鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮博愛路１００巷１１之２號,37.0,住,,,1040916,土地2建物1車位0,三層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620625,72.26,4,0,1,有,無,3650000,50512,,0.0,0,賣方頂樓已有興建未保存登記部份約56.34平方公尺,RPUOMLNJJIKFFAG87CA,72.26,0.0,0.0,,
冬山鄉,土地,義成三段609地號,82.65,住,,,1041025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4002822,48431,,0.0,0,本件移轉登記之土地為民國60幾年間之買賣交易104.10.25雙方協議辦理過戶登記.交易日為協議日期及公契日交易總價為104年之土地公告現值非60幾年間交易當時之價格雙方未提供60幾年間交易之買賣契約故當時所訂買賣私契總價不明.,RPSPMLNJJIKFFAG77CA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威二路６５巷２６號,94.0,,特定農業區,甲種建築用地,1040928,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040416,161.21,4,2,4,有,無,8170000,50679,,0.0,0,,RPWPMLNJJIKFFAG18CA,153.86,0.0,7.35,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威二路６５巷２２號,93.0,,特定農業區,甲種建築用地,1040914,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040416,161.21,4,2,4,有,無,8170000,50679,,0.0,0,,RPXPMLNJJIKFFAG28CA,153.86,0.0,7.35,,
冬山鄉,土地,梅花段140-3地號,118.0,,特定農業區,甲種建築用地,1040810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,21186,,0.0,0,,RPTNMLSJJIKFFAG18CA,0.0,0.0,0.0,,
冬山鄉,土地,南富段416地號,2343.0,,特定農業區,農牧用地,1041022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,3414,,0.0,0,,RPRPMLKKJIKFFAG47CA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮純精路二段１０７號八樓,8.33,住,,,1040525,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970602,100.67,1,1,1,有,有,2800000,27814,升降機械,0.0,0,,RPQOMLMKJIKFFAG47CA,39.06,0.0,10.18,,
蘇澳鎮,房地(土地+建物),宜蘭縣羅東鎮南安路２５號,42.5,商,,,1041015,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0780412,100.06,5,2,2,有,無,3500000,34979,,0.0,0,兄弟間買買。,RPRNMLKLJIKFFAG37CA,100.06,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿女中路二段４１５巷３號,110.4,住,,,1041001,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040825,257.31,5,2,4,有,無,17200000,66845,,0.0,0,,RPUOMLOJJIKFFBG08CA,240.43,0.0,16.88,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿大坡路一段３９號十一樓之三,19.77,商,,,1041020,土地3建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830414,181.49,3,2,2,有,有,4900000,26999,,0.0,0,,RPXOMLOJJIKFFBG38CA,105.55,0.0,18.53,,
礁溪鄉,土地,三皇段721地號,49.71,工,,,1041016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750621,15100,,0.0,0,,RPUOMLNJJIKFFBG97CA,0.0,0.0,0.0,,
礁溪鄉,土地,龍泉段747地號,219.99,農,,,1041016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1319940,6000,,0.0,0,,RPVOMLNJJIKFFBG08CA,0.0,0.0,0.0,,
宜蘭市,土地,延平段536-1地號,887.0,農,,,1040924,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6700000,7554,,0.0,0,1.土地為配建2.含未保存登記建物一棟面積:238.3平方公尺3.建物由買方出資興建,RPQNMLOJJIKFFBG57CA,0.0,0.0,0.0,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉三鬮路199巷5號,127.83,,特定農業區,甲種建築用地,1041012,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040907,197.94,4,2,5,有,無,9500000,47994,,0.0,0,1、本案為預售屋，私契日期:104.4.17      2、該持分土地係無價金提供承買人作為道路通行之用。,RPUNMLTJJIKFFBG48CA,185.51,0.0,12.43,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉三鬮路199巷7號,116.83,,特定農業區,甲種建築用地,1041012,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040907,186.01,4,2,5,有,無,9500000,51073,,0.0,0,1、本案為預售屋，私契日期:103.10.13      2、該持分土地係無價金提供承買人作為道路通行之用。,RPVNMLTJJIKFFBG58CA,174.04,0.0,11.97,,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮南興街２１號,115.21,住,,,1041015,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680503,136.94,3,2,2,有,無,3900000,28480,,0.0,0,稅款由權利人繳納,RPTNMLKKJIKFFBG57CA,136.94,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉份尾一路３號,116.0,,鄉村區,乙種建築用地,1041005,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030814,211.29,5,2,3,有,無,10650000,50405,,0.0,0,,RPQNMLOKJIKFFBG67CA,194.1,0.0,17.19,,
員山鄉,土地,深洲段236地號,3699.1,,特定農業區,農牧用地,1041019,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12500000,3379,,0.0,0,,RPUOMLRKJIKFFBG48CA,0.0,0.0,0.0,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路一段97巷22號,1450.05,,特定農業區,農牧用地,1041020,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,見其他登記事項,鋼筋混凝土造,1040706,334.7,5,3,5,有,無,21000000,,,0.0,0,,RPOPMLNLJIKFFBG67CA,316.03,0.0,18.67,,
大同鄉,土地,南山段182地號,150.0,,,,1041006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,1333,,0.0,0,1.權利人共2人   2.朋友關係,RPQOMLMJJIKFFAG57EA,0.0,0.0,0.0,,
冬山鄉,土地,群英段600-5地號,10.7,其他,,,1041021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,9346,,0.0,0,,RPQOMLNJJIKFFAG67EA,0.0,0.0,0.0,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮隘界路２９０巷４３號,76.65,住,,,1041012,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0840315,167.9,4,1,3,有,無,4550000,27099,,0.0,0,本案有未辦保存登記之建物第一層面積19.20平方公尺,RPUNMLPJJIKFFAG18EA,145.82,22.08,0.0,,
五結鄉,土地,保昌段34-7地號,193.97,住,,,1041027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19469000,100371,,0.0,0,向宜蘭縣政府承購,RPWOMLPJJIKFFAG48EA,0.0,0.0,0.0,,
五結鄉,土地,保昌段34-6地號,189.86,住,,,1041027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14421988,75961,,0.0,0,向宜蘭縣政府承購,RPWNMLQJJIKFFAG48EA,0.0,0.0,0.0,,
蘇澳鎮,土地,頂寮段660-21地號,5384.31,,工業區,丁種建築用地,1041015,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49804868,9250,,0.0,0,向經濟部承購,RPTPMLRKJIKFFAG58EA,0.0,0.0,0.0,,
礁溪鄉,土地,白玉段165地號,680.46,,鄉村區,乙種建築用地,1041026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8887745,13061,,0.0,0,,RPVNMLMJJIKFFBG08EA,0.0,0.0,0.0,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路三段３５巷２６號,112.0,,特定農業區,甲種建築用地,1041005,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701126,149.44,3,2,2,有,無,4950000,33124,,0.0,0,,RPQNMLNJJIKFFBG67EA,149.44,0.0,0.0,,
礁溪鄉,土地,德陽段876地號,143.31,農,,,1041014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,4536,,0.0,0,土地增值稅及各項費用全部由買方負擔、持分土地上有第三人之建物,RPRNMLNJJIKFFBG77EA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路１７３之１２號五樓,9.47,住,,,1041013,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0811110,50.08,1,1,1,有,有,2900000,57907,,0.0,0,,RPPOMLNJJIKFFBG67EA,26.33,0.0,5.11,,
頭城鎮,土地,拔雅林三段1158-1地號,235.11,其他,,,1041023,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5493600,23366,,0.0,0,,RPUPMLOJJIKFFBG38EA,0.0,0.0,0.0,,
宜蘭市,土地,巽門二段665地號,96.72,住,,,1040819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,64103,,0.0,0,訂約日103年12月4日,RPWNMLTKJHLFFBG98EA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉中山路一段３１２之５號五樓,11.59,住,,,1041021,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840127,56.13,1,1,1,有,有,2700000,48103,,0.0,0,,RPPNMLOJJIKFFBG67EA,41.37,0.0,5.65,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉大湖二十路７３號,3536.05,,特定農業區,農牧用地,1040806,土地1建物2車位0,一層，二層,二層,農舍,農舍,鋼筋混凝土造,0960503,573.1,0,0,1,無,無,18500000,,,0.0,0,,RPRPMLOJJIKFFBG08EA,538.07,15.14,19.89,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮興東路６號八樓,3.2,商,,,1040924,土地2建物1車位0,八層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701016,33.43,1,0,1,有,有,1043922,31227,,0.0,0,,RPVNMLOJJIKFFAG18EA,25.76,0.0,0.0,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路三段２３２巷３５弄２號,111.44,,特定農業區,甲種建築用地,1040905,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030327,218.91,3,3,3,有,無,14000000,63953,,0.0,0,有電梯，附贈全棟房屋裝潢、全套家俱家電,RPRNMLTKJIKFFBG28CA,206.47,0.0,12.44,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路三段２３２巷３５弄１６號,115.04,,特定農業區,甲種建築用地,1040905,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030327,220.95,3,3,3,有,無,11500000,52048,,0.0,0,本案房屋為邊間有電梯,RPSNMLTKJIKFFBG38CA,208.51,0.0,12.44,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯濱路一段218巷5號,79.15,,鄉村區,乙種建築用地,1041026,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701208,106.92,4,2,2,有,無,3950000,36944,,0.0,0,,RPRNMLRKJIKFFBG08CA,106.92,0.0,0.0,,
員山鄉,土地,粗坑段594地號,708.11,,一般農業區,農牧用地,1041021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,565,,0.0,0,本筆土地申報為1/2.另1/2返還無價格,RPUOMLMKJIKFFBG97CA,0.0,0.0,0.0,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉三鬮路199巷11號,117.83,,特定農業區,甲種建築用地,1041012,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040907,194.53,4,2,5,有,無,9000000,46265,,0.0,0,1、本案為預售屋，私契日期:103.10.16      2、該持分土地係無價金提供承買人作為道路通行之用。,RPWNMLTJJIKFFBG68CA,182.23,0.0,12.3,,
壯圍鄉,土地,吉祥二段616地號,602.22,住,,,1041020,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20480900,34009,,0.0,0,,RPRNMLOJJIKFFBG67CA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街8巷6號三樓之一,10.4,住,,,1041023,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860811,53.34,1,1,1,有,無,2960000,55493,,0.0,0,,RPSNMLOJJIKFFBG77CA,30.0,0.0,2.0,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉茄苳路４２之４號,79.64,,鄉村區,乙種建築用地,1040929,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690812,121.44,7,2,2,有,無,3700000,30468,,0.0,0,,RPWPMLOJJIKFFBG38CA,121.44,0.0,0.0,,
礁溪鄉,土地,民權段36地號,5328.0,,特定農業區,農牧用地,1041023,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18667360,3504,,0.0,0,,RPUNMLPJJIKFFBG08CA,0.0,0.0,0.0,,
礁溪鄉,土地,玉石段1152地號,7.73,商,,,1041016,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2142602,277180,,0.0,0,,RPXNMLPJJIKFFBG38CA,0.0,0.0,0.0,,
宜蘭市,土地,宜福段929地號,303.92,,特定農業區,甲種建築用地,1041016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11030000,36292,,0.0,0,,RPQOMLQJJIKFFBG87CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿宜中路７９巷１７號五樓,26.0,住,,,1041006,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830609,142.65,3,1,2,有,有,6880000,48230,,0.0,0,,RPROMLQJJIKFFBG97CA,102.67,3.61,13.98,,
三星鄉,土地,光明段217地號,1320.0,,特定農業區,農牧用地,1040915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4960000,3758,,0.0,0,本買賣包括為保存登記農舍一棟面積300.28在內本案為父女間買賣,RPWNMLKLJIKFFAG87CA,0.0,0.0,0.0,,
蘇澳鎮,土地,慶安段1037地號,18.17,住,,,1041023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,274000,15080,,0.0,0,,RPWNMLQKJIKFFAG38CA,0.0,0.0,0.0,,
蘇澳鎮,土地,文化段306地號,106.64,住,,,1041023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1610000,15098,,0.0,0,,RPOOMLQKJIKFFAG67CA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷９號,94.84,,一般農業區,甲種建築用地,1041022,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,173.87,2,2,3,有,無,7280000,41870,,0.0,0,本案為預售案，私契簽約日為103年8月28日。,RPQOMLTJJIKFFAG08CA,158.24,0.0,15.63,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷２號,121.54,,一般農業區,甲種建築用地,1041022,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,182.81,2,2,3,有,無,7350000,40206,,0.0,0,本案為預售案，私契簽約日為103年8月15日。,RPSOMLTJJIKFFAG28CA,167.18,0.0,15.63,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷１２號,93.5,,一般農業區,甲種建築用地,1041022,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,173.87,2,2,3,有,無,7250000,41698,,0.0,0,本案為預售案，私契簽約日為103年12月16日。,RPTOMLTJJIKFFAG38CA,158.24,0.0,15.63,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷１６號,93.5,,一般農業區,甲種建築用地,1041022,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,173.87,2,2,3,有,無,7250000,41698,,0.0,0,本案為預售案，私契簽約日為103年8月16日。,RPUOMLTJJIKFFAG48CA,158.24,0.0,15.63,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷１８號,93.5,,一般農業區,甲種建築用地,1041022,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,173.87,2,2,3,有,無,7100000,40835,,0.0,0,本案為預售案，私契簽約日為103年8月15日。,RPVOMLTJJIKFFAG58CA,158.24,0.0,15.63,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２８３巷９號,104.77,,一般農業區,甲種建築用地,1041022,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,173.87,2,2,3,有,無,7780000,44746,,0.0,0,本案為預售案，私契簽約日為104年9月14日。,RPWOMLTJJIKFFAG68CA,158.24,0.0,15.63,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷１７號,124.98,,一般農業區,甲種建築用地,1041022,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,109.99,2,2,3,有,無,5000000,45459,,0.0,0,本案為預售案，私契簽約日為104年4月5日。,RPOPMLTJJIKFFAG97CA,100.58,0.0,9.41,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威二路６５巷２號,99.0,,特定農業區,甲種建築用地,1041014,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040416,165.87,4,2,4,有,無,7970000,48050,,0.0,0,,RPPQMLNJJIKFFAG57CA,158.41,0.0,7.46,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉二路２７７巷２０號,127.19,,一般農業區,甲種建築用地,1041022,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040904,171.99,2,2,3,有,無,7600000,44189,,0.0,0,本案為預售案，私契簽約日為103年8月11日。,RPRPMLTJJIKFFAG28CA,158.4,0.0,13.59,,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路三段５８６號,75.21,商,,,1041013,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0761019,124.59,4,5,3,有,無,10800000,86684,,0.0,0,,RPQPMLKKJIKFFAG37CA,124.59,0.0,0.0,,
