編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLPJJIKFFJE88CA,34,160.80,住商用,鋼筋混凝土造,70年6月1日,三層,一層 二層 三層 騎樓
RPQNMLTJJIKFFJE68CA,24,166.55,住家用,鋼筋混凝土造,80年11月29日,四層,一層 二層 三層 四層
RPTNMLLKJIKFFLE48CA,29,88.60,住家用,鋼筋混凝土造,75年11月24日,二層,一層 二層 屋頂突出物
RPVNMLLKJIKFFJE48CA,14,161.34,住家用,鋼筋混凝土造,90年10月30日,四層,一層 二層 三層 四層 陽台
RPOPMLMJJIKFFDE47DA,9,8.19,商業用,鋼筋混凝土造,95年7月26日,十層,八層 陽台 雨遮
RPOPMLMJJIKFFDE47DA,,7.03,防空避難室兼停車空間,鋼筋混凝土造,,十層,
RPUNMLLKJIKFFLE58CA,1,227.72,門廊、住宅,鋼筋混凝土造,103年12月1日,四層,一層 二層 三層 四層 陽台
RPSNMLQLJIKFFGE58DA,26,109.86,住家用,鋼筋混凝土造,79年1月5日,五層,五層 陽台
RPSNMLQLJIKFFGE58DA,26,20.36,共有部份,鋼筋混凝土造,79年1月5日,五層,
RPUNMLMJJIKFFHE28DA,43,79.50,住家用,磚造,62年1月30日,一層,一層
RPWNMLNJJIKFFFE28CA,36,106.48,住家用,加強磚造,68年6月10日,二層,一層 二層
RPSNMLKLJIKFFFE77CA,21,172.68,住商用,鋼筋混凝土造,83年10月28日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPQNMLNJJIKFFGE77CA,26,284.84,住商用,鋼筋混凝土造,78年4月20日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 騎樓 地下層
RPRNMLNJJIKFFGE87CA,1,61.88,集合住宅,鋼筋混凝土,104年3月21日,十一層,五層 陽台 雨遮
RPRNMLNJJIKFFGE87CA,1,36.97,本共有部分之項目有防空避難室兼停車空間、梯間、垃圾暫存室、車道、門廊、公共服務空間、管委會使用空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,104年3月21日,十一層,
RPSNMLNJJIKFFGE97CA,1,61.88,集合住宅,鋼筋混凝土,104年3月21日,十一層,十層 陽台 雨遮
RPSNMLNJJIKFFGE97CA,1,61.76,本共有部分之項目有防空避難室兼停車空間、梯間、垃圾暫存室、車道、門廊、公共服務空間、管委會使用空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,104年3月21日,十一層,
RPOOMLOJJIKFFGE77CA,31,51.70,住家用,鋼筋混凝土造,73年7月10日,五層,五層 陽台
RPPNMLPJJIKFFGE87CA,17,102.54,住商用,鋼筋混凝土造,87年7月10日,十二層,一層 二層 陽台 騎樓
RPPNMLPJJIKFFGE87CA,17,6.59,共有部份,鋼筋混凝土造,87年7月10日,十二層,
RPPOMLTJJIKFFGE38CA,36,71.79,住家用,鋼筋混凝土造,68年5月12日,四層,四層
RPXNMLMKJIKFFGE48CA,41,118.90,住商用,加強磚造,63年5月22日,二層,一層 二層 騎樓
RPQOMLQKJIKFFGE28CA,43,75.48,住家用,加強磚造,61年12月20日,二層,一層 二層
RPTNMLTJJIKFFIE88CA,,52.58,集合住宅,鋼筋混凝土造,104年6月10日,十二層,十一層 陽台 雨遮
RPTNMLTJJIKFFIE88CA,,50.65,本共有部分之項目有停車空間、門廊、外廊、樓梯間、門廳、車道、沿街式頂蓋型、管委會使用空間、公共服務空間、機械室、水箱等１１項,鋼筋混凝土造,104年6月10日,十二層,
RPUNMLTJJIKFFIE98CA,,75.33,集合住宅,鋼筋混凝土造,104年6月10日,十二層,九層 陽台 雨遮
RPUNMLTJJIKFFIE98CA,,54.24,本共有部分之項目有停車空間、門廊、外廊、樓梯間、門廳、車道、沿街式頂蓋型、管委會使用空間、公共服務空間、機械室、水箱等１１項,鋼筋混凝土造,104年6月10日,十二層,
RPTNMLLKJIKFFIE18CA,10,76.14,集合住宅、停車空間,鋼筋混凝土造,94年10月13日,四層,一層 二層 三層 四層 陽台
RPTNMLLKJIKFFIE18CA,10,76.14,集合住宅、停車空間,鋼筋混凝土造,94年10月13日,四層,一層 二層 三層 四層 陽台
RPROMLOJJIKFFAE47CA,9,68.46,住家用,鋼筋混凝土造,95年11月1日,十五層,十四層 陽台 雨遮
RPROMLOJJIKFFAE47CA,9,27.90,避難室兼停車空間、管委會使用空間、基地內通路、車道、梯間、室內游泳池、辦公室、機械室、水箱,鋼筋混凝土造,95年11月1日,十五層,
RPPNMLPJJIKFFAE27CA,11,98.07,住家用,鋼筋混凝土造,93年8月5日,十四層,八層 陽台 雨遮
RPPNMLPJJIKFFAE27CA,11,62.39,共有部份,鋼筋混凝土造,93年8月5日,十四層,
RPPNMLQJJIKFFAE37CA,9,93.36,住家用,鋼筋混凝土造,95年6月2日,十五層,十三層 陽台
RPPNMLQJJIKFFAE37CA,9,48.88,共有部份,鋼筋混凝土造,95年6月2日,十五層,
RPQNMLQJJIKFFAE47CA,27,111.86,住家用,鋼筋混凝土造,77年4月19日,十層,八層 陽台
RPQNMLQJJIKFFAE47CA,27,31.71,見使用執照,鋼筋混凝土造,77年4月19日,十層,
RPTNMLQJJIKFFAE77CA,8,51.14,住家用,鋼筋混凝土造,96年5月10日,十五層,十五層 陽台 雨遮
RPTNMLQJJIKFFAE77CA,8,33.77,防空避難室及停車空間、屋頂突出物、樓梯間、管理委員會使用空間,鋼筋混凝土造,96年5月10日,十五層,
RPUOMLPJJIKFFAE87CA,54,67.60,,加強磚造,50年5月1日,二層,一層 二層
RPPOMLTJJIKFFAE77CA,14,53.08,住家用,鋼筋混凝土造,90年10月8日,十四層,三層 陽台 雨遮
RPPOMLTJJIKFFAE77CA,14,46.84,共有部份,鋼筋混凝土造,90年10月8日,十四層,
RPTOMLRLJIKFFGE78CA,1,91.19,集合住宅,鋼筋混凝土,103年8月18日,十五層,九層 陽台 雨遮
RPTOMLRLJIKFFGE78CA,1,81.86,本共有部分之項目有防空避難室兼停車空間、梯廳、垃圾暫存室、管委會使用空間、車道、門廊、頂蓋型開放空間、管理委員會使用空間、樓梯間、機械室、水箱等項,鋼筋混凝土,103年8月18日,十五層,
RPUOMLRLJIKFFGE88CA,1,91.19,集合住宅,鋼筋混凝土,103年8月18日,十五層,十一層 陽台 雨遮
RPUOMLRLJIKFFGE88CA,1,81.86,本共有部分之項目有防空避難室兼停車空間、梯廳、垃圾暫存室、管委會使用空間、車道、門廊、頂蓋型開放空間、管理委員會使用空間、樓梯間、機械室、水箱等項,鋼筋混凝土,103年8月18日,十五層,
RPOOMLNKJIKFFAE17CA,10,108.55,住家用,鋼筋混凝土造,94年10月27日,十五層,九層 陽台
RPOOMLNKJIKFFAE17CA,10,56.34,共有部份,鋼筋混凝土造,94年10月27日,十五層,
RPRPMLQKJIKFFGE48CA,18,51.78,住家用,鋼筋混凝土造,87年1月26日,十四層,十層 陽台 雨遮
RPRPMLQKJIKFFGE48CA,18,17.38,共有部份,鋼筋混凝土造,87年1月26日,十四層,
RPQNMLMKJIKFFAE17CA,33,19.10,,鋼筋混凝土造,71年6月30日,十二層,八層 陽台
RPQNMLMKJIKFFAE17CA,33,10.00,,鋼筋混凝土造,71年6月30日,十二層,
RPPNMLMKJIKFFAE07CA,33,19.46,,鋼筋混凝土造,71年6月30日,十二層,八層 陽台
RPPNMLMKJIKFFAE07CA,33,10.00,,鋼筋混凝土造,71年6月30日,十二層,
RPXOMLTJKIKFFJE96CA,1,176.44,住家用,鋼筋混凝土造,103年7月23日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPOOMLQLJIKFFFE08CA,34,80.00,住商用,加強磚造,71年2月15日,二層,一層 二層 騎樓
RPQNMLOJJIKFFBE37CA,36,20.62,,鋼筋混凝土造,68年12月27日,十一層,九層
RPTNMLOJJIKFFBE67CA,21,106.43,住家用,鋼筋混凝土造,83年7月13日,十六層,十層 陽台
RPTNMLOJJIKFFBE67CA,21,62.58,見使用執照,鋼筋混凝土造,83年7月13日,十六層,
RPPOMLOJJIKFFBE37CA,24,88.49,,鋼筋混凝土造,80年7月12日,七層,六層 陽台 雨遮
RPPOMLOJJIKFFBE37CA,24,32.94,,鋼筋混凝土造,80年7月12日,七層,
RPUNMLPJJIKFFBE87CA,27,146.83,,鋼筋混凝土造,78年3月10日,十四層,八層 陽台
RPUNMLPJJIKFFBE87CA,27,54.92,,鋼筋混凝土造,78年3月10日,十五層,
RPPOMLKKJIKFFBE07CA,44,67.47,,加強磚造,60年6月30日,二層,一層 二層
RPQPMLNLJIKFFIE38CA,11,174.17,住宅、樓梯間,鋼筋混凝土造,93年11月4日,三層,一層 二層 三層 陽台 屋頂突出物
RPQOMLKKJIKFFBE17CA,10,27.95,住家用,鋼筋混凝土造,94年8月3日,十四層,九層 陽台
RPQOMLKKJIKFFBE17CA,10,11.54,防空避難室、停車空間、機電空間、樓梯間、電梯間、機械室、水箱等,鋼筋混凝土造,94年8月3日,十四層,
RPQOMLKKJIKFFBE17CA,10,3.29,排煙室等,鋼筋混凝土造,94年8月3日,十四層,
RPUNMLKLJIKFFBE57CA,3,163.61,住家用,鋼筋混凝土造,101年7月5日,二十九層,十二層 陽台 雨遮
RPUNMLKLJIKFFBE57CA,3,85.00,見其他登記事項,鋼筋混凝土造,101年7月5日,二十九層,
RPXNMLNJJIKFFCE08CA,41,59.49,住家用,加強磚造,63年10月27日,二層,一層 二層
RPPNMLOJJIKFFCE37CA,37,69.28,,鋼筋混凝土造,67年12月19日,四層,四層
RPROMLLKJIKFFCE47CA,22,115.10,住家用,鋼筋混凝土造,82年11月10日,八層,六層 陽台
RPROMLLKJIKFFCE47CA,22,.40,見使用執照,鋼筋混凝土造,82年11月10日,八層,
RPROMLLKJIKFFCE47CA,22,28.83,見使用執照,鋼筋混凝土造,82年11月10日,八層,
RPROMLLKJIKFFCE47CA,22,31.08,見使用執照,鋼筋混凝土造,82年11月10日,八層,
RPTNMLSKJIKFFCE28CA,2,314.91,住家用,鋼筋混凝土造,102年10月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓 見其他登記事項
RPVNMLOJJIKFFDE08CA,18,120.36,住家用,鋼筋混凝土造,86年7月9日,十四層,二層 陽台
