鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鳳山區,房地(土地+建物),高雄市鳳山區青年路一段328號,67.0,商,,,1041101,土地2建物1車位0,見其他登記事項,3,店面(店鋪),住商用,加強磚造,0630524,150.4,6,1,3,有,無,無,26000,173,,0.0,0,,RPPNMLLJJIKFFGE67CC
鳳山區,房地(土地+建物),高雄市鳳山區文殿街83號11樓,14.99,住,,,1041031,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000912,46.27,2,2,1,有,有,無,15000,324,,0.0,0,,RPTNMLMJJIKFFGE18CC
岡山區,建物,高雄市岡山區壽華路50號一樓,651.0,住,,,1041007,土地0建物1車位0,一層,1,店面(店鋪),商業用,鋼造,0810419,405.67,0,0,0,無,無,有,100000,247,,0.0,0,,RPQNMLMJJIKFFFE77CC
三民區,建物,高雄市三民區建國三路297號3樓307室,0.0,商,,,1041028,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831101,59.21,0,0,0,無,有,有,8000,135,,0.0,0,,RPRPMLMJJIKFFDE87CC
左營區,建物,高雄市左營區新下街7巷12弄48號,80.0,住,,,1041028,土地0建物1車位0,全,3,透天厝,,鋼筋混凝土造,0700411,160.17,0,0,0,無,無,無,14000,87,,0.0,0,,RPOOMLMJJIKFFEE57CC
左營區,建物,高雄市左營區辛亥路237號5樓之6,135.0,住,,,1041030,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0960706,21.69,1,1,1,有,無,有,6000,277,,0.0,0,,RPPOMLMJJIKFFEE67CC
左營區,房地(土地+建物),高雄市左營區榮總路183巷30號,8.52,住,,,1041031,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0950629,88.52,0,0,0,無,無,有,19000,215,,0.0,0,,RPUOMLMJJIKFFEE18CC
左營區,建物,高雄市左營區立文路77號18樓B室,0.0,,,,1041029,土地0建物1車位0,十八層,19,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0790326,70.15,0,0,0,無,有,無,11000,157,,0.0,0,,RPQPMLMJJIKFFEE87CC
新興區,房地(土地+建物),高雄市新興區六合一路57-8號,59.0,商,,,1041102,土地1建物1車位0,全,3,透天厝,,加強磚造,0571101,156.24,0,0,0,無,無,有,30000,192,,0.0,0,,RPVNMLMJJIKFFBE87CC
苓雅區,建物,高雄市苓雅區中正一路306號3樓-3,0.0,,,,1041014,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0800722,128.73,0,0,0,無,有,無,12000,93,,0.0,0,,RPWNMLMJJIKFFBE97CC
新興區,建物,高雄市新興區中山一路117號8樓D室,0.0,,,,1041030,土地0建物1車位0,八層,10,辦公商業大樓,,鋼筋混凝土造,0651124,77.36,0,0,0,無,有,無,12000,155,,0.0,0,,RPXNMLMJJIKFFBE08CC
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路30號,161.1,住,,,1041022,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0921210,103.11,0,0,0,無,無,有,30000,291,,0.0,0,,RPTNMLMJJIKFFAE57CC
