鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物),新北市淡水區淡金路二段１１１號１１樓,11.36,住,,,1090803,土地1建物1車位0,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970917,72.87,2,1,1,有,有,無,14000,192,,0.0,0,,RPXPMLLKQHPFFEF17CC
淡水區,房地(土地+建物),新北市淡水區淡金路３８巷３５弄２號,30.98,住,,,1090717,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0991102,160.16,0,0,0,無,有,無,33000,206,,0.0,0,,RPRSMLLKQHPFFEF86CC
淡水區,建物,新北市淡水區沙崙路一段１１１號七樓,0.0,住,,,1090810,土地0建物1車位1,七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,172.45,2,2,2,有,有,有,19980,116,坡道平面,30.1,3000,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22200，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為19980。,RPRTMLLKQHPFFEF96CC
淡水區,建物,新北市淡水區義山路一段３８３號十五樓,0.0,住,,,1090810,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070713,159.68,3,2,2,有,有,有,15000,94,坡道平面,26.85,2000,此為新北市社會住宅包租代管計畫之物件，評定市價租金為16667，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為15000。,RPSTMLLKQHPFFEF07CC
淡水區,建物,新北市淡水區新市三路二段２０１號五樓,0.0,商,,,1090810,土地0建物1車位0,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,92.22,2,2,1,有,有,有,11374,123,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為12638，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為11374。,RPUTMLLKQHPFFEF27CC
淡水區,建物,新北市淡水區新市三路二段２５１號二十六樓,0.0,商,,,1090810,土地0建物1車位1,二十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,108.07,2,1,1,有,有,有,13000,120,坡道機械,15.23,2000,此為新北市社會住宅包租代管計畫之物件，評定市價租金為14444，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為13000。,RPVTMLLKQHPFFEF37CC
樹林區,房地(土地+建物),新北市樹林區中華路３７９巷１３號,563.52,工,,,1090727,土地2建物1車位0,見其他登記事項,3,工廠,見其他登記事項,鋼筋混凝土造,,785.88,0,0,0,無,無,有,130000,,,0.0,0,,RPOOMLLKQHPFFIF56CC
汐止區,房地(土地+建物),新北市汐止區福安街６１巷７號３樓,26.75,住,,,1090809,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700616,88.96,3,2,1,有,無,有,14000,157,,0.0,0,,RPQOMLLKQHPFFDF88CC
汐止區,房地(土地+建物)+車位,新北市汐止區忠孝東路４２６號４樓之３,18.54,住,,,1090810,土地1建物1車位1,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851009,150.35,4,2,2,有,有,有,22000,146,坡道平面,19.28,0,,RPSOMLLKQHPFFDF09CC
板橋區,建物,新北市板橋區華江一路２０６號,0.0,商,,,1090518,土地0建物1車位0,一層,19,店面(店鋪),見其他登記事項,鋼筋混凝土造,1071227,64.95,0,0,0,無,有,無,25000,385,,0.0,0,,RPOPMLLKQHPFFAF68EC
新莊區,建物,新北市新莊區中華路１段４５巷１３號３樓,0.0,住,,,1090724,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0620920,115.33,3,1,1,有,無,有,20200,175,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23865，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。清潔費另收616元。,RPSQMLLKQHPFFBF09CC
新莊區,建物,新北市新莊區福壽街４９巷１６號,0.0,住,,,1090727,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660209,78.12,2,1,1,有,無,有,20000,256,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為27576，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為20000。,RPORMLLKQHPFFBF78CC
泰山區,建物,新北市泰山區辭修路３６巷８弄２９號５樓,0.0,住,,,1090729,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720825,88.08,3,2,1,有,無,有,12000,136,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為19128，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為12000。,RPVRMLLKQHPFFBF86CC
三重區,建物,新北市三重區大同南路１６１巷１６號３樓,0.0,住,,,1090723,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780429,104.99000000000001,3,1,2,有,無,有,20200,192,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為25916，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。清潔費另收300元。,RPXOMLLKQHPFFGF27CC
蘆洲區,建物,新北市蘆洲區成功路１３１巷８號,0.0,商,,,1090729,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0570115,49.28,2,1,1,有,無,有,14000,284,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為20218，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為14000。,RPTPMLLKQHPFFGF96CC
