鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟15樓,5.89,商,,,1061212,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,57.17,1,1,1,有,無,6470000,113171,,0.0,0,,RPOTMLLKQHPFFAH98CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟17樓,5.89,商,,,1061205,土地1建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,57.17,1,1,1,有,無,6550000,114571,,0.0,0,,RPVTMLLKQHPFFAH07CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟19樓,5.89,商,,,1070501,土地1建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,57.17,1,1,1,有,無,6600000,115445,,0.0,0,,RPOUMLLKQHPFFAH09CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟20樓,5.89,商,,,1070326,土地1建物1車位0,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,57.17,1,1,1,有,無,6650000,116320,,0.0,0,,RPQUMLLKQHPFFAH66CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟21樓,7.05,商,,,1080307,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.41,1,1,1,有,無,8200000,111947,坡道平面,34.24,1800000,,RPRUMLLKQHPFFAH76CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟22樓,5.89,商,,,1081127,土地1建物1車位0,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,57.17,1,1,1,有,無,6750000,118069,,0.0,0,,RPTUMLLKQHPFFAH96CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A1棟24樓,7.05,商,,,1081221,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.41,1,1,1,有,無,8500000,115445,坡道平面,34.24,1900000,售價包含裝潢或家電。；,RPVUMLLKQHPFFAH17CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟5樓,10.85,商,,,1061129,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,10560000,94025,坡道平面,34.24,1700000,,RPRVMLLKQHPFFAH86CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟6樓,9.69,商,,,1061212,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.23,2,1,1,有,無,9310000,98801,,0.0,0,,RPTVMLLKQHPFFAH07CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟7樓,10.85,商,,,1070208,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,10820000,95723,坡道平面,34.24,1800000,,RPWVMLLKQHPFFAH37CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟9樓,9.69,商,,,1061223,土地1建物1車位0,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.23,2,1,1,有,無,9500000,100817,,0.0,0,,RPXVMLLKQHPFFAH47CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟10樓,10.85,商,,,1080823,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,11120000,98907,坡道平面,34.24,1800000,,RPPWMLLKQHPFFAH76CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟11樓,9.69,商,,,1070430,土地1建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.23,2,1,1,有,無,9550000,101348,,0.0,0,,RPQWMLLKQHPFFAH86CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟13樓,10.85,商,,,1070426,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,11900000,108246,坡道平面,34.24,1700000,售價包含裝潢或家電。；,RPSWMLLKQHPFFAH07CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟15樓,10.85,商,,,1071215,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12350000,110368,坡道平面,34.24,1950000,,RPUWMLLKQHPFFAH27CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟16樓,10.85,商,,,1080327,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12420000,111111,坡道平面,34.24,1950000,,RPVWMLLKQHPFFAH37CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟17樓,10.85,商,,,1081123,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12600000,114613,坡道平面,34.24,1800000,,RPWWMLLKQHPFFAH47CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟18樓,10.85,商,,,1080722,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12540000,112385,坡道平面,34.24,1950000,售價包含裝潢或家電。；,RPONNLLKQHPFFAH48CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟19樓,9.69,商,,,1080903,土地1建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.23,2,1,1,有,無,11050000,117266,,0.0,0,售價包含裝潢或家電。；,RPPNNLLKQHPFFAH58CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟20樓,10.85,商,,,1080729,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12800000,115144,坡道平面,34.24,1950000,售價包含裝潢或家電。；,RPQNNLLKQHPFFAH68CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟21樓,10.85,商,,,1090112,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12840000,115038,坡道平面,34.24,2000000,售價包含裝潢或家電。；,RPRNNLLKQHPFFAH78CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A2棟22樓,10.85,商,,,1080722,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.47,2,1,1,有,無,12760000,114719,坡道平面,34.24,1950000,售價包含裝潢或家電。；,RPSNNLLKQHPFFAH88CB,德友極,
桃園區,房地(土地+建物)+車位,桃園市桃園區桃園段武陵小段145-1地號等28筆A3棟3樓,10.27,商,,,1080415,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.79,2,1,1,有,無,11000000,102767,坡道平面,34.24,1900000,售價包含裝潢或家電。；,RPXNNLLKQHPFFAH76CB,德友極,
桃園區,房地(土地+建物),桃園市桃園區桃園段武陵小段145-1地號等28筆A3棟5樓,9.11,商,,,1070128,土地1建物1車位0,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.55,2,1,1,有,無,8520000,96217,,0.0,0,,RPRONLLKQHPFFAH88CB,德友極,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.75,住,,,1080507,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.46,3,2,2,有,無,9500000,66685,坡道平面,0.0,0,,RPQOMLLKQHPFFBH78CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1081027,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9200000,65392,坡道平面,0.0,0,,RPROMLLKQHPFFBH88CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1081021,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9250000,65747,坡道平面,0.0,0,,RPSOMLLKQHPFFBH98CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1080602,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9100000,64681,坡道平面,0.0,0,,RPUOMLLKQHPFFBH56CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1081014,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,8930000,63473,坡道平面,0.0,0,,RPWOMLLKQHPFFBH76CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1080505,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9930000,70581,坡道平面,0.0,0,,RPOPMLLKQHPFFBH68CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1070822,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,3,2,2,有,無,9100000,65694,坡道平面,0.0,0,,RPQPMLLKQHPFFBH88CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1080710,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9400000,66814,坡道平面,0.0,0,,RPSPMLLKQHPFFBH09CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1080623,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,10250000,72855,坡道平面,0.0,0,,RPTPMLLKQHPFFBH56CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1080210,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9300000,66103,坡道平面,0.0,0,,RPUPMLLKQHPFFBH66CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1071125,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9050000,64326,坡道平面,0.0,0,,RPXPMLLKQHPFFBH96CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1071126,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9070000,64468,坡道平面,0.0,0,,RPPQMLLKQHPFFBH88CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1070731,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9110000,64752,坡道平面,0.0,0,,RPTQMLLKQHPFFBH66CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,23.43,住,,,1080111,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.69,3,2,2,有,無,9000000,63970,坡道平面,0.0,0,,RPUQMLLKQHPFFBH76CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1070701,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.96,3,2,2,有,無,10380000,64488,坡道平面,0.0,0,,RPSRMLLKQHPFFBH66CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.78,住,,,1080306,土地1建物1車位2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.2,3,2,2,有,無,11300000,59411,坡道平面,0.0,0,,RPTRMLLKQHPFFBH76CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.78,住,,,1080915,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.2,3,2,2,有,無,12580000,66141,坡道平面,0.0,0,,RPURMLLKQHPFFBH86CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.78,住,,,1081109,土地1建物1車位2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.2,3,2,2,有,無,12680000,66667,坡道平面,0.0,0,,RPVRMLLKQHPFFBH96CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.78,住,,,1080327,土地1建物1車位2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.2,3,2,2,有,無,11750000,61777,坡道平面,0.0,0,,RPWRMLLKQHPFFBH07CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.78,住,,,1081117,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.2,3,2,2,有,無,12200000,64143,坡道平面,0.0,0,,RPOSMLLKQHPFFBH98CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.78,住,,,1080209,土地1建物1車位2,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.2,3,2,2,有,無,11370000,59779,坡道平面,0.0,0,,RPQSMLLKQHPFFBH56CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1070826,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.96,3,2,2,有,無,10500000,65234,坡道平面,0.0,0,,RPRSMLLKQHPFFBH66CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1070826,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.96,3,2,2,有,無,10550000,65544,坡道平面,0.0,0,,RPSSMLLKQHPFFBH76CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1071119,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.96,3,2,2,有,無,10400000,64612,坡道平面,0.0,0,,RPTSMLLKQHPFFBH86CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.62,住,,,1080307,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.54,3,2,2,有,無,10900000,67896,坡道平面,0.0,0,,RPUSMLLKQHPFFBH96CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.62,住,,,1080623,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.54,3,2,2,有,無,10550000,65716,坡道平面,0.0,0,,RPWSMLLKQHPFFBH17CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.62,住,,,1080628,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.54,3,2,2,有,無,10630000,66214,坡道平面,0.0,0,,RPXSMLLKQHPFFBH27CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1081019,土地1建物1車位2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.61,3,2,2,有,無,11800000,62896,坡道平面,0.0,0,,RPOTMLLKQHPFFBH09CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1081021,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.78,3,2,2,有,無,11750000,61914,坡道平面,0.0,0,,RPPTMLLKQHPFFBH56CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1071207,土地1建物1車位2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.78,3,2,2,有,無,12100000,63758,坡道平面,0.0,0,,RPSTMLLKQHPFFBH86CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.7,住,,,1080902,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.78,3,2,2,有,無,11580000,61018,坡道平面,0.0,0,,RPTTMLLKQHPFFBH96CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.62,住,,,1080409,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.54,3,2,2,有,無,11470000,71446,坡道平面,0.0,0,,RPUTMLLKQHPFFBH07CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,27.62,住,,,1070812,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.54,3,2,2,有,無,10390000,64719,坡道平面,0.0,0,,RPVTMLLKQHPFFBH17CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1070920,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7150000,61389,坡道平面,0.0,0,,RPQOMLMKQHPFFBH88CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1070714,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7700000,66111,坡道平面,0.0,0,,RPROMLMKQHPFFBH98CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080327,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,8000000,68687,坡道平面,0.0,0,,RPSOMLMKQHPFFBH09CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1070824,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7230000,62076,坡道平面,0.0,0,,RPUOMLMKQHPFFBH66CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080412,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7470000,64137,坡道平面,0.0,0,,RPWOMLMKQHPFFBH86CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080903,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7580000,65081,坡道平面,0.0,0,,RPXOMLMKQHPFFBH96CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080526,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7700000,66111,坡道平面,0.0,0,,RPOPMLMKQHPFFBH78CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080414,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,8200000,70404,坡道平面,0.0,0,,RPPPMLMKQHPFFBH88CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1081020,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7580000,65081,坡道平面,0.0,0,,RPQPMLMKQHPFFBH98CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080712,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,6800000,58384,坡道平面,0.0,0,,RPRPMLMKQHPFFBH09CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080621,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7550000,64824,坡道平面,0.0,0,,RPSPMLMKQHPFFBH56CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080626,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7780000,66798,坡道平面,0.0,0,,RPTPMLMKQHPFFBH66CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080910,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,7300000,62677,坡道平面,0.0,0,,RPUPMLMKQHPFFBH76CB,成家大璽,
中壢區,房地(土地+建物)+車位,桃園市中壢區青昇段402地號,18.36,住,,,1080619,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.47,2,2,1,有,無,8200000,70404,坡道平面,0.0,0,,RPVPMLMKQHPFFBH86CB,成家大璽,
