編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLQJJIKFFDK28CA,4,84.85,住家用,鋼筋混凝土造,100年10月14日,六層,五層
RPOOMLQJJIKFFDK28CA,4,33.21,見其他登記事項,鋼筋混凝土造,100年10月14日,六層,
RPTNMLPJJIKFFBK38CA,,88.36,住家用,加強磚造,,二層,一層 二層
RPOPMLNJJIKFFDK08CA,21,174.44,住家用,鋼筋混凝土造,83年9月14日,四層,一層 二層 三層 四層 陽台 露台
RPRPMLNJJIKFFDK38CA,20,112.07,住家用,鋼筋混凝土造,84年11月25日,十六層,九層
RPRPMLNJJIKFFDK38CA,20,17.33,見其他登記事項,鋼筋混凝土造,84年11月25日,十六層,
RPRPMLNJJIKFFDK38CA,20,16.33,見其他登記事項,鋼筋混凝土造,84年11月25日,十六層,
RPPNMLMKJIKFFDK97CA,22,85.47,住家用,鋼筋混凝土造,82年6月18日,七層,三層
RPPNMLMKJIKFFDK97CA,22,35.20,見其他登記事項,鋼筋混凝土造,82年6月18日,,
RPXNMLPLJIKFFDK56CA,,229.97,住家用,鋼筋混凝土造,104年5月25日,三層,一層 二層 三層 陽台 屋簷 見其他登記事項
RPWNMLOJJIKFFFK98CA,,126.42,集合住宅,鋼筋混凝土造,104年6月16日,十四層,七層 陽台 雨遮
RPWNMLOJJIKFFFK98CA,,22.10,樓梯間,鋼筋混凝土造,104年6月16日,十四層,
RPWNMLOJJIKFFFK98CA,,59.28,管理室、防空避難室兼停車空間、管委會使用空間、水箱、機械室、辦公室,鋼筋混凝土造,104年6月16日,十四層,
RPVNMLOJJIKFFFK88CA,,101.67,集合住宅,鋼筋混凝土造,104年6月16日,十四層,三層 陽台
RPVNMLOJJIKFFFK88CA,,17.52,樓梯間,鋼筋混凝土造,104年6月16日,十四層,
RPVNMLOJJIKFFFK88CA,,31.54,管理室、防空避難室兼停車空間、管委會使用空間、水箱、機械室、辦公室,鋼筋混凝土造,104年6月16日,十四層,
RPPNMLQJJIKFFFK48CA,36,79.64,住家用,鋼筋混凝土造,68年7月3日,二層,一層 二層
RPTOMLTLJHGGFFK09CA,2,74.71,住家用,ＲＣ造,102年7月3日,五層,四層 陽台
RPTOMLTLJHGGFFK09CA,2,17.62,住家用,ＲＣ造,102年7月3日,五層,
RPPOMLOJJIKFFFK38CA,34,270.91,住家用,加強磚造,70年5月26日,三層,一層 二層 三層
RPRNMLNJJIKFFCK18DA,19,102.99,集合住宅,鋼筋混凝土造,85年7月1日,十三層,八層 陽台
RPOOMLOJJIKFFDK08CA,9,162.31,住宅、停車空間,鋼筋混凝土造,96年2月5日,三層,一層 二層 三層 平台 雨遮 見其他登記事項
