編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLMJQHLFFAV07CA,43,91.52,住家用,鐵筋水泥磚,62年11月10日,二層,一層 二層 騎樓
RPUNMLKKQHLFFAV17CA,25,151.77,住家用,鋼筋混凝土造,80年4月30日,三層,一層 二層 三層
RPUNMLNJQHLFFAV37CA,,203.19,住宅、樓梯間,ＲＣ造,105年3月28日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUNMLMKQHLFFAV37CA,,217.94,住家用,ＲＣ造,105年4月18日,三層,一層 二層 三層 見其他登記事項
RPRNMLTJQHLFFBV77CA,35,106.96,住家用,鋼筋混凝土加強磚造,70年12月1日,二層,一層 二層 騎樓
RPQNMLQKQHLFFAV37CA,21,115.22,住家用,鋼筋混凝土造,84年10月21日,六層,二層 陽台
RPQNMLQKQHLFFAV37CA,21,43.40,避難室．電梯間,鋼筋混凝土造,84年10月21日,六層,
RPQNMLQKQHLFFAV37CA,21,4.48,走廊,鋼筋混凝土造,84年10月21日,六層,
RPPNMLRJQHLFFAV27CA,,242.87,住家用,ＲＣ造,105年4月7日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLRJQHLFFAV37CA,,245.52,住家用,ＲＣ造,105年4月7日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLSJQHLFFCV77DA,16,144.69,住家用,鋼筋混凝土造,89年6月19日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLNJQHLFFCV27DA,38,80.52,住家用,鐵筋水泥磚,67年9月12日,二層,一層 二層
RPTNMLLKQHLFFAV17CA,40,89.06,住家用,鐵筋水泥磚,65年4月27日,二層,一層 二層
RPXNMLSKQHLFFAV38DA,,211.59,騎樓、住宅、樓梯間,ＲＣ造,105年6月17日,三層,一層 二層 三層 騎樓 見其他登記事項 見其他登記事項
RPSNMLRKQHLFFAV67CA,35,114.75,住家用,加強磚造,70年8月2日,二層,一層 二層
RPPNMLLKQHLFFAV76CA,31,85.92,住家用,加強磚造,74年8月2日,二層,一層 二層 陽台
RPSNMLTJQHLFFAV77CA,,389.59,住宅、樓梯間,ＲＣ造,105年6月6日,四層,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPSNMLKKQHLFFAV96CA,22,80.49,集合住宅,鋼筋混凝土造,83年5月16日,十三層,十三層 陽台
RPSNMLKKQHLFFAV96CA,22,.66,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.13,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.33,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.25,空白,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.26,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.33,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.26,空白,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.26,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.33,空白,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.26,樓梯間,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.30,空白,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKQHLFFAV96CA,22,.24,空白,鋼筋混凝土造,83年5月16日,十三層,
