鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
蘇澳鎮,土地,湖口段473-1地號,3137.44,工,,,1050115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45000000,14343,,0.0,0,,RPTOMLLJKHLFFAG67CA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路一段１３７號三樓之５,26.79,,特定農業區,甲種建築用地,1050105,土地1建物1車位0,三層，夾層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,119.69,2,2,2,有,無,3700000,30913,,0.0,0,,RPSNMLOJKHLFFAG77CA,59.9,0.0,8.15,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大眾路６１之７號,1122.71,,風景區,農牧用地,1050127,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1040713,306.12,4,2,3,有,無,19000000,,,0.0,0,,RPVNMLOJKHLFFAG08CA,306.12,0.0,0.0,,
三星鄉,土地,新日興段374-1地號,2685.26,,特定農業區,農牧用地,1050125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9747400,3630,,0.0,0,,RPPPMLOJKHLFFAG67CA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮仁愛路一段２６號,217.91,住,,,1041231,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0741122,190.28,4,1,1,有,無,5543549,29134,,0.0,0,親友、員工或其他特殊關係間之交易（親戚），以公告現值計。,RPTNMLSKKHLFFAG38CA,138.24,26.02,26.02,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉利成路二段１９６巷３號,86.79,,鄉村區,乙種建築用地,1041225,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0681130,106.96,3,2,2,有,無,4000000,37397,,0.0,0,,RPPOMLQLKHLFFAG97CA,106.96,0.0,0.0,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉順和路97-6號,130.52,,特定農業區,甲種建築用地,1041231,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041022,183.73,4,2,3,有,無,6200000,33745,,0.0,0,1、本案為預售屋，私契日期:103.6.11     2、土地價格包含農、建地。,RPSNMLMJKHLFFBG67CA,169.23,0.0,14.5,,
員山鄉,土地,七賢段133地號,2616.0,,特定農業區,農牧用地,1050109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11600000,4434,,0.0,0,,RPWNMLMJKHLFFBG08CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路三段１７７號,107.0,住,,,1041224,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940714,241.07,4,2,2,有,無,16000000,66371,,0.0,0,,RPXNMLMJKHLFFBG18CA,194.41,19.35,27.31,,
員山鄉,土地,七賢段152-1地號,585.0,,特定農業區,農牧用地,1050121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,3419,,0.0,0,,RPVOMLMJKHLFFBG08CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿舊城北路１４８號,226.17,住,,,1050105,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0980323,464.05,3,2,2,有,無,43000000,92662,,0.0,0,所有權人共兩人.本買賣價格報含所有生財器具,RPPNMLNJKHLFFBG47CA,399.44,17.95,46.66,,
宜蘭市,土地,振興段919-5地號,9.0,農,,,1050120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,33333,,0.0,0,佔用臨地購買,RPQNMLNJKHLFFBG57CA,0.0,0.0,0.0,,
頭城鎮,土地,拔雅林三段912地號,743.77,住,,,1050114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32848540,44165,,0.0,0,,RPTNMLNJKHLFFBG87CA,0.0,0.0,0.0,,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮環鎮東路二段３５７號五樓之六,16.92,商,,,1050113,土地1建物1車位0,五層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040626,71.02000000000001,0,0,1,無,有,6700000,94340,,0.0,0,,RPVNMLNJKHLFFBG08CA,35.2,0.0,4.5,,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮環鎮東路二段３５７號四樓之七,19.47,商,,,1050113,土地1建物1車位0,四層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040626,81.74,0,0,1,無,有,5700000,69733,,0.0,0,,SPVNMLNJKHLFFBG18CA,37.51,0.0,8.15,,
礁溪鄉,土地,五峰段1119地號,124.55,住,,,1050111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24866820,199653,,0.0,0,,RPVNMLOJKHLFFBG18CA,0.0,0.0,0.0,,
礁溪鄉,土地,五峰段1119地號,62.28,住,,,1050111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12433740,199643,,0.0,0,,RPWNMLOJKHLFFBG28CA,0.0,0.0,0.0,,
礁溪鄉,建物,宜蘭縣礁溪鄉中山路一段５９號,0.0,,,,1050128,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0710601,554.08,0,0,0,無,無,3000000,5414,,0.0,0,,RPSNMLPJKHLFFBG97CA,535.29,0.0,18.79,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路３３號三樓之二,13.31,住,,,1050118,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890726,65.0,1,1,1,有,有,3250000,50000,,0.0,0,,RPSOMLNLKHLFFBG08CA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路１４４之１號三樓之五,11.54,住,,,1050120,土地2建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861124,58.3,1,1,1,有,有,2500000,42882,,0.0,0,,RPVOMLNLKHLFFBG38CA,29.04,0.0,7.96,,
壯圍鄉,土地,吉祥一段552地號,755.87,農,,,1050117,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19505500,25805,,0.0,0,,RPPOMLPLKHLFFBG97CA,0.0,0.0,0.0,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉榮光路481巷6弄6號,69.66,,特定農業區,甲種建築用地,1050113,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701228,94.6,2,1,1,有,無,1500000,15856,,0.0,0,親友間買賣、土地及建物分次登記案件,RPRNMLOLKHLFFBG08DA,94.6,0.0,0.0,,
三星鄉,土地,行健段113-1地號,5270.0,,特定農業區,農牧用地,1050125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21521430,4084,,0.0,0,,RPRNMLLJKHLFFAG57EA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段４０７號,99.61,,特定農業區,甲種建築用地,1050119,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041229,201.82,4,2,4,有,無,10600000,52522,,0.0,0,1.預售屋   2.104年1月27日訂約,RPWNMLOJKHLFFAG38EA,186.12,0.0,15.7,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段４０５號,96.39,,特定農業區,甲種建築用地,1050119,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041229,203.78,4,2,4,有,無,10600000,52017,,0.0,0,1.預售屋   2.104年1月29日訂約,RPXNMLOJKHLFFAG48EA,186.16,0.0,17.62,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段４０３號,100.32,,特定農業區,甲種建築用地,1050119,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041229,203.78,4,2,4,有,無,10580000,51919,,0.0,0,1.預售屋   2.104年1月27日訂約,RPOOMLOJKHLFFAG67EA,186.16,0.0,17.62,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段４０１號,106.31,,特定農業區,甲種建築用地,1050119,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041229,203.78,4,2,4,有,無,10680000,52409,,0.0,0,1.預售屋   2.104年1月27日訂約,RPPOMLOJKHLFFAG77EA,186.16,0.0,17.62,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段３９９號,110.89,,特定農業區,甲種建築用地,1050119,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041229,203.78,4,2,4,有,無,11000000,53980,,0.0,0,1.預售屋   2.104年2月3日訂約,RPQOMLOJKHLFFAG87EA,186.16,0.0,17.62,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段３９７號,94.83,,特定農業區,甲種建築用地,1050119,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041229,203.36,4,2,4,有,無,10980000,53993,,0.0,0,1.預售屋   2.104年8月14日訂約,RPROMLOJKHLFFAG97EA,185.63,0.0,17.73,,
礁溪鄉,土地,開蘭三段820-1地號,1233.08,農,,,1050127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,5677,,0.0,0,,RPQNMLOJKHLFFBG87EA,0.0,0.0,0.0,,
礁溪鄉,土地,開圍段921地號,175.17,,山坡地保育區,農牧用地,1041217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33999,194,,0.0,0,,RPROMLPJKHLFFBG18EA,0.0,0.0,0.0,,
三星鄉,房地(土地+建物),宜蘭縣三星鄉行健二路一段１０２號,1969.5,,特定農業區,農牧用地,1050126,土地1建物1車位0,一層,一層,其他,見其他登記事項,見其他登記事項,1030624,47.05,0,0,0,無,無,9000000,,,0.0,0,現做農業資材室使用,RPTOMLMJKHLFFAG97EA,47.05,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮博愛路９４巷１９之４號,25.1,商,,,1050119,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720518,84.97,3,1,2,有,無,3500000,41191,,0.0,0,,RPUOMLMJKHLFFAG08EA,84.97,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮羅莊街４９８號三樓之３,20.0,住,,,1041224,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830902,71.72,2,2,1,有,有,3800000,52984,,0.0,0,,RPQPMLMJKHLFFAG77EA,56.35,0.0,5.65,,
