編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLNJNHNFFDM88CA,25,165.16,住家用,鋼筋混凝土造,81年11月20日,三層,一層 二層 三層,全筆移轉
RPPNMLOJNHNFFEM98CA,36,143.09,住商用,鋼筋混凝土加強磚造,70年12月30日,三層,一層 二層 三層 騎樓,全筆移轉
RPRNMLTLMHNFFBM86CA,27,21.55,住家用,鋼筋混凝土造,80年9月20日,九層,三層 陽台,全筆移轉
RPRNMLTLMHNFFBM86CA,27,4.71,避難室、梯間、變電室、水箱、機械室,鋼筋混凝土造,80年9月20日,十一層,,持分移轉
RPRNMLTLMHNFFBM86CA,27,8.66,梯間、通道、機房、水箱,鋼筋混凝土造,80年9月20日,九層,,持分移轉
RPWNMLPLMHNFFAM86CA,25,57.02,住家用,鋼筋混凝土造,82年8月28日,六層,四層 陽台,全筆移轉
RPWNMLPLMHNFFAM86CA,25,15.41,梯間、水塔、防空避難室、停車場、機械室,鋼筋混凝土造,82年8月28日,六層,,持分移轉
RPXNMLOLMHNFFAM86CA,22,60.14,住家用,鋼筋混凝土造,85年2月7日,八層,四層 陽台 花台,全筆移轉
RPXNMLOLMHNFFAM86CA,22,17.08,住家用,鋼筋混凝土造,85年2月7日,八層,,持分移轉
RPOOMLOLMHNFFAM68CA,2,207.42,住家用,鋼筋混凝土造,105年5月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLTKMHNFFAM96CA,2,226.70,集合住宅、梯間,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項 見其他登記事項,全筆移轉
RPUNMLTKMHNFFAM96CA,2,.32,集合住宅,鋼筋混凝土造,104年11月20日,一層,,持分移轉
RPUOMLPLMHNFFAM76CA,38,78.12,住商用,鋼筋混凝土加強磚造,69年4月29日,二層,一層 二層,全筆移轉
RPPNMLQLMHNFFCM09CA,23,171.26,住家用,鋼筋混凝土造,84年9月14日,四層,一層 二層 三層 四層 陽台 平台 露台 花台,全筆移轉
RPTQMLLKNHNFFBM56CA,25,121.02,住家用,鋼筋混凝土造,82年5月7日,七層,六層 陽台,全筆移轉
RPTQMLLKNHNFFBM56CA,25,35.21,防空避難室、水塔、梯間、機械間,鋼筋混凝土造,82年5月7日,七層,,持分移轉
RPWNMLQLMHNFFAM96CA,25,57.76,住家用,鋼筋混凝土造,82年3月22日,八層,七層 陽台,全筆移轉
