鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,建物,桃園市桃園區大有路７３２號３樓,0.0,住,,,1080124,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040810,139.64000000000001,2,2,1,有,有,有,15000,107,坡道平面,47.26,0,租金含管理費,RPUPMLLKKHOFFAH58CC
桃園區,建物,桃園市桃園區大業路一段１３１之１號４樓,0.0,其他,,,1080125,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840717,163.17,3,2,2,有,有,有,14000,86,,0.0,0,租金含管理費,RPVPMLLKKHOFFAH68CC
楊梅區,建物,桃園市楊梅區梅獅路二段２３２巷１３號９樓,0.0,住,,,1071228,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940510,118.92,3,2,2,有,有,有,14100,119,,0.0,0,,RPPOMLLKKHOFFDH28CC
楊梅區,建物,桃園市楊梅區金山街３００號３樓,0.0,住,,,1080108,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,125.68,3,2,2,有,有,有,16500,131,坡道平面,34.25,0,,RPQOMLLKKHOFFDH38CC
八德區,建物,桃園市八德區高城六街６１號２樓,0.0,商,,,1080120,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950329,140.0,3,2,2,有,有,有,16500,118,坡道平面,0.0,0,租金含管理費.車位面積無法分算,RPUNMLLKKHOFFFH88CC
八德區,建物,桃園市八德區豐吉路３０號５樓,0.0,住,,,1080125,土地0建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031101,169.2,3,2,2,有,有,有,16000,95,坡道平面,29.37,0,租金含管理費,RPVNMLLKKHOFFFH98CC
平鎮區,建物,桃園市平鎮區振平街８６號,0.0,商,,,1080120,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040712,116.87,0,2,2,有,有,有,26000,222,,0.0,0,,RPSOMLLKKHOFFGH88CC
龜山區,建物,桃園市龜山區頂興路６４巷７號１樓,700.83,,工業區,丁種建築用地,1080201,土地0建物1車位0,一層,2,工廠,見其他登記事項,鋼筋混凝土造,0760109,423.14,0,0,0,無,無,無,60000,,,0.0,0,總樓兩層，出租一樓部分，建坪約128坪。108/03/10-109/03/09租金60000元整，109/03/10-110/03/09租金63000元整，110/03/10-113/03/09租金65000元整。,RPUNMLMKKHOFFHH56CC
楊梅區,房地(土地+建物),桃園市楊梅區中山北路１段１９９巷９６號３樓,59.98,工,,,1080104,土地1建物1車位0,三層,10,廠辦,見其他登記事項,鋼筋混凝土造,1070227,445.7,0,0,0,無,無,無,55000,123,,0.0,0,,RPPOMLMKKHOFFDH48DC
楊梅區,房地(土地+建物),桃園市楊梅區永美路３９７號,112.5,住,,,1080110,土地2建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960706,269.52,4,2,3,有,無,無,39800,148,,0.0,0,,RPTOMLMKKHOFFDH88DC
大園區,房地(土地+建物),桃園市大園區長發路２２６號,1848.42,,特定農業區,丁種建築用地,1080128,土地1建物1車位0,廚房,2,工廠,工業用,鋼筋混凝土造,0770325,1634.0,0,0,0,無,無,無,240000,,,0.0,0,,RPQNMLMKKHOFFEH68EC
楊梅區,建物,桃園市楊梅區金山街３６８巷４２號七樓,0.0,住,,,1080121,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,152.14,3,2,2,有,有,有,15000,99,坡道平面,31.7,0,,RPQNMLMKKHOFFDH38CC
楊梅區,建物,桃園市楊梅區金山街３２８號十一樓,0.0,住,,,1080122,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,100.62,2,1,1,有,有,有,12000,119,,0.0,0,,RPRNMLMKKHOFFDH48CC
楊梅區,建物,桃園市楊梅區青山三街６７號６樓,0.0,住,,,1080119,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840125,143.38,3,2,2,有,有,有,11000,77,坡道平面,0.0,0,,RPSNMLMKKHOFFDH58CC
楊梅區,建物,桃園市楊梅區青山六街２號三樓,0.0,住,,,1080130,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690402,69.72,3,2,2,有,無,有,7000,100,,0.0,0,,RPVNMLMKKHOFFDH88CC
楊梅區,建物,桃園市楊梅區瑞溪路一段１８２巷２９號２樓之１,0.0,住,,,1080120,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850710,73.19,4,2,2,有,有,無,8000,109,,0.0,0,,RPVNMLNKKHOFFDH98CC
新屋區,土地,東勢段東勢小段270地號,2370.0,,特定農業區,丁種建築用地,1080124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,325000,137,,0.0,0,,RPXNMLNKKHOFFDH56CC
蘆竹區,土地,坑子口段後壁厝小段359-12地號,1983.47,,工業區,丁種建築用地,1080211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,260000,131,,0.0,0,地上有不可廠登之建物，建坪約為220坪。,RPUNMLNKKHOFFEH98CC
中壢區,建物,桃園市中壢區裕民街２６號三樓,0.0,商,,,1080126,土地0建物0車位0,三層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800206,31.46,1,0,1,有,有,有,6500,207,,0.0,0,,RPPNMLNKKHOFFBH18CC
中壢區,房地(土地+建物)+車位,桃園市中壢區正光二街８８號六樓,17.13,住,,,1080211,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020525,127.83,2,2,1,有,有,無,16500,129,坡道平面,30.76,0,,RPQPMLNKKHOFFBH48CC
中壢區,土地,三民段484地號,396.69,工,,,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,101,,0.0,0,,RPRPMLNKKHOFFBH58CC
