鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130217,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,10500000,78923,坡道平面,35.93,1030000,,RPPNMLQLKHJGFAV76CB,悅山水,D棟14號,
台東市,房地(土地+建物)+車位,臺東縣臺東市永安街197巷8-1號旁,54.34,住,,,1130224,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.83,3,2,2,有,無,9000000,82698,其他,0.0,0,,RPPNMLQKLHJGFAV76CB,欣輝永安住宅,5A號,
台東市,房地(土地+建物)+車位,臺東縣臺東市永安街197巷8-1號旁,54.34,住,,,1130224,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.58,3,2,2,有,無,9000000,83659,其他,0.0,0,,RPQNMLQKLHJGFAV86CB,欣輝永安住宅,5B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130317,土地2建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,10370000,78340,坡道平面,35.93,970000,,RPPNMLTKLHJGFAV07CB,悅山水,D棟8號,
台東市,房地(土地+建物)+車位,臺東縣臺東市興安段364-5地號,117.03,住,,,1130316,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,190.15,4,2,5,有,無,16000000,84144,其他,0.0,0,,RPPNMLLJMHJGFAV88CB,采暘 心綻,A棟6號,
台東市,房地(土地+建物),臺東縣臺東市豐年段489地號,150.88,住,,,1130314,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.58,4,2,4,有,無,14600000,78251,,0.0,0,,RPPNMLSJMHJGFAV07DB,豐年段1戶,0號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130330,土地2建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,9390000,70506,坡道平面,35.93,930000,,RPPNMLTJMHJGFAV07CB,悅山水,D棟2號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130330,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.67,3,2,2,有,無,10660000,79840,坡道平面,38.68,1080000,,RPQNMLTJMHJGFAV17CB,悅山水,E棟12號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130407,土地2建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,9730000,73839,坡道平面,35.93,870000,,RPRNMLTJMHJGFAV27CB,悅山水,D棟3號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130407,土地2建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,10010000,75340,坡道平面,35.93,970000,,RPSNMLTJMHJGFAV37CB,悅山水,D棟4號,
台東市,房地(土地+建物)+車位,臺東縣臺東市蘭州街58巷29號旁,116.85,住,,,1130409,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,210.97,4,2,5,有,無,17500000,82950,其他,0.0,0,,RPPNMLKKMHJGFAV88CB,文豐書院,A棟4號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.74,住,,,1130411,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.36,2,2,1,有,無,7210000,78472,坡道平面,35.93,820000,,RPPNMLQKMHJGFAV86CB,悅山水,B棟13號,
