鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,土地,南華段104地號,79.12,住,,,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5500000,69515,,0.0,0,,RPPNMLOJNHJGFAO58DA,0.0,0.0,0.0,無,
新竹市,土地,南華段627地號,583.37,住,,,1130502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50300000,86223,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJNHJGFAO56EA,0.0,0.0,0.0,無,0001
新竹市,土地,西門段三小段102-3地號,2.5,都市：其他:道路用地,,,1130508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26000,10400,,0.0,0,包含公共設施保留地用地；,RPVNMLSJNHJGFAO96DA,0.0,0.0,0.0,無,
新竹市,土地,長興段565地號,13.07,,,,1130505,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16500,1262,,0.0,0,包含公共設施保留地用地；,RPQQMLNJNHJGFAO88DA,0.0,0.0,0.0,無,0002
新竹市,房地(土地+建物),新竹市新竹市民權路１０８巷１３號４樓,28.0,住,,,1130506,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800416,91.67,2,2,2,有,無,10180000,111051,,0.0,0,,RPXNMLPKNHJGFAO96DA,70.29,0.0,0.0,無,
新竹市,土地,崙子段2069地號,6.92,住,,,1130504,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1129090,163163,,0.0,0,,RPPNMLKKNHJGFAO28DA,0.0,0.0,0.0,無,0003
新竹市,房地(土地+建物),新竹市新竹市振興一街２１號四樓之３,8.5,住,,,1130502,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830622,28.590000000000003,1,1,1,有,無,2880000,100735,,0.0,0,加蓋凸窗其他增建；含租約；,RPSOMLLKNHJGFAO78DA,22.44,0.0,0.0,有,0004
新竹市,房地(土地+建物)+車位,新竹市新竹市中正路１８２號十樓之３,4.18,商,,,1130504,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960305,43.68,1,0,1,有,有,3000000,68681,升降機械,10.82,0,陽台外推；,RPXPMLNKNHJGFAO96DA,18.85,0.0,3.63,有,
新竹市,土地,崙子段268地號,1888.0,住,,,1130514,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,238556754,126354,,0.0,0,,RPTOMLOKNHJGFAO56DA,0.0,0.0,0.0,無,0005
