鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新營區,房地(土地+建物)+車位,臺南市新營區新進路,33.95,住,,,1130213,土地2建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.61,3,2,2,有,無,9350000,74420,升降機械,10.05,750000,,RPRNMLQKKHJGFDD97CB,京站,C棟2號,
關廟區,房地(土地+建物),臺南市關廟區深坑三街25巷17號東側,92.11,,鄉村區,乙種建築用地,1130216,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,161.81,3,2,3,有,無,10700000,66127,,0.0,0,,RPPNMLQKKHJGFID28CB,靜宜美墅,B棟3號,
永康區,房地(土地+建物)+車位,臺南市永康區永安路與平道十二路交叉口,13.58,住,,,1130213,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.4,2,2,1,有,無,10270000,123042,坡道平面,24.53,1550000,,RPUNMLRKKHJGFKD09CB,遠雄綠禾,C棟C03F08號,
永康區,房地(土地+建物)+車位,臺南市永康區永安路與平道十二路交叉口,23.72,住,,,1130214,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.01,3,2,2,有,無,16890000,122028,坡道平面,24.53,1700000,,RPVNMLRKKHJGFKD56CB,遠雄綠禾,B棟B01F08號,
永康區,房地(土地+建物)+車位,臺南市永康區永安路與平道十二路交叉口,13.58,住,,,1130215,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.4,2,2,1,有,無,10260000,122901,坡道平面,24.53,1550000,,RPWNMLRKKHJGFKD66CB,遠雄綠禾,C棟C02F08號,
安南區,房地(土地+建物),臺南市安南區樂活二街,79.96,住,,,1130215,土地5建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,194.09,3,2,4,有,無,22940000,118193,,0.0,0,內含停車位1個,RPQNMLSKKHJGFBD87CB,邰欣地堡100期 透天,K棟7號,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區民族路57號旁巷子,41.58,住,,,1130218,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.0,2,2,2,有,無,9750000,81126,其他,10.91,900000,,RPPNMLSKKHJGFFD18CB,綠品苑2,3D5號,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區民族路57號旁巷子,47.85,住,,,1130218,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.47,3,2,2,有,無,11200000,82032,其他,10.91,900000,,RPQNMLSKKHJGFFD28CB,綠品苑2,4D2號,
永康區,房地(土地+建物)+車位,臺南市永康區文賢街,24.03,住,,,1130218,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,73.41,2,2,1,有,無,7290000,101160,其他,8.76,750000,,RPPNMLSKKHJGFKD68CB,晴空樓5,5F-A3號,
將軍區,房地(土地+建物),臺南市將軍區長榮里185-2號旁,87.52,住,,,1130215,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.97,4,2,3,有,無,8400000,55640,,0.0,0,,RPRNMLTKKHJGFGD58CB,西湖十六,A棟5號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路四段302巷27號對面,48.09,住,,,1130217,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,118.93,3,2,2,有,無,11700000,92435,一樓平面,7.5,1400000,,RPPNMLTKKHJGFBD97DB,小王子8,A棟A2號,
永康區,房地(土地+建物),臺南市永康區市政段293地號,17.29,住,,,1130217,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.92,2,2,1,有,無,8350000,100699,,0.0,0,,RPPNMLTKKHJGFKD88DB,和發幸福成,C棟2號,
安南區,房地(土地+建物)+車位,臺南市安南區樂活一街6號旁,7.95,住,,,1130215,土地1建物1車位1,二十八層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.2,1,2,1,有,無,9050000,101010,坡道平面,32.94,1650000,,RPSNMLKLKHJGFBD37CB,湖映白,A棟A8-28F號,
安南區,房地(土地+建物)+車位,臺南市安南區樂活一街6號旁,9.65,住,,,1130215,土地1建物1車位1,二十四層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.49,2,2,1,有,無,11100000,107675,坡道平面,32.94,1350000,,RPTNMLKLKHJGFBD47CB,湖映白,B棟B7-24F號,1140619全部解約
安南區,房地(土地+建物)+車位,臺南市安南區樂活一街6號旁,7.95,住,,,1130215,土地1建物1車位1,二十七層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.2,1,2,1,有,無,8950000,100328,坡道平面,32.94,1600000,,RPUNMLKLKHJGFBD57CB,湖映白,A棟A8-27F號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,19.73,住,,,1130211,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.27,3,2,2,有,無,13850000,113557,坡道平面,26.25,1470000,,RPSNMLKLKHJGFCD47CB,松丹達麗,A棟10號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,15.58,住,,,1130217,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.24,2,2,2,有,無,11330000,115944,坡道平面,26.25,1360000,,RPTNMLKLKHJGFCD57CB,松丹達麗,E棟2號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,15.58,住,,,1130217,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.24,2,2,2,有,無,11600000,117804,坡道平面,26.25,1470000,,RPUNMLKLKHJGFCD67CB,松丹達麗,F棟3號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,15.58,住,,,1130217,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.24,2,2,2,有,無,11780000,119316,坡道平面,26.25,1520000,,RPVNMLKLKHJGFCD77CB,松丹達麗,F棟3號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,20.77,住,,,1130214,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.48,3,2,2,有,無,14650000,119747,坡道平面,26.25,1570000,,RPWNMLKLKHJGFCD87CB,松丹達麗,F棟5號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,16.62,住,,,1130211,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.96,2,2,2,有,無,11550000,114192,坡道平面,26.25,1420000,,RPXNMLKLKHJGFCD97CB,松丹達麗,A棟2號,
