鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南投市,房地(土地+建物),南投縣南投市文化南路,110.02,住,,,1130218,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,192.58,4,3,5,有,無,14930000,77526,,0.0,0,,RPPNMLTKKHJGFAM68CB,文化新貴,C棟4號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,38.22,住,,,1130217,土地12建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.41,3,2,2,有,無,10880000,80807,坡道平面,25.0,1150000,,RPQNMLTKKHJGFAM78CB,首富京華,A1棟3號,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮集山路三段175巷,36.52,住,,,1130216,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.16,2,1,2,有,無,5900000,60347,一樓平面,20.82,750000,,RPPNMLTKKHJGFDM98CB,聖德淳風竹山一期,A棟2號,
南投市,房地(土地+建物),南投縣南投市華陽路82巷,96.97,其他,,,1130215,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,150.08,3,3,4,有,無,15680000,104478,,0.0,0,,RPPNMLKLKHJGFAM97DB,玖岩豐華,B27棟0號,
南投市,房地(土地+建物),南投縣南投市華陽路82巷,102.97,其他,,,1130219,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,150.05,3,3,4,有,無,15400000,102632,,0.0,0,,RPQNMLKLKHJGFAM08DB,玖岩豐華,B31棟0號,
南投市,房地(土地+建物),南投縣南投市振興巷,54.21,住,,,1130218,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.19,3,2,2,有,無,8300000,67927,,0.0,0,,RPQNMLMLKHJGFAM18CB,知寓,E棟3號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,35.3,住,,,1130220,土地12建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,3,2,2,有,無,10330000,81589,坡道平面,25.0,1250000,,RPRNMLMLKHJGFAM28CB,首富京華,A3棟13號,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮南昌街,16.51,商,,,1130216,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.1,3,2,2,有,無,11190000,93986,坡道平面,26.0,1500000,,RPQNMLNLKHJGFCM48CB,三銳富城,A棟1號,
草屯鎮,房地(土地+建物),南投縣草屯鎮南投縣草屯鎮 碧峰段 0495-0000 地號,29.64,,鄉村區,乙種建築用地,1130215,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.15,3,2,2,有,無,7680000,86147,,0.0,0,,RPQNMLNLKHJGFBM48DB,碧山森活,3A棟0號,
