鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
員林市,租賃房屋,彰化縣員林市龍富二街１６號３樓之５,0.0,,,,1130218,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120710,111.05,2,2,1,有,有,有,13700,123,,0.0,0,社會住宅包租代管案件租金市價打9折，此租約訂定租金不含管理費，費用由承租人另行支付。未租賃車位，建物登記含有車位面積；,RPRNMLTKKHJGFDN76CC,整棟(戶)出租,有,1130225~1140224,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
竹塘鄉,租賃房屋,彰化縣竹塘鄉竹塘街１１１號１樓,0.0,,,,1130215,土地0建物1車位0,一層,3,店面(店鋪),住家用,鋼筋混凝土造,1110623,66.12,0,0,1,有,無,無,17500,265,,0.0,0,,RPPNMLTKKHJGFGN86CC,,無,1130215~1160409,無,,
溪湖鎮,租賃房屋,彰化縣溪湖鎮員鹿路三段１０９號,0.0,,,,1130219,土地0建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0780612,81.46,0,0,0,無,無,無,17000,209,,0.0,0,租金總額含稅；,RPPNMLTKKHJGFHN96CC,,無,1130701~1180630,無,,
彰化市,租賃房屋,彰化縣彰化市南校街７２巷３號十一樓,0.0,,,,1130220,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850729,162.98,4,2,2,有,有,有,11500,71,,0.0,0,,RPPNMLMLKHJGFAN28CC,整棟(戶)出租,有,1130220~1150219,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市中正路一段２８６號７樓之２,0.0,,,,1130220,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830509,49.989999999999995,1,0,1,有,有,有,10000,200,,0.0,0,,RPRNMLMLKHJGFAN48CC,獨立套房,有,1130301~1140228,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
福興鄉,租賃房屋,彰化縣福興鄉中正路１４８巷１０之１號６樓,13.1,住,,,1130215,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0881014,103.14,3,2,2,有,有,有,18000,175,,0.0,0,,RPPNMLNLKHJGFCN58CC,整棟(戶)出租,有,1130215~1140214,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
溪湖鎮,租賃房屋,彰化縣溪湖鎮華中街５號５樓之４,17.58,住,,,1130223,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840508,97.55,3,2,2,有,有,無,10000,103,,0.0,0,,RPPNMLNLKHJGFHN09CC,整棟(戶)出租,有,1130301~1140228,有,冷氣、熱水器、冰箱,
彰化市,租賃房屋,彰化縣彰化市中正路二段９號４樓,0.0,,,,1130226,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880827,84.72999999999999,2,1,1,有,無,有,9000,106,,0.0,0,,RPPNMLQLKHJGFAN68CC,整棟(戶)出租,無,1130226~1160225,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市金馬路一段５２１巷１號６樓,0.0,,,,1130222,土地0建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,115.61999999999999,3,2,2,有,有,有,14500,125,,0.0,0,,RPRNMLRLKHJGFAN98CC,整棟(戶)出租,有,1130226~1140225,有,冷氣、熱水器,社會住宅代管
