鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
崙背鄉,土地,南榮段1180-10地號,132.59,住,,,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2807700,21176,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJNHJGFCP76DA,0.0,0.0,0.0,無,
崙背鄉,土地,豐草段890地號,3643.0,,特定農業區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4553750,1250,,0.0,0,,RPPNMLTJNHJGFCP76DA,0.0,0.0,0.0,無,
水林鄉,土地,土厝段110地號,1600.0,,特定農業區,農牧用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1440000,900,,0.0,0,,RPQNMLSJNHJGFEP96DA,0.0,0.0,0.0,無,
崙背鄉,土地,五塊厝段293地號,152.6,,特定農業區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,129710,850,,0.0,0,,RPRNMLSJNHJGFCP96EA,0.0,0.0,0.0,無,
口湖鄉,土地,崙北段15地號,311.5,,一般農業區,甲種建築用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1177859,3781,,0.0,0,,RPPNMLOJNHJGFEP09DA,0.0,0.0,0.0,無,0001
斗南鎮,土地,新安段1052地號,11.55,,鄉村區,乙種建築用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,12987,,0.0,0,,RPPNMLKKNHJGFBP58EA,0.0,0.0,0.0,無,
西螺鎮,土地,社口段1028地號,2247.33,,特定農業區,農牧用地,1130501,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,2225,,0.0,0,,RPPNMLKKNHJGFCP68EA,0.0,0.0,0.0,無,
二崙鄉,土地,湳仔段243地號,149.94,,鄉村區,乙種建築用地,1130507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,13339,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLKKNHJGFCP78EA,0.0,0.0,0.0,無,0002
古坑鄉,土地,東興段1342-2地號,2.0,住,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,80000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPQNMLKKNHJGFAP48DA,0.0,0.0,0.0,無,
