鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物),臺南市北區公園南路345號3樓之1,19.47,住,,,1040104,土地2建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971219,123.53,3,2,2,有,有,有,29000,235,,0.0,0,,RPRNMLLJKHKFFAD17CC
北區,房地(土地+建物),臺南市北區北安路1段271號,0.0,住,,,1040127,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0911007,62.8,0,0,0,無,無,無,15000,239,,0.0,0,,RPQPMLMJKHKFFAD37CC
北區,房地(土地+建物),臺南市北區北安路1段271號,0.0,住,,,1040127,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0911007,211.65,5,2,4,有,無,無,20000,94,,0.0,0,,RPSPMLMJKHKFFAD57CC
中西區,房地(土地+建物),臺南市中西區五妃街15號6樓之4,0.0,住,,,1040127,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851016,46.86,2,1,1,有,無,有,12000,256,,0.0,0,,RPTPMLMJKHKFFAD67CC
中西區,房地(土地+建物),臺南市中西區開山路35巷1弄21號2樓,0.0,住,,,1040127,土地1建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920312,32.34,2,1,1,有,無,有,8000,247,,0.0,0,,RPVPMLMJKHKFFAD87CC
中西區,房地(土地+建物),臺南市中西區開山路35巷1弄21號2樓,0.0,住,,,1040127,土地1建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920312,32.34,2,1,1,有,無,有,8000,247,,0.0,0,,RPWPMLMJKHKFFAD97CC
東區,房地(土地+建物),臺南市東區崇善路30號,0.0,住,,,1040113,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0580816,36.49,0,0,0,無,無,無,20000,548,,0.0,0,,RPTOMLMJKHKFFCD77CC
新市區,房地(土地+建物),臺南市新巿區豐榮43之38號,75.0,,鄉村區,乙種建築用地,1040201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0840413,165.21,5,2,3,有,無,有,15000,91,,0.0,0,,RPPOMLMJKHKFFER98CC
永康區,房地(土地+建物),臺南市永康區中山北路164巷92號,25.41,住,,,1040201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0720126,55.18,4,2,3,有,無,有,15000,272,,0.0,0,,RPPPMLMJKHKFFHR76CC
