鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
蘇澳鎮,土地,新隆恩段4地號,2460.42,,特定農業區,甲種建築用地,1031002,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27000000,10974,,0.0,0,,RPSOMLOJKHKFFAG77CA,0.0,0.0,0.0,,
羅東鎮,土地,東安段1153地號,22.8,住,,,1040116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1378000,60439,,0.0,0,,RPWOMLOJKHKFFAG18CA,0.0,0.0,0.0,,
三星鄉,房地(土地+建物),宜蘭縣三星鄉上將路三段３３１巷１２號四樓,25.44,,特定農業區,甲種建築用地,1040113,土地2建物1車位0,四層,四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840831,65.31,1,1,1,有,無,1600000,24499,,0.0,0,,RPPOMLNJKHKFFAG37CA,50.87,0.0,5.29,,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香和路１９４號,180.74,住,,,1031229,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840606,408.1,3,2,2,有,無,5680000,13918,,0.0,0,,RPQNMLPJKHKFFAG57CA,385.51,10.52,12.07,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮西安街１７１號,107.21,,鄉村區,乙種建築用地,1031217,土地5建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1030922,207.03,4,2,6,有,無,11900000,57480,,0.0,0,,RPVQMLMKKHKFFAG18CA,191.58,0.0,15.45,,
三星鄉,土地,義富段589地號,4328.0,,特定農業區,農牧用地,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14401000,3327,,0.0,0,,RPSNMLRKKHKFFAG08CA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南宜二路２２之４號,33.65,住,,,1031223,土地1建物1車位0,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820121,142.27,3,2,1,有,無,1573364,11059,,0.0,0,二親等間買賣,RPVNMLOLKHKFFAG18CA,119.6,0.0,15.14,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮愛國路１９０號,105.0,住,,,1040106,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0810819,230.89,6,2,3,有,無,16800000,72762,,0.0,0,受債權債務影響或債務抵償之交易。,RPWNMLOLKHKFFAG28CA,230.89,0.0,0.0,,
冬山鄉,土地,義成八段1060地號,3110.51,,特定農業區,甲種建築用地,1031216,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50359310,16190,,0.0,0,權利人共2人，2筆土地現況為路地，移轉但不計價，增值稅額由權利人負擔。,RPPNMLRLLHKFFAG97CA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉瑪僯路35之3號,196.06,,特定農業區,甲種建築用地,1040122,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1031112,214.33,4,2,5,有,無,10300000,48057,,0.0,0,本案為建商自行簽約案件，私契日期:104.1.20 建地價格:4728100 農地價格:651900,RPRNMLNJKHKFFBG57CA,192.37,0.0,21.96,,
礁溪鄉,土地,民權段534地號,2996.0,,特定農業區,農牧用地,1031230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16000000,5340,,0.0,0,,RPTOMLNJKHKFFBG87CA,0.0,0.0,0.0,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯濱路六段２３５巷１３號,37.4,,鄉村區,乙種建築用地,1031229,土地1建物1車位0,一層，地下層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820929,128.06,4,2,2,有,無,2600000,20303,,0.0,0,,RPOQMLOJKHKFFBG67CA,102.61,10.44,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉信義路３４巷６號四樓之十一,5.75,商,,,1040105,土地2建物1車位0,四層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0971231,60.04,1,1,1,有,有,5900000,98268,,0.0,0,本案車位為每日先到先停,RPUOMLPJKHKFFBG18CA,30.34,1.48,0.0,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉美功路一段２巷５７號,117.92,,特定農業區,甲種建築用地,1040126,土地2建物1車位0,一層,一層,其他,住家用,木造,,29.63,0,0,0,無,無,1280000,43199,,0.0,0,出賣人急賣，雙方未經地政士簽訂買賣契約書，所需稅金及費用約33萬元皆由出賣人負擔；其中一筆土地及建物為共有，建物為舊式磚木造平房無隔間。,RPRPMLPJKHKFFBG97CA,29.63,0.0,0.0,,
