鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮巿華興街23之1號三樓之一,25.3,住,,,1040201,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820305,74.76,3,2,2,有,有,有,9500,127,坡道平面,25.3,0,,RPROMLMJKHKFFAU09CC
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮巿東興一街79巷20號5樓之5,49.03,住,,,1040120,土地1建物1車位1,五層,14,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911202,199.54,4,2,2,有,有,有,12000,60,坡道平面,0.0,0,,RPTSMLNJKHKFFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿上海街1號,90.0,住,,,1040204,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0700619,202.44,7,3,3,有,無,無,13000,64,,0.0,0,,RPOQMLOJKHKFFAU56CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路二段201巷7號,173.0,住,,,1040120,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690618,157.09,4,2,2,有,無,有,10500,67,,0.0,0,,RPOOMLOJKHKFFAU09DC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌北路27號四樓之二,24.03,住,,,1040108,土地1建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840414,41.82,1,0,1,有,有,有,5300,127,,0.0,0,,RPUOMLQJKHKFFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街51號三樓之十一,8.51,住,,,1040204,土地1建物1車位0,三層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830811,51.4,1,1,1,有,有,有,6500,126,,0.0,0,,RPRNMLTJKHKFFAU07CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段43號,65.0,住,,,1040211,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,鋼筋混凝土造,0670518,110.2,1,2,2,有,無,有,15000,136,,0.0,0,,RPVPMLLKKHKFFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯二路83號六樓之七,4.76,住,,,1040123,土地1建物1車位0,六層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831115,34.66,1,0,1,有,有,有,5000,144,,0.0,0,,RPTNMLMKKHKFFAU66CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿榮正街125巷1之15號,27.49,住,,,1040124,土地3建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701124,138.88,3,2,2,有,有,無,11000,79,,0.0,0,,RPQOMLMKKHKFFAU09CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉稻香路35巷2號四樓之一,19.55,商,,,1040126,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830516,93.91,2,1,2,有,有,有,7000,75,,0.0,0,,RPTOMLMKKHKFFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿自立路106號四樓,33.27,住,,,1040126,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720910,81.03999999999999,3,1,2,有,無,有,10000,123,,0.0,0,,RPUOMLMKKHKFFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯四路36號九樓之十六號,1.02,商,,,1040129,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780630,37.01,1,1,1,有,有,有,4500,122,,0.0,0,,RPOPMLMKKHKFFAU98CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路二段167號,155.0,住,,,1040129,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0761005,226.29,0,0,0,無,無,無,25000,110,,0.0,0,,RPQPMLMKKHKFFAU56CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段510之1號,100.0,商,,,1040130,土地1建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0931021,89.73,0,0,0,無,無,無,8000,89,,0.0,0,,RPRPMLMKKHKFFAU66CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿菁華街4巷1弄2號3樓1,38.61,住,,,1040115,土地2建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860801,85.45,2,1,1,有,無,有,7500,88,,0.0,0,,RPORMLMKKHKFFAU76EC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛六街41號4F之6,7.89,商,,,1040209,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851104,33.269999999999996,1,0,1,有,有,有,6500,195,,0.0,0,,RPQOMLRKKHKFFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯五路3號五樓之十五,13.21,住,,,1040210,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820622,83.81,2,1,1,有,有,有,8000,95,,0.0,0,,RPPNMLRLKHKFFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿中原路598號,106.0,住,,,1040203,土地2建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0670414,62.82,0,0,0,無,無,有,10000,159,,0.0,0,,RPXNMLMJLHKFFAU07CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路二段153號,103.0,住,,,1040302,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0660525,129.71,2,2,2,有,無,無,8000,62,,0.0,0,,RPXNMLQJLHKFFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛八街121號5樓3,8.42,住,,,1040210,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821129,30.57,1,0,1,有,無,有,5500,180,,0.0,0,,RPQNMLQJLHKFFAU86DC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路463巷9號,69.97,,鄉村區,乙種建築用地,1040210,土地1建物1車位0,全,1,透天厝,住家用,鋼筋混凝土加強磚造,0660917,47.2,3,2,2,有,無,無,6000,127,,0.0,0,,RPQOMLTJLHKFFAU37EC
花蓮市,房地(土地+建物),花蓮縣花蓮巿國富十街１９１號六樓之二,14.74,住,,,1040217,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850716,99.37,2,1,1,有,有,有,12000,121,,0.0,0,,RPPNMLLKLHKFFAU09EC
