編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLNJKHKFFAF77CA,31,111.56,住家用,鋼筋混凝土造,72年10月5日,五層,一層 平台
RPUNMLLKKHKFFAF57CA,26,11.82,共有部分,鋼筋混凝土造,78年6月19日,五層,
RPUNMLLKKHKFFAF57CA,26,167.37,住家用,鋼筋混凝土造,78年6月19日,五層,三層 四層 五層 陽臺 露台
RPOQMLMKKHKFFAF37CA,40,78.77,工業用,鋼筋混凝土造,63年12月30日,四層,二層
RPOQMLMKKHKFFAF37CA,40,78.77,工業用,鋼筋混凝土造,63年12月30日,四層,三層
RPOQMLMKKHKFFAF37CA,40,78.77,工業用,鋼筋混凝土造,63年12月30日,四層,四層
RPROMLTJKHKFFAF08CA,35,69.93,住家用,鋼筋混凝土造,69年4月19日,四層,四層 陽臺
RPQNMLNJKHKFFAF27CA,3,68.65,住家用,鋼筋混凝土造,101年6月12日,十三層,七層 陽臺 雨遮
RPQNMLNJKHKFFAF27CA,3,15.84,本共有部分項目有：〈門廳、梯廳、一般安全梯Ａ、一般安全梯Ｂ、走道、管理委員會使用空間、車道、汽車升降機、樓梯間Ａ、防空避難室兼停車空間、台電配電場所、電表牆、受電箱、發電機房、電信室、停車場通風管道、停車空間、汽車升降機機械室、消防幫浦室、Ａ水箱、Ｂ水箱、樓梯間、消防水箱、水箱、電梯機房〉等２５項。,鋼筋混凝土造,101年6月12日,十三層,
RPQNMLNJKHKFFAF27CA,3,9.34,本共有部分項目有：（梯廳、陽台）等２項。,鋼筋混凝土造,101年6月12日,十三層,
RPOPMLNKKHKFFAF37CA,,63.70,住家用,鋼筋混凝土造,,五層,四層 陽臺
RPSOMLQKKHKFFAF97CA,33,58.80,住家用,鋼筋混凝土造,71年6月17日,五層,五層 陽臺
RPOQMLNJKHKFFAF37CA,17,27.77,住家用,鋼筋混凝土造,86年8月15日,二十四層,十二層 陽臺
RPOQMLNJKHKFFAF37CA,17,8.14,共有部分,鋼筋混凝土造,86年8月15日,二十四層,
RPOQMLNJKHKFFAF37CA,17,.21,住家用,鋼筋混凝土造,86年8月15日,二十四層,
RPOQMLNJKHKFFAF37CA,17,1.32,共有部分,鋼筋混凝土造,86年8月15日,二十四層,
