鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
東區,房地(土地+建物),臺中市東區自由路４段３２７號６樓,23.63,商,,,1040116,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830728,122.14,3,2,2,有,有,4850000,39709,,0.0,0,,RPRPMLMJKHKFFAB07CA,82.57,0.0,20.63,,
南區,房地(土地+建物)+車位,臺中市南區工學二街１０１號７樓之３　,18.73,住,,,1031226,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870930,136.75,3,2,2,有,有,5360000,39196,坡道平面,0.0,0,,RPVNMLNJKHKFFAB37CA,77.22,0.0,10.61,,
西區,房地(土地+建物),臺中市西區大忠南街７３號２樓之２,8.86,其他,,,1040110,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,87.28999999999999,2,2,1,有,有,6800000,77901,,0.0,0,,RPRNMLOJKHKFFAB07CA,53.37,0.63,9.25,,
西區,房地(土地+建物),臺中市西區民生路１３５號１５樓之６,2.6,商,,,1040118,土地1建物1車位0,十五層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0850119,40.1,1,0,1,有,有,1400000,34913,,0.0,0,,RPTNMLOJKHKFFAB27CA,20.28,0.0,0.0,,
南區,土地,利民段七小段17-22地號,9.36,其他,,,1040114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,520000,55556,,0.0,0,公共設施保留地之交易。,RPSOMLOJKHKFFAB27CA,0.0,0.0,0.0,,
西區,房地(土地+建物)+車位,臺中市西區五權西路一段２５７號８樓之４,13.96,商,,,1040101,土地3建物1車位1,八層,十七層,辦公商業大樓,商業用,鋼筋混凝土造,0800201,190.27,2,1,0,有,有,7300000,38367,坡道平面,0.0,0,土地分區有部份為住宅區,RPSNMLQJKHKFFAB37CA,92.57,3.6,32.61,,
西區,房地(土地+建物),臺中市西區華美西街一段62號,114.0,住,,,1040107,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0740301,455.26,0,0,0,有,無,28000000,61503,,0.0,0,,RPTNMLQJKHKFFAB47CA,402.88,9.86,42.52,,
西區,房地(土地+建物)+車位,臺中市西區大忠南街８０號十一樓之一,14.4,住,,,1040121,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,155.20999999999998,3,1,1,有,有,5300000,34147,坡道平面,20.41,0,親友、員工或其他特殊關係間之交易。,RPXOMLPJKHKFFAB87CA,86.33,6.3,4.97,,
南區,房地(土地+建物),臺中市南區南和路１７７之１號１９樓之２,7.34,住,,,1040111,土地1建物1車位0,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840315,102.4,3,2,2,有,有,5050000,49316,,0.0,0,,RPRPMLPJKHKFFAB37CA,66.31,0.0,8.94,,
南區,土地,城隍段三小段4-105地號,38.0,其他,,,1031214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1564100,41161,,0.0,0,,RPUNMLPJKHKFFAB47CA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺中市南區和平里忠明南路７８２號６樓之３,7.47,住,,,1040106,土地2建物1車位0,六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850131,96.27000000000001,3,2,2,有,有,5000000,51937,,0.0,0,,RPUNMLKKKHKFFAB07CA,66.18,0.0,5.27,,
西區,房地(土地+建物),臺中市西區大忠南街６６號十一樓之二,7.38,商,,,1031231,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950810,89.53,2,2,1,有,有,6380000,71261,,0.0,0,,RPQNMLLKKHKFFAB76CA,59.16,1.05,5.45,,
南區,房地(土地+建物)+車位,臺中市南區南和路１５３號１３樓之１,17.94,住,,,1031212,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030821,164.73000000000002,3,2,2,有,有,11100000,67383,坡道平面,28.17,0,,RPUPMLLKKHKFFAB37CA,80.99,2.44,9.63,,
南區,房地(土地+建物)+車位,臺中市南區東興路一段36號十二樓之1,19.79,住,,,1031211,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990827,173.68,3,2,2,有,有,11000000,63335,坡道平面,0.0,0,,RPROMLQKKHKFFAB47CA,82.04,8.33,8.08,,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十七路３２號３樓,16.13,住,,,1031228,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941021,103.9,2,2,1,有,有,5100000,49086,坡道平面,0.0,0,,RPROMLNJKHKFFBB17CA,49.74,0.0,7.08,,
北區,房地(土地+建物),臺中市北區美德街３２６號,15.52,住,,,1031224,土地1建物1車位0,一層，騎樓，地下層,七層,店面(店鋪),商業用,鋼筋混凝土造,0820906,110.07,0,0,0,無,有,5850000,53148,,0.0,0,,RPTOMLNJKHKFFBB37CA,94.5,5.1,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路３６號十一樓之１０,20.34,住,,,1040110,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001111,122.22,2,1,1,有,有,5750000,47046,坡道平面,0.0,0,,RPRPMLNJKHKFFBB27CA,56.06,2.03,7.39,,
北區,房地(土地+建物)+車位,臺中市北區進化北路３１７號７樓之５,7.96,商,,,1040108,土地2建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,115.91,1,1,1,有,有,5000000,43137,坡道平面,31.88,0,,RPSPMLNJKHKFFBB37CA,53.65,0.0,6.33,,
北區,土地,賴厝段205-39地號,0.28,住,,,1031224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800,0,,0.0,0,,RPVPMLNJKHKFFBB67CA,0.0,0.0,0.0,,
