編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLPJNHKFFAG08CA,38,94.25,住家用,鋼筋混凝土加強磚造,65年12月28日,二層,一層 二層
RPSOMLPJNHKFFAG18CA,23,140.82,住家用,鋼筋混凝土造,81年8月15日,三層,一層 二層 三層
RPPOMLPJNHKFFAG87CA,6,404.04,農舍,見其他登記事項,98年8月5日,三層,
RPVOMLRJNHKFFAG68CA,20,11.60,防空避難室兼停車場,鋼筋混凝土造,83年12月27日,六層,
RPVOMLRJNHKFFAG68CA,20,51.42,住家用,鋼筋混凝土造,83年12月27日,六層,四層 陽台
RPWNMLQJNHKFFAG58CA,34,108.24,住家用,鐵筋加強磚造,70年9月15日,二層,一層 二層 騎樓
RPTNMLSKNHKFFAG58CA,1,260.47,集合住宅、停車空間、電梯間,鋼筋混凝土（ＲＣ）,103年3月4日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPTNMLSKNHKFFAG58CA,1,.85,本共有部分之用途為管理室,鋼筋混凝土（ＲＣ）,103年3月4日,一層,
RPUQMLOJNHKFFBG58CA,20,58.11,住家用,鋼筋混凝土造,84年4月10日,八層,五層 陽台
RPUQMLOJNHKFFBG58CA,20,14.04,共有部份,鋼筋混凝土造,84年4月10日,八層,
RPUQMLOJNHKFFBG58CA,20,10.92,共有部份,鋼筋混凝土造,84年4月10日,八層,
RPPNMLOJNHKFFAG87EA,1,358.62,見其他登記事項,見其他登記事項,103年3月14日,二層,
RPUOMLSKNHKFFAG78CA,18,71.50,住家用,鋼筋混凝土造,86年1月15日,五層,
RPUOMLSKNHKFFAG78CA,18,14.58,見其他登記事項,鋼筋混凝土造,86年1月15日,五層,
RPTNMLOJNHKFFBG18CA,36,98.02,住家用,鋼筋混凝土加強磚造,67年12月20日,二層,一層 二層
RPXNMLNKNHKFFBG58CA,24,139.44,住家用,鋼筋混凝土造,80年5月8日,七層,
RPXNMLNKNHKFFBG58CA,24,10.70,共有部份,鋼筋混凝土造,80年5月8日,,
RPXNMLNKNHKFFAG68EA,39,97.24,住家用,鋼筋混凝土加強磚造,64年10月15日,二層,一層 二層
RPPNMLRJNHKFFBG08CA,1,50.36,集合住宅,鋼筋混凝土造,103年8月25日,十四層,十二層 陽台 雨遮
RPPNMLRJNHKFFBG08CA,1,37.25,本共用部分之項目：停車場、梯廳、樓梯間、電梯間、走廊、水箱、機械室等七項,鋼筋混凝土造,103年8月25日,十四層,
RPOQMLSKNHKFFBG48CA,6,41.68,辦公室,鋼筋混凝土造,97年12月31日,十三層,十層 見其他登記事項
RPOQMLSKNHKFFBG48CA,6,22.67,共有部份,鋼筋混凝土造,97年12月31日,十三層,
