鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義巿新民路700號,110.0,住,,,1040423,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0731126,265.98,4,2,4,有,無,無,35000,132,,0.0,0,,RPVNMLMLNHKFFAI68CC
嘉義市,房地(土地+建物),嘉義市嘉義巿博愛路一段496巷21號,29.84,住,,,1040427,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800518,128.95,2,2,1,有,無,無,10000,78,,0.0,0,,RPSNMLQLNHKFFAI78CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿西區永安街361號11樓,32.98,住,,,1040601,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,187.32,3,2,2,有,有,有,24000,128,坡道平面,0.0,0,,RPSNMLLJOHKFFAI28DC
嘉義市,房地(土地+建物),嘉義市嘉義巿泰瑞二街60號,37.39,住,,,1040528,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820712,36.39,0,0,1,無,有,無,4000,110,,0.0,0,,RPUNMLLJOHKFFAI58EC
嘉義市,房地(土地+建物),嘉義市嘉義巿永福一街28號6樓4,415.0,住,,,1040519,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821102,74.35,3,1,1,有,無,有,10000,134,,0.0,0,,RPWNMLNJOHKFFAI78CC
嘉義市,房地(土地+建物),嘉義市嘉義巿新民路728巷10號,112.0,住,,,1040528,土地2建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620524,127.78,3,2,2,有,無,有,12000,94,,0.0,0,,RPXNMLNJOHKFFAI88CC
嘉義市,房地(土地+建物),嘉義市嘉義巿嘉義市西區仁愛路220號,36.59,住,,,1040604,土地1建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0931028,205.05,0,0,0,無,有,無,35000,171,,0.0,0,起租日104年7月4日有一個含在大公設裡的坡道平面式車位可使用,RPTNMLOJOHKFFAI58CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿西區新榮路35巷21號7樓之1,35.56,住,,,1040615,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,207.08999999999997,4,2,2,有,有,有,24000,116,坡道平面,0.0,0,,RPUNMLPKOHKFFAI98DC
嘉義市,房地(土地+建物),嘉義市嘉義巿西榮街401號,62.0,住,,,1040614,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0590815,110.9,3,2,1,有,無,無,12000,108,,0.0,0,,RPPNMLLLOHKFFAI08CC
嘉義市,建物,嘉義市嘉義巿東區小雅路183號6樓18,0.0,,,,1040630,土地0建物1車位0,六層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,39.5,1,1,1,有,有,有,4000,101,,0.0,0,,RPSNMLMJPHKFFAI38CC
嘉義市,房地(土地+建物),嘉義市嘉義巿博東路153號14樓2,15.28,住,,,1040611,土地1建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,124.31,3,2,2,有,有,有,10000,80,坡道平面,0.0,0,,RPWOMLRJPHKFFAI86DC
