鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南投市,房地(土地+建物),南投縣南投巿彰南路三段６８７巷５３號,60.53,住,,,1040404,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691231,92.23,4,2,4,有,無,3000000,32527,,0.0,0,,RPXNMLLJNHKFFAM78CA,92.23,0.0,0.0,,
南投市,土地,東施厝坪段201-122地號,9622.0,,山坡地保育區,農牧用地,1040429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24000000,2494,,0.0,0,,RPXNMLOJNHKFFAM09CA,0.0,0.0,0.0,,
名間鄉,土地,北松嶺段1329-4地號,52.44,住,,,1040406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,475890,9075,,0.0,0,,RPQNMLPJNHKFFAM48CA,0.0,0.0,0.0,,
中寮鄉,土地,鄉親寮段1-14地號,15.76,,山坡地保育區,農牧用地,1040413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700,171,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLPLNHKFFAM56CA,0.0,0.0,0.0,,
中寮鄉,土地,後寮段981-1地號,3117.0,,山坡地保育區,農牧用地,1040415,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,1444,,0.0,0,包括公有土地約1公頃耕作權讓渡及倉庫壹棟和高價水果樹,RPTNMLRLNHKFFAM56CA,0.0,0.0,0.0,,
草屯鎮,土地,新富寮段251地號,7932.0,,山坡地保育區,林業用地,1040408,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,378,,0.0,0,親友關係間之交易。,RPPOMLOJNHKFFBM48CA,0.0,0.0,0.0,,
草屯鎮,土地,中興段1924地號,108.0,住,,,1040408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8660000,80185,,0.0,0,,RPQNMLPJNHKFFBM58CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮忠孝街２８７巷１號９樓之４,20.54,住,,,1040408,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,111.67999999999999,3,2,2,有,有,3300000,29549,,0.0,0,,RPPNMLQJNHKFFBM58CA,73.8,4.11,9.44,,
草屯鎮,土地,新南埔段364地號,375.56,,山坡地保育區,丁種建築用地,1040212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7952000,21174,,0.0,0,,RPTNMLPJNHKFFBM88CA,0.0,0.0,0.0,,
