編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLLJNHKFFFH78EC,1,96.92,住家用,鋼筋混凝土造,103年6月23日,十五層,
RPTNMLLJNHKFFFH78EC,1,51.42,共有部分之項目有：防空避難室兼停車空間、消防泵浦室、汙水及雨水回收機房、蓄水池、梯間、停車空間、電信室、台電配電場所、發電機室、垃圾暫存區、開放空間、管委會使用空間、管理空間等計十三項。,鋼筋混凝土造,103年6月23日,十五層,
RPTNMLLJNHKFFFH78EC,1,19.84,共有部分之項目有：梯間、機房、水箱等計三項,鋼筋混凝土造,103年6月23日,十五層,
RPUNMLLJNHKFFAH18CC,17,27.27,一般事務所,鋼筋混凝土造,86年12月24日,十七層,
RPPNMLNJNHKFFEH38DC,19,128.24,住家用,鋼筋混凝土造,85年4月9日,十三層,
RPUNMLLJNHKFFAH18CC,17,3.24,共有部份,鋼筋混凝土造,86年12月24日,十七層,
RPUNMLLJNHKFFAH18CC,17,8.34,共有部份,鋼筋混凝土造,86年12月24日,十七層,
RPPNMLNJNHKFFEH38DC,19,9.31,住家用,鋼筋混凝土造,85年4月9日,十三層,
RPPNMLNJNHKFFEH38DC,19,10.80,共有部份,鋼筋混凝土造,85年4月9日,十三層,
RPPNMLNJNHKFFEH38DC,19,23.09,共有部份,鋼筋混凝土造,85年4月9日,十三層,
RPROMLLJNHKFFFH48CC,6,72.56,住家用,鋼筋混凝土造,98年10月16日,十五層,
RPROMLLJNHKFFFH48CC,6,43.15,本共有部份之項目有：防空避難室、停車空間、設備空間、公共設施、守衛室及頂蓋型廣場式開放空間等６項。,鋼筋混凝土造,98年10月16日,十五層,
RPROMLLJNHKFFFH48CC,6,12.71,本共有部分之項目有：梯間、機械室及水箱等３項,鋼筋混凝土造,98年10月16日,十五層,
RPTNMLPJNHKFFDH88DC,27,186.77,住家用,鋼筋混凝土造,77年8月8日,四層,
RPOQMLPJNHKFFCH48CC,20,52.83,住家用,鋼筋混凝土造,83年12月15日,十層,
RPRTMLPJNHKFFFH86DC,6,73.18,住家用,鋼筋混凝土造,98年10月16日,十五層,
RPRTMLPJNHKFFFH86DC,6,14.60,本共有部份之項目有：防空避難室、停車空間、設備空間、公共設施、守衛室及頂蓋型廣場式開放空間等６項。,鋼筋混凝土造,98年10月16日,十五層,
RPRTMLPJNHKFFFH86DC,6,13.77,本共有部分之項目有：梯間、機械室及水箱等３項,鋼筋混凝土造,98年10月16日,十五層,
RPRNMLQJNHKFFEH88DC,6,231.23,住宅、店舖,鋼筋混凝土造,98年6月3日,五層,
RPQNMLQJNHKFFEH78DC,6,58.03,住宅、店舖,鋼筋混凝土造,98年6月3日,五層,
RPUPMLQJNHKFFGH86CC,11,138.55,店舖,鋼筋混凝土造,93年4月2日,十四層,
RPUPMLQJNHKFFGH86CC,11,28.12,共有部份,鋼筋混凝土造,93年4月2日,十四層,
RPUPMLQJNHKFFGH86CC,11,3.71,共有部份,鋼筋混凝土造,93年4月2日,十四層,
RPUPMLQJNHKFFGH86CC,11,11.31,共有部份,鋼筋混凝土造,93年4月2日,十四層,
RPURMLQJNHKFFAH56DC,1,91.32,住家用,鋼筋混凝土造,103年1月10日,十四層,
RPRRMLRJNHKFFBH98CC,23,56.19,住商用,鋼筋混凝土造,80年11月22日,五層,
RPRRMLRJNHKFFBH98CC,23,6.00,共有部份,鋼筋混凝土造,80年11月22日,五層,
RPSOMLRJNHKFFBH78CC,21,62.15,住家用,鋼筋混凝土造,83年5月16日,七層,
RPSOMLRJNHKFFBH78CC,21,10.17,共有部份,鋼筋混凝土造,83年5月16日,七層,
RPSOMLRJNHKFFBH78CC,21,12.12,共有部份,鋼筋混凝土造,83年5月16日,七層,
RPXQMLQJNHKFFBH76CC,6,286.00,住宅、住宅（附屬停車空間）、辦公室、住宅（附屬樓梯間）,鋼筋混凝土造,97年11月6日,四層,
RPWOMLRJNHKFFFH96CC,1,73.75,住家用,鋼筋混凝土造,103年10月6日,十八層,
RPWOMLRJNHKFFFH96CC,1,15.05,共有部分之項目：管理委員會使用空間、電梯間、機械室、水箱、昇降機房、樓梯間等６項,鋼筋混凝土造,103年10月6日,十八層,
RPWOMLRJNHKFFFH96CC,1,20.36,共有部分之項目：梯廳等１項,鋼筋混凝土造,103年10月6日,十八層,
RPWOMLRJNHKFFFH96CC,1,33.07,共有部分之項目：梯間、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,103年10月6日,十八層,
RPTNMLRJNHKFFCH88CC,8,83.96,住家用,鋼筋混凝土造,96年9月30日,十三層,
RPROMLRJNHKFFFH09CC,1,73.75,住家用,鋼筋混凝土造,103年10月6日,十八層,
RPTNMLRJNHKFFCH88CC,8,49.06,共用【集合住宅（附屬停車空間、附屬防空避難室兼停車空間、附屬公共設施）】,鋼筋混凝土造,96年9月30日,十三層,
RPROMLRJNHKFFFH09CC,1,15.05,共有部分之項目：管理委員會使用空間、電梯間、機械室、水箱、昇降機房、樓梯間等６項,鋼筋混凝土造,103年10月6日,十八層,
RPTNMLRJNHKFFCH88CC,8,20.05,共用：【集合住宅（附屬樓電梯間、附屬機械室、附屬水箱）】,鋼筋混凝土造,96年9月30日,十三層,
RPROMLRJNHKFFFH09CC,1,20.36,共有部分之項目：梯廳等１項,鋼筋混凝土造,103年10月6日,十八層,
RPROMLRJNHKFFFH09CC,1,.46,共有部分之項目：車道等１項,鋼筋混凝土造,103年10月6日,十八層,
RPROMLRJNHKFFFH09CC,1,.01,共有部分之項目：梯間、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,103年10月6日,十八層,
RPUNMLLJNHKFFFH88EC,1,91.88,住家用,鋼筋混凝土造,103年6月23日,十五層,
RPUNMLLJNHKFFFH88EC,1,50.36,共有部分之項目有：防空避難室兼停車空間、消防泵浦室、汙水及雨水回收機房、蓄水池、梯間、停車空間、電信室、台電配電場所、發電機室、垃圾暫存區、開放空間、管委會使用空間、管理空間等計十三項。,鋼筋混凝土造,103年6月23日,十五層,
RPUNMLLJNHKFFFH88EC,1,19.16,共有部分之項目有：梯間、機房、水箱等計三項,鋼筋混凝土造,103年6月23日,十五層,
RPQNMLQJNHKFFFH98EC,2,109.47,住家用,鋼筋混凝土造,102年5月3日,十七層,
RPQNMLQJNHKFFFH98EC,2,18.39,本共有項目計有：警衛室、管理委員會使用空間、涼亭、廊道、陽台、防空避難室、停車空間、台電配電場所、排風機房、垃圾處理室、發電機室、泳池機房、冷卻水塔機房、空調機房、電信機房、污水機房、設備機房、公共水箱,鋼筋混凝土造,102年5月3日,十九層,
RPQNMLQJNHKFFFH98EC,2,35.86,本共有項目計有：防空避難室、停車空間,鋼筋混凝土造,102年5月3日,十九層,
RPQNMLQJNHKFFFH98EC,2,33.87,本共有項目計有：樓梯間、機房、水箱、儲藏室、電表室、受電箱室、管道間、陽台。,鋼筋混凝土造,102年5月3日,十七層,
RPQNMLRJNHKFFEH88DC,10,59.33,住家用,鋼筋混凝土造,93年12月10日,十二層,
RPQNMLRJNHKFFEH88DC,10,20.94,共有部份,鋼筋混凝土造,93年12月10日,十二層,
RPVNMLRJNHKFFCH09CC,14,336.00,店舖、小型加工修理廠、辦公室,鋼骨造,90年4月24日,二層,
RPWOMLRJNHKFFAH56DC,33,41.93,住宅、人行道、停車場,鋼筋混凝土造,70年12月30日,五層,
RPOOMLRJNHKFFAH38DC,12,106.69,住家用,鋼筋混凝土造,91年12月23日,八層,
RPSOMLRJNHKFFAH78DC,8,169.45,住商用,鋼筋混凝土造,96年7月26日,七層,
RPXOMLLJNHKFFAH58CC,30,3124.00,倉庫﹐防空避難室﹐作業場,鋼筋混凝土造,73年11月19日,二層,
RPVNMLRJNHKFFEH76DC,10,9.63,住家用,鋼筋混凝土造,94年7月1日,四層,
RPSRMLQJNHKFFAH88CC,37,89.57,住家用,鋼筋混凝土造,67年8月9日,五層,
RPOOMLLJNHKFFAH67CC,34,92.86,住家用,鋼筋混凝土造,70年2月2日,五層,
RPWRMLQJNHKFFAH66CC,29,98.74,住家用,鋼筋混凝土造,74年10月29日,五層,
RPUOMLOJNHKFFAH58CC,9,223.63,住家用,鋼筋混凝土造,94年1月27日,十四層,
RPRNMLSJNHKFFBH68CC,7,121.09,見其他登記事項,鋼筋混凝土造,97年9月25日,十五層,
RPRNMLSJNHKFFBH68CC,7,21.00,共有部份,鋼筋混凝土造,97年9月25日,十五層,
RPRNMLSJNHKFFBH68CC,7,62.23,共有部份,鋼筋混凝土造,97年9月25日,十五層,
RPUOMLSJNHKFFAH09DC,19,93.26,住家用,鋼筋混凝土造,85年7月13日,十一層,
RPSUMLSJNHKFFAH76CC,23,78.02,住家用,鋼筋混凝土造,81年8月7日,五層,
RPSUMLSJNHKFFAH76CC,23,41.70,共有部份,鋼筋混凝土造,81年8月7日,五層,
RPWNMLSJNHKFFBH56CC,6,96.67,住家用,鋼筋混凝土造,98年6月29日,二十二層,
RPWNMLSJNHKFFBH56CC,6,4.44,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPWNMLSJNHKFFBH56CC,6,5.19,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPWNMLSJNHKFFBH56CC,6,13.32,共有部份,鋼筋混凝土造,98年6月29日,二十二層,
RPTNMLLKNHKFFBH28CC,15,21.48,住家用,鋼筋混凝土造,89年1月20日,九層,
RPTNMLLKNHKFFBH28CC,15,8.41,共有部份,鋼筋混凝土造,89年1月20日,九層,
RPUNMLLKNHKFFGH88CC,20,97.34,住家用,鋼筋混凝土造,84年4月26日,八層,
RPUNMLLKNHKFFGH88CC,20,53.91,共有部份,鋼筋混凝土造,84年4月26日,八層,
RPPPMLLKNHKFFBH08CC,20,87.79,住家用,鋼筋混凝土造,84年5月18日,九層,
RPPPMLLKNHKFFBH08CC,20,1.52,共有部份,鋼筋混凝土造,84年5月18日,九層,
RPPPMLLKNHKFFBH08CC,20,4.19,共有部份,鋼筋混凝土造,84年5月18日,九層,
RPPPMLLKNHKFFBH08CC,20,18.15,共有部份,鋼筋混凝土造,84年5月18日,九層,
RPPNMLMKNHKFFEH28CC,19,29.40,住家用,鋼筋混凝土造,85年5月28日,十六層,
RPQNMLMKNHKFFAH08DC,18,52.94,住家用,鋼筋混凝土造,86年9月18日,十二層,
RPWNMLNKNHKFFGH66CC,19,207.60,人行道、住宅,鋼筋混凝土造,84年12月29日,二層,
RPTPMLNKNHKFFAH58CC,10,94.15,商業用,鋼筋混凝土造,94年4月11日,十二層,
