編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTQMLOJNHKFFAF28CA,35,100.00,住家用,鋼筋混凝土造,69年7月15日,五層,二層 陽臺
RPSNMLQJNHKFFAF08CA,40,81.20,住家用,加強磚造,63年10月11日,二層,一層 二層
RPSSMLPJNHKFFAF48CA,34,85.79,商業用,鋼筋混凝土造,70年1月30日,五層,一層 騎樓
RPPNMLOJNHKFFAF57CA,36,74.62,住家用,鋼筋混凝土造,67年10月29日,四層,三層 陽臺
RPRSMLPJNHKFFAF38CA,41,63.70,住家用,加強磚造,63年7月4日,四層,三層
RPTPMLLLNHKFFAF08CA,18,95.25,住家用,鋼筋混凝土造,86年5月26日,十六層,十層 陽臺 花台
RPTPMLLLNHKFFAF08CA,18,31.42,共有部分,鋼筋混凝土造,86年5月26日,十六層,
RPQOMLPJNHKFFBF97CA,8,100.49,住家用,鋼筋混凝土造,96年9月21日,九層,五層 陽臺
RPQOMLPJNHKFFBF97CA,8,25.32,共有部分,鋼筋混凝土造,96年9月21日,九層,
RPQOMLPJNHKFFBF97CA,8,45.41,共有部分,鋼筋混凝土造,96年9月21日,九層,
RPRPMLQLNHKFFAF38CA,23,71.01,住家用,鋼筋混凝土造,81年2月20日,六層,四層 陽臺
RPRPMLQLNHKFFAF38CA,23,13.68,見使用執照,鋼筋混凝土造,81年2月20日,六層,
RPPQMLPJNHKFFBF08CA,36,87.48,住家用,鋼筋混凝土造,67年12月7日,四層,
RPRNMLQJNHKFFBF08CA,38,50.90,商業用,加強磚造,65年12月7日,二層,一層 平台
RPRNMLQJNHKFFBF08CA,38,50.90,住家用,加強磚造,65年12月7日,二層,二層 陽臺
RPTQMLPJNHKFFBF48CA,19,101.46,工業用,鋼筋混凝土造,85年6月11日,十八層,二層 陽臺
RPTQMLPJNHKFFBF48CA,19,38.89,共有部分,鋼筋混凝土造,85年6月11日,十八層,
RPTQMLPJNHKFFBF48CA,19,26.40,共有部分,鋼筋混凝土造,85年6月11日,十八層,
RPWNMLQJNHKFFBF58CA,7,82.15,住家用,鋼筋混凝土造,96年10月23日,十三層,十一層 陽臺 雨遮
RPWNMLQJNHKFFBF58CA,7,58.63,共有部分,鋼筋混凝土造,96年10月23日,十三層,
RPQQMLPJNHKFFBF18CA,10,88.01,住家用,鋼筋混凝土造,94年9月6日,十四層,十二層 陽臺
RPQQMLPJNHKFFBF18CA,10,12.82,共有部分,鋼筋混凝土造,94年9月6日,十四層,
RPQQMLPJNHKFFBF18CA,10,48.40,共有部分,鋼筋混凝土造,94年9月6日,十五層,
RPPRMLRJNHKFFBF38CA,17,59.98,日用品零售業、儲藏室,鋼筋混凝土造,86年12月11日,十三層,一層 陽臺 夾層
