鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
民雄鄉,土地,福安段999-60地號,10.16,住,,,1021022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41426,4077,,0.0,0,,RPQNMLPJJIIFFCQ58CA,0.0,0.0,0.0,,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里１０鄰忠孝路５０３巷１３號,116.8,住,,,1021015,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0820621,197.24,6,1,3,有,無,4000000,20280,,0.0,0,,RPRNMLPJJIIFFCQ68CA,182.74,14.5,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉鎮北村２鄰建國路一段１０１６巷１７號,67.0,,特定農業區,甲種建築用地,1020929,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0880121,150.28,4,2,3,有,無,2500000,16636,,0.0,0,,RPPNMLOJJIIFFCQ38CA,129.82,20.46,0.0,,
太保市,土地,過溝段過溝小段528地號,2937.0,住,,,1021014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30207045,10285,,0.0,0,,RPQNMLNJJIIFFDQ48CA,0.0,0.0,0.0,,
中埔鄉,土地,灣潭子段59-5地號,1000.0,,山坡地保育區,農牧用地,1021021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,80,,0.0,0,位置偏僻，無對外聯絡道路，灌木叢生。,RPPNMLPJJIIFFDQ58CA,0.0,0.0,0.0,,
中埔鄉,土地,灣潭子段59-4地號,2000.0,,山坡地保育區,農牧用地,1021021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160000,80,,0.0,0,位置偏僻，無對外聯絡道路，灌木叢生。,RPQNMLPJJIIFFDQ68CA,0.0,0.0,0.0,,
太保市,土地,茄苳段春珠小段1176地號,3039.0,,特定農業區,農牧用地,1021007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,4936,,0.0,0,,RPUNMLQJJIIFFDQ56CA,0.0,0.0,0.0,,
太保市,土地,田尾段田尾小段54地號,8019.5,,特定農業區,農牧用地,1020625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9623400,1200,,0.0,0,權利人為二人。受債權債務影響或債務抵償之交易。,RPRNMLOKJIIFFDQ78CA,0.0,0.0,0.0,,
水上鄉,房地(土地+建物),嘉義縣水上鄉下寮村鴿溪寮２０之２０６號,151.07,住,,,1021016,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020717,219.55,5,2,4,有,無,6500000,29606,,0.0,0,,RPWNMLPKJIIFFDQ76CA,202.25,0.0,17.3,,
