鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三星鄉,土地,大德段1115-4地號,94.0,,鄉村區,乙種建築用地,1020807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,6383,,0.0,0,,RPQOMLLJJIIFFAG07CA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮光榮路４７號四樓之５,18.47,住,,,1021007,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860610,103.1,3,2,1,有,無,3500000,33948,,0.0,0,,RPSNMLOJJIIFFAG47CA,54.42,0.0,20.46,,
五結鄉,土地,新甲段162地號,4208.97,,一般農業區,農牧用地,1020908,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14642000,3479,,0.0,0,,RPVNMLPJJIIFFAG87CA,0.0,0.0,0.0,,
冬山鄉,土地,仁山段484地號,2854.47,,一般農業區,農牧用地,1020923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4317000,1512,,0.0,0,依土地法第三十四條之一規定處分共有土地,RPQOMLPJJIIFFAG47CA,0.0,0.0,0.0,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮蘇港路１９１號五樓之２,18.62,住,,,1021015,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910221,132.82,3,2,2,有,有,2350000,17693,,0.0,0,,RPSOMLPJJIIFFAG67CA,87.02,0.0,11.8,,
三星鄉,土地,光明段707地號,2103.0,,特定農業區,農牧用地,1021018,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,3329,,0.0,0,,RPRNMLQJJIIFFAG57CA,0.0,0.0,0.0,,
蘇澳鎮,土地,龍德段143地號,3000.0,,工業區,丁種建築用地,1021018,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27300000,9100,,0.0,0,,RPSNMLQJJIIFFAG67CA,0.0,0.0,0.0,,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉柯林二路３３０巷２號四樓,22.25,,特定農業區,甲種建築用地,1021014,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850923,71.14,2,2,2,有,無,1400000,19680,,0.0,0,,RPUNMLQJJIIFFAG87CA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉季水路清水一巷１弄１００號三樓,53.4,,鄉村區,乙種建築用地,1021004,土地1建物1車位0,三層，四層,四層,其他,住家用,鋼筋混凝土造,0870602,153.37,3,2,2,有,無,1750000,11410,,0.0,0,重疊別墅三四層,RPQNMLSJJIIFFAG67CA,98.77,0.0,11.5,,
