鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,房地(土地+建物),臺中市西區公益路161號四樓之12,18.07,商,,,1021030,土地1建物1車位0,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0830728,204.33999999999997,0,0,0,無,有,無,32000,157,,0.0,0,,RPWNMLLJJIIFFAB27CC
西屯區,房地(土地+建物)+車位,臺中市西屯區台灣大道三段389號13樓之11,21.34,住,,,1021027,土地1建物1車位2,十三層,36,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000121,200.78,4,3,4,有,有,有,62000,309,坡道平面,0.0,0,,RPPNMLLJJIIFFCB76CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路386號13樓之7,20.01,其他,,,1021004,土地1建物1車位3,十三層,38,辦公商業大樓,見其他登記事項,見其他登記事項,0990604,302.75,0,0,0,無,有,有,73000,241,坡道機械,0.0,7000,,RPRNMLLJJIIFFCB96CC
南屯區,建物,臺中市南屯區文心路1段218號8樓之6,0.0,住,,,1021001,土地0建物1車位0,八層,25,辦公商業大樓,商業用,鋼筋混凝土造,0841024,193.21,0,0,0,無,有,無,35000,181,,0.0,0,,RPQOMLLJJIIFFCB96CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路500號19樓之2,10.04,其他,,,1021004,土地1建物1車位1,十九層,29,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1011219,189.12,0,0,0,無,有,無,45000,238,坡道平面,0.0,0,,RPSOMLLJJIIFFCB17CC
南屯區,房地(土地+建物),臺中市南屯區東興路二段186號十二樓之4,15.24,商,,,1021026,土地1建物1車位0,十二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0810130,104.88,0,0,0,無,有,無,13000,124,,0.0,0,,RPRPMLLJJIIFFCB17CC
西屯區,建物,臺中市西屯區台中港路二段126-1號4F-3,0.0,商,,,1021001,土地0建物1車位1,四層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,387.98,3,2,2,有,有,有,85000,219,坡道平面,24.26,0,含管理費、稅金或水電等費用。,RPUPMLLJJIIFFCB47CC
太平區,房地(土地+建物),臺中市太平區中山路三段67巷6號1F,54.0,住,,,1021030,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0780530,41.58,0,0,0,無,無,無,9000,216,,0.0,0,,RPTNMLLJJIIFFHL78DC
南屯區,房地(土地+建物),臺中市南屯區大墩路514號一樓,404.0,商,,,1021015,土地4建物1車位0,一層,2,店面(店鋪),見其他登記事項,見其他登記事項,0831227,207.24,0,0,0,無,無,無,140000,676,,0.0,0,,RPPOMLMJJIIFFCB96CC
西屯區,房地(土地+建物),臺中市西屯區長安路二段7號,27.0,住,,,1021016,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0710727,93.98,0,0,0,無,無,無,20000,213,,0.0,0,,RPQOMLMJJIIFFCB07CC
西屯區,房地(土地+建物),臺中市西屯區甘肅路二段60號、64號,626.0,工,,,1021014,土地6建物1車位0,見其他登記事項,2,廠辦,工商用,加強磚造,0690628,477.87,0,0,0,無,無,無,227272,476,,0.0,0,,RPROMLMJJIIFFCB17CC
西屯區,房地(土地+建物),臺中市西屯區國安一路160號十一樓之1,4.52,住,,,1021006,土地1建物1車位0,十一層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960522,36.2,1,0,1,有,有,有,7000,193,,0.0,0,,RPTOMLMJJIIFFCB37CC
西屯區,房地(土地+建物),臺中市西屯區國安一路160號十樓之5,7.47,住,,,1021009,土地1建物1車位0,十層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960522,60.09,1,1,1,有,有,有,12000,200,,0.0,0,租金含管理費,RPUOMLMJJIIFFCB47CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福林路452號三樓,32.32,住,,,1021005,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800924,211.95,4,2,2,有,有,有,29000,137,坡道平面,0.0,0,,RPVOMLMJJIIFFCB57CC
北區,房地(土地+建物),臺中市北區育強街99之1號,28.32,住,,,1021101,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680118,106.83,3,2,2,有,無,有,14000,131,,0.0,0,,RPVNMLMJJIIFFBB37CC
北屯區,土地,倡和段187地號,662.87,住,,,1021008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,100000,151,,0.0,0,含增建或未登記建物。,RPRPMLMJJIIFFBB17CC
北屯區,土地,和平段199地號,321.86,住,,,1021021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,75000,233,,0.0,0,含增建或未登記建物。,RPTPMLMJJIIFFBB37CC
南區,房地(土地+建物),臺中市南區工學北路86號5樓之33,1.82,商,,,1021005,土地1建物1車位0,五層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.4,1,0,1,有,有,有,4500,148,,0.0,0,,RPVNMLNJJIIFFAB37CC
南區,房地(土地+建物),臺中市南區工學北路86號8樓之10,1.83,商,,,1021022,土地1建物1車位0,八層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.47,1,0,1,有,有,有,5000,164,,0.0,0,含管理費,RPXNMLNJJIIFFAB57CC
南區,房地(土地+建物),臺中市南區工學北路86號8樓之25,1.72,商,,,1021023,土地1建物1車位0,八層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.490000000000002,1,0,1,有,有,有,5000,176,,0.0,0,,RPOOMLNJJIIFFAB76CC
北屯區,房地(土地+建物),臺中市北屯區后庄北路173號,11.32,住,,,1021024,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881118,105.08,0,0,0,無,有,無,12000,114,,0.0,0,,RPQPMLOJJIIFFBB27CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段6-6號2樓之3,9.49,商,,,1021023,土地1建物1車位1,二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,132.45,2,1,2,有,有,有,24000,181,坡道平面,37.8,0,,RPWQMLOJJIIFFCB08CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段6號8樓之3,7.2,商,,,1021022,土地1建物1車位1,八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,107.72999999999999,1,1,1,有,有,有,21000,195,坡道平面,35.91,0,,RPXQMLOJJIIFFCB18CC
西屯區,房地(土地+建物),臺中市西屯區台灣大道四段839號15樓,11.17,住,,,1021011,土地1建物1車位0,十五層,23,辦公商業大樓,商業用,鋼筋混凝土造,0800516,187.07,0,0,0,無,有,無,26000,139,,0.0,0,,RPWOMLPJJIIFFCB97CC
西屯區,房地(土地+建物),臺中市西屯區台灣大道四段839號15樓,9.51,住,,,1021011,土地1建物1車位0,十五層,23,辦公商業大樓,商業用,鋼筋混凝土造,0800516,159.32,0,0,0,無,有,無,22000,138,,0.0,0,,RPXOMLPJJIIFFCB08CC
西屯區,房地(土地+建物),臺中市西屯區漢口路二段270號,34.64,住,,,1021015,土地1建物1車位0,一層,7,辦公商業大樓,商業用,鋼筋混凝土造,0791203,255.8,0,0,0,無,無,無,90000,352,,0.0,0,,RPPPMLPJJIIFFCB37CC
西屯區,房地(土地+建物),臺中市西屯區台灣大道二段906號7樓,34.8,住,,,1021011,土地1建物1車位0,七層,7,辦公商業大樓,商業用,鋼筋混凝土造,0790220,235.17000000000002,0,0,0,無,無,無,35000,149,,0.0,0,,RPTPMLPJJIIFFCB77CC
北屯區,房地(土地+建物)+車位,臺中市北屯區雷中街18巷39號三樓之1,22.76,住,,,1021022,土地1建物1車位1,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810115,53.02,2,1,1,有,無,有,8500,160,升降平面,34.34,0,,RPTOMLPJJIIFFBB57CC
西區,房地(土地+建物),臺中市西區忠明南路110號4樓之3,14.14,住,,,1021104,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,128.71,3,1,1,有,有,有,33500,260,,0.0,0,含管理費、稅金、二代健保等費用。,RPTOMLPJJIIFFAB47CC
西區,房地(土地+建物)+車位,臺中市西區公益路201號6樓,76.0,住,,,1021007,土地1建物1車位1,六層,7,辦公商業大樓,商業用,鋼筋混凝土造,0800125,413.21000000000004,0,0,0,無,無,無,55000,133,升降平面,0.0,0,,RPRRMLPJJIIFFAB57CC
西區,房地(土地+建物)+車位,臺中市西區公益路201號5樓,76.0,住,,,1021007,土地1建物1車位1,五層,7,辦公商業大樓,商業用,鋼筋混凝土造,0800125,413.21000000000004,0,0,0,無,無,無,55000,133,升降平面,0.0,0,,RPTRMLPJJIIFFAB77CC
西區,房地(土地+建物)+車位,臺中市西區公益路201號三樓,76.0,住,,,1021020,土地1建物1車位3,三層,7,辦公商業大樓,商業用,鋼筋混凝土造,0800125,413.21000000000004,0,0,0,無,無,無,55000,133,升降平面,0.0,0,,RPURMLPJJIIFFAB87CC
東區,房地(土地+建物),臺中市東區旱溪東路一段47號,69.93,住,,,1021105,土地2建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0931202,171.97,5,2,4,有,無,無,16000,93,,0.0,0,,RPQPMLPJJIIFFAB37DC
神岡區,建物,臺中市神岡區豐洲路330號,87.34,,,,1021104,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0631101,107.0,0,0,0,無,無,無,22000,206,,0.0,0,,RPTOMLPJJIIFFAL48CC
豐原區,土地,中陽段570地號,150.0,住,,,1021101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,28000,187,,0.0,0,,RPUOMLPJJIIFFAL58CC
梧棲區,房地(土地+建物),臺中市梧棲區文昌路253號,109.0,住,,,1021101,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0810310,202.0,4,2,3,有,無,無,14000,69,,0.0,0,,RPXNMLPJJIIFFCL98CC
北屯區,房地(土地+建物),臺中市北屯區北屯路290巷3號2樓,10.14,住,,,1021005,土地1建物1車位0,二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850926,95.14,3,2,1,有,無,有,13000,137,,0.0,0,,RPQNMLPJJIIFFBB27DC
西區,房地(土地+建物),臺中市西區美村路一段270巷11號,50.0,住,,,1021101,土地1建物1車位0,一層,4,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0650531,104.4,3,2,2,有,無,無,15000,144,,0.0,0,,RPTOMLQJJIIFFAB57CC
北區,車位,臺中市北區進化北路317號15樓之5,7.97,商,,,1021105,土地0建物0車位1,,0,其他,住家用,鋼筋混凝土造,0941208,84.03,0,0,0,有,有,無,3500,,坡道平面,31.88,3500,,RPQPMLQJJIIFFBB47CC
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路129號15樓之6,6.55,住,,,1021101,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,64.83,2,2,1,有,有,有,18000,278,坡道平面,22.27,0,,RPRNMLQJJIIFFCB47CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號20樓之7,42.37,商,,,1021024,土地1建物1車位0,二十層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,28.32,1,1,1,有,有,有,17000,600,,0.0,0,,RPXOMLQJJIIFFCB18CC
南屯區,房地(土地+建物),臺中市南屯區大墩十街266號15樓之4室,12.34,住,,,1021015,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830721,176.5,4,2,2,有,有,無,27000,153,,0.0,0,,RPQPMLQJJIIFFCB57CC
南屯區,房地(土地+建物),臺中市南屯區河南路四段230.232號,31.97,商,,,1021029,土地1建物2車位0,見使用執照,22,店面(店鋪),見其他登記事項,鋼筋混凝土造,0871113,309.67,0,0,0,無,有,無,80000,258,,0.0,0,,RPVOMLRJJIIFFCB08CC
