鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西屯區,房地(土地+建物),臺中市西屯區河南路二段404號1樓,37.85,住,,,1040704,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0710227,39.15,0,0,0,無,無,無,39800,1017,,0.0,0,原委託要出租範圍為一樓+地下層但因地下室漏水故只承租1樓店面,RPPNMLMJQHKFFCB67CC
北屯區,房地(土地+建物),臺中市北屯區崇德二路一段186巷33號7樓,12.79,住,,,1040730,土地3建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811110,74.69,2,2,1,有,無,有,13500,181,,0.0,0,,RPPPMLNJQHKFFBB87CC
大里區,房地(土地+建物),臺中市大里區中興路1段2巷81弄55號,668.11,工,,,1040731,土地1建物1車位0,見其他登記事項,2,工廠,見其他登記事項,見其他登記事項,0750305,476.23,0,0,0,無,無,無,85000,,,0.0,0,,RPXNMLNJQHKFFGL37CC
太平區,房地(土地+建物),臺中市太平區祥順路一段53號十二樓之2,22.31,住,,,1040715,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020401,151.86,3,2,2,有,有,無,17000,112,,0.0,0,,RPSOMLNJQHKFFHL07CC
西區,房地(土地+建物),臺中市西區公館路63巷9號5樓,21.46,住,,,1040801,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720830,97.42,3,2,2,有,無,有,12000,123,,0.0,0,,RPQOMLNJQHKFFAB87DC
太平區,房地(土地+建物),臺中市太平區育英街59-1號,43.4,住,,,1040801,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830517,234.32,2,1,1,有,有,無,10000,43,,0.0,0,,RPUOMLNJQHKFFHL37DC
沙鹿區,土地,南勢坑段埔子小段164-32地號,635.0,住,,,1040801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,21000,33,,0.0,0,,RPXNMLOJQHKFFCL07CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段647號,20.91,住,,,1040701,土地1建物1車位1,一層,24,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0860416,150.98,1,0,0,無,有,有,43000,285,坡道機械,14.01,0,,RPPQMLOJQHKFFBB08CC
西區,房地(土地+建物)+車位,臺中市西區忠明南路116號13樓之8,11.68,住,,,1040801,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,114.32000000000001,1,2,1,有,有,有,30000,262,升降機械,14.05,0,,RPXNMLOJQHKFFAB48CC
西區,房地(土地+建物),臺中市西區公益路168號,188.0,住,,,1040724,土地2建物2車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0690624,533.9,0,5,5,有,無,無,200000,375,,0.0,0,民國104年10月1日起至106年9月30日每月租金新台幣20萬元，民國106年10月1日起至108年9月30日每月租金新台幣20.6萬元，民國108年10月1日起至110年9月30日每月租金新台幣21.22萬元，民國110年10月1日起至112年9月30日每月租金新台幣21.85萬元。,RPPOMLOJQHKFFAB77CC
西屯區,房地(土地+建物),臺中市西屯區惠中路76-4號,79.0,住,,,1040803,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,0610111,94.84,0,0,0,無,無,無,28000,295,,0.0,0,,RPUOMLOJQHKFFCB48CC
西屯區,建物,臺中市西屯區文心路二段205號,0.0,商,,,1040612,土地0建物1車位0,一層,23,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990930,393.48,0,0,0,無,有,無,238000,605,,0.0,0,,RPVOMLPJQHKFFCB68CC
西屯區,房地(土地+建物),臺中市南屯區朝貴一街92之1號,428.69,住,,,1040805,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0840120,153.53,5,3,3,有,無,無,28000,182,,0.0,0,,RPQPMLPJQHKFFCB28CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩一街95巷12號,128.7,住,,,1040727,土地1建物1車位1,見其他登記事項,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870512,175.44,3,2,3,有,有,無,22000,125,坡道平面,29.75,0,,RPVPMLPJQHKFFCB78CC
北區,房地(土地+建物),臺中市北區文昌一街72號,75.0,住,,,1040801,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0770704,48.72,1,0,1,有,無,有,8400,172,,0.0,0,,RPXOMLPJQHKFFBB88DC
潭子區,房地(土地+建物),臺中市潭子區榮興街65號,22.3,住,,,1040706,土地1建物1車位0,見使用執照,12,店面(店鋪),住商用,鋼筋混凝土造,0820525,136.77,1,2,2,有,有,無,16000,117,,0.0,0,,RPQNMLPJQHKFFFL76CC
潭子區,房地(土地+建物),臺中市潭子區大通街30號1+2樓,22.1,住,,,1040709,土地1建物1車位0,見使用執照,8,店面(店鋪),住商用,鋼筋混凝土造,0821029,139.0,1,2,2,有,有,無,16500,119,,0.0,0,,RPRNMLPJQHKFFFL86CC
潭子區,房地(土地+建物),臺中市潭子區大通街42號,333.67,住,,,1040728,土地1建物1車位0,見使用執照,8,店面(店鋪),住商用,鋼筋混凝土造,0821029,243.2,0,0,0,無,有,無,26000,107,,0.0,0,租金26000內含管理費1100,RPTNMLPJQHKFFFL07CC
龍井區,房地(土地+建物),臺中市龍井區藝術街95號四樓,52.38,住,,,1040806,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690509,101.18,4,2,2,有,無,無,11000,109,,0.0,0,,RPQNMLQJQHKFFIL17CC
龍井區,房地(土地+建物),臺中市龍井區臺灣大道五段103號,71.19,,鄉村區,乙種建築用地,1040804,土地1建物1車位0,全,4,透天厝,住商用,加強磚造,0690810,230.7,6,2,4,有,無,無,26000,113,,0.0,0,,RPSNMLQJQHKFFIL37CC
南屯區,房地(土地+建物),臺中市西屯區文心路一段212號18樓之1 之2,19.8,住,,,1040801,土地1建物2車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,232.29,4,2,2,有,有,無,36000,155,,0.0,0,,RPSNMLQJQHKFFCB38CC
南屯區,土地,永春段9地號,414.71,住,,,1040805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,121,,0.0,0,1.民國104年8月16日至民國105年8月15日，每月租金新台幣伍萬元整。2.支付方法：乙方需於訂約時開立支票，支票支付日為每月16日，並於簽約時簽發十二張支票一次交付甲方收取，逐期兌現租金。首年租金支付於簽約時支付。,RPTPMLQJQHKFFCB68CC
西屯區,房地(土地+建物),臺中市西屯區玉門路478號1樓,9.32,住,,,1040710,土地1建物1車位0,一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970630,219.1,0,0,0,無,有,無,50000,228,,0.0,0,,RPSQMLQJQHKFFCB68CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段80號11之2,17.6,住,,,1040708,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030704,120.21,2,2,2,有,有,有,23000,191,坡道機械,35.66,0,,RPSOMLRJQHKFFCB58CC
西屯區,建物,臺中市西屯區西屯路三段１６６之１００號１４樓之２,0.0,住,,,1040716,土地0建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,175.53,3,2,2,有,有,無,25000,142,坡道平面,39.74,0,,RPWOMLRJQHKFFCB98CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路２段269之22號2樓之5,13.46,住,,,1040710,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,116.19999999999999,2,1,1,有,有,有,22500,194,坡道機械,32.66,0,租金還有含一個機車車位,RPOPMLRJQHKFFCB28CC
西屯區,建物,臺中市西屯區國安一路１３３號１６樓之７,0.0,住,,,1040725,土地0建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,67.19,2,1,1,有,有,有,17000,253,,0.0,0,,RPQPMLRJQHKFFCB48CC
西屯區,房地(土地+建物),臺中市西屯區弘孝路１６１號八樓之8,4.82,商,,,1040710,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,91.48,2,1,2,有,有,有,23500,257,,0.0,0,租金含管理費,RPSPMLRJQHKFFCB68CC
西屯區,房地(土地+建物),臺中市西屯區河南路三段１３１號八樓之10,9.31,其他,,,1040710,土地1建物1車位0,八層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960313,78.61,1,0,1,有,有,有,23000,293,,0.0,0,,RPOQMLRJQHKFFCB38CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福星路１６６號７樓之３,11.42,住,,,1040712,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960929,114.91,2,1,1,有,有,有,22000,191,坡道平面,28.59,0,租金含管理費。,RPVQMLRJQHKFFCB09CC
南屯區,房地(土地+建物),臺中市南屯區三和路158號,33.07,住,,,1040803,土地1建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0860924,188.62,0,3,2,有,有,無,20000,106,,0.0,0,,RPORMLRJQHKFFCB48CC
