編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLNJQHKFFAA37CA,21,101.48,住家用,鋼筋混凝土造,83年8月9日,八層,一層 平台
RPOPMLNJQHKFFAA37CA,21,38.60,見使用執照,鋼筋混凝土造,83年8月9日,八層,
RPPPMLNJQHKFFAA47CA,7,22.69,住家用,鋼筋混凝土造,97年11月17日,十二層,九層 陽臺
RPPPMLNJQHKFFAA47CA,7,7.78,共有部分,鋼筋混凝土造,97年11月17日,十二層,
RPPPMLNJQHKFFAA47CA,7,2.34,共有部分,鋼筋混凝土造,97年11月17日,十二層,
RPPNMLOJQHKFFAA37CA,5,26.33,住家用,鋼筋混凝土造,99年8月6日,十層,二層 陽臺 雨遮
RPPNMLOJQHKFFAA37CA,5,5.67,共有部分，本共有部分之項目有梯廳、ＢＣ梯（安全梯）、電梯間、走廊、雨遮等５項。,鋼筋混凝土造,99年8月6日,十層,
RPPNMLOJQHKFFAA37CA,5,2.34,共有部分，本共有部分之項目有梯廳、雨遮、昇降機間、消防補給水箱、屋頂水箱、走廊、Ｂ蓄水池、ＢＣ梯（安全梯）、電梯間、樓梯間等１０項。,鋼筋混凝土造,99年8月6日,十層,
RPPNMLOJQHKFFAA37CA,5,5.21,共有部分，本共有部分之項目有雨遮、陽台、管委會使用空間、停車空間（Ａ．Ｂ．Ｃ）、機車坡道、汽車坡道、污水處理設施、防空避難室兼停車空間、機械房（電信用）、機械房（消防機房）、垃圾儲存空間、台電配電室、電錶箱室及電箱室等１３項。,鋼筋混凝土造,99年8月6日,十層,
RPTNMLOJQHKFFAA77CA,31,36.92,住家用,鋼筋混凝土造,73年4月19日,五層,五層 陽臺
RPTNMLOJQHKFFAA77CA,31,10.73,共有部分,鋼筋混凝土造,73年4月19日,五層,
RPVOMLNJQHKFFAA97CA,19,56.47,住家用,鋼筋混凝土造,85年9月25日,十七層,十四層 陽臺 花台
RPVOMLNJQHKFFAA97CA,19,10.78,見使用執照,鋼筋混凝土造,85年9月25日,十七層,
RPVOMLNJQHKFFAA97CA,19,6.58,見使用執照,鋼筋混凝土造,85年9月25日,十七層,
RPRNMLOJQHKFFAA57CA,,128.80,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPVNMLOJQHKFFAA97CA,1,168.31,住家用,鋼筋混凝土造,103年6月9日,二十六層,二十一層 陽臺 雨遮
RPVNMLOJQHKFFAA97CA,1,68.84,共有部分，本共有部分之項目有（甲，乙，丙，丁）梯、排煙室、梯廳、管委會空間（一，二）、緊急昇降機兼無障礙昇降機、陽台、雨遮、消防中繼水箱、管委會空間、消防中繼機房、消防水箱、屋頂水箱、電梯機房、地面層挑空開放空間、樓梯間、緊急用發電機室、機電室（供電信使用）、防災中心、台電配電室、蓄水池（Ａ，Ｂ）、消防泵浦室等２１項,鋼筋混凝土造,103年6月9日,二十六層,
RPVNMLOJQHKFFAA97CA,1,1.31,共有部分，本共有部分之項目有（甲，乙，丙，丁）梯、排煙室、梯廳、管委會空間（一，二）、緊急昇降機兼無障礙昇降機、陽台、雨遮、消防中繼水箱、管委會空間、消防中繼機房、消防水箱、屋頂水箱、電梯機房、地面層挑空開放空間、樓梯間、緊急用發電機室、機電室（供電信使用）、防災中心、台電配電室、蓄水池（Ａ，Ｂ）、消防泵浦室等２１項,鋼筋混凝土造,103年6月9日,二十六層,
RPVNMLOJQHKFFAA97CA,1,3.19,一般事務所,鋼筋混凝土造,103年6月9日,二十六層,
RPVNMLOJQHKFFAA97CA,1,.08,住家用,鋼筋混凝土造,103年6月9日,二十六層,
RPVNMLOJQHKFFAA97CA,1,43.81,共有部分，本共有部分之項目有車道、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,103年6月9日,二十六層,
RPVNMLOJQHKFFAA97CA,1,.04,共有部分，本共有部分之項目有（甲，乙，丙，丁）梯、排煙室、梯廳、管委會空間（一，二）、緊急昇降機兼無障礙昇降機、陽台、雨遮、消防中繼水箱、管委會空間、消防中繼機房、消防水箱、屋頂水箱、電梯機房、地面層挑空開放空間、樓梯間、緊急用發電機室、機電室（供電信使用）、防災中心、台電配電室、蓄水池（Ａ，Ｂ）、消防泵浦室等２１項,鋼筋混凝土造,103年6月9日,二十六層,
RPWNMLPJQHKFFAA18CA,20,70.67,住家用,鋼筋混凝土造,84年4月11日,十一層,四層 陽臺 花台
RPWNMLPJQHKFFAA18CA,20,3.88,見使用執照,鋼筋混凝土造,84年4月11日,十三層,
RPWNMLPJQHKFFAA18CA,20,.27,見使用執照,鋼筋混凝土造,84年4月11日,十三層,
RPWNMLPJQHKFFAA18CA,20,9.12,見使用執照,鋼筋混凝土造,84年4月11日,二十層,
RPWNMLPJQHKFFAA18CA,20,36.26,見使用執照,鋼筋混凝土造,84年4月11日,二十層,
RPWNMLPJQHKFFAA18CA,20,.32,見使用執照,鋼筋混凝土造,84年4月11日,二十層,
RPQNMLRJQHKFFAA77CA,,64.53,住家用,鋼筋混凝土造,,三層,二層 陽臺
RPUNMLMKQHKFFAA77CA,19,51.43,住家用,鋼筋混凝土造,85年5月3日,六層,一層 陽臺
RPUNMLMKQHKFFAA77CA,19,17.18,見使用執照,鋼筋混凝土造,85年5月3日,六層,
RPUNMLRJQHKFFAA18CA,4,.26,一般事務所,鋼筋混凝土造,100年7月18日,十三層,一層
RPUNMLRJQHKFFAA18CA,4,.05,共有部分，本共有部分之項目有梯廳、大廳、停車空間、排煙室、管委會使用空間（一）、管委會使用空間（二）、緊急升降機、供行動不便者使用、戶外梯１、安全梯１、安全梯、車道、陽台、管理員室、電氣給水、給水消防、電氣、雨遮、電信室、儲藏室、地下室排氣、地下室進氣、安全梯２、發電機室、發電機室排煙、發電機室進氣、電錶箱、排煙室進風、排煙室排煙、污水、受電箱、台電配電場所、機車區、蓄水池、消防幫浦室、污水機房、給水、法定機車、樓梯間、水表室、消防水箱、水箱、電梯機房等４３項。,鋼筋混凝土造,100年7月18日,十三層,
RPUNMLRJQHKFFAA18CA,4,32.44,共有部分，本共有部分之項目有停車空間、防空避難室兼停車空間、車道等３項。,鋼筋混凝土造,100年7月18日,十三層,
RPPNMLLKQHKFFAA17CA,7,71.81,住家用,鋼筋混凝土造,97年4月25日,十層,十層 陽臺 雨遮
RPPNMLLKQHKFFAA17CA,7,28.28,共有部分,鋼筋混凝土造,97年4月25日,十層,
RPSOMLNJQHKFFBA77CA,19,118.93,見使用執照,鋼筋混凝土造,85年5月28日,十二層,一層
RPSOMLNJQHKFFBA77CA,19,50.61,共有部分,鋼筋混凝土造,85年5月28日,十二層,
RPUOMLNJQHKFFBA97CA,10,78.89,住家用,鋼筋混凝土造,94年10月7日,十四層,十層 陽臺
RPUOMLNJQHKFFBA97CA,10,30.25,共有部分,鋼筋混凝土造,94年10月7日,十四層,
RPUOMLNJQHKFFBA97CA,10,32.41,共有部分,鋼筋混凝土造,94年10月7日,十四層,
