編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLPJJIJFFAV09DA,35,82.78,住家用,加強磚造,69年1月15日,二層,一層 二層
RPPNMLQJJIJFFAV98CA,32,89.22,國民住宅,鋼筋混凝土造,72年2月22日,四層,四層 陽台
RPPNMLQJJIJFFAV98CA,32,6.64,國民住宅、走道,鋼筋混凝土造,72年2月22日,四層,
RPSOMLNKJIJFFAV56CA,36,81.22,國民住宅,加強磚造,67年11月9日,二層,一層 二層
RPXNMLPJJIJFFAV07CA,13,147.43,住家用,加強磚造,90年6月4日,二層,一層 二層 陽台
RPOOMLPJJIJFFAV88CA,10,187.95,住家用,鋼筋混凝土造,93年8月11日,三層,一層 二層 三層 見其他登記事項
RPSNMLQJJIJFFAV66CA,,6.42,避難室,加強磚造,,地下層,
RPSNMLQJJIJFFAV66CA,33,95.00,住家用,加強磚造,71年3月30日,二層,二層
RPSNMLQJJIJFFAV66CA,33,5.61,樓梯,加強磚造,71年2月4日,四層,
RPPNMLNJKIJFFAV78CA,39,107.46,住家用,水泥磚木蓋瓦,64年9月2日,一層,一層 騎樓
SPPNMLNJKIJFFAV88CA,36,202.00,住家用,水泥鐵架蓋石棉瓦,68年2月17日,一層,一層
SPPNMLNJKIJFFAV88CA,36,198.17,商業用,水泥空心磚蓋瓦,68年2月17日,一層,一層
SPPNMLNJKIJFFAV88CA,36,169.86,商業用,水泥空心磚蓋瓦,68年2月17日,一層,一層
RPPNMLQJJIJFFCV56CA,5,198.43,Ｈ２住宅,鋼筋混凝土造,98年6月23日,三層,一層 二層 三層 見其他登記事項
RPRNMLQJJIJFFCV86DA,19,148.12,住家用,鋼筋混凝土造,84年10月12日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLKKJIJFFAV88CA,37,97.02,住家用,鋼筋水泥造,66年6月16日,二層,一層 二層 騎樓
RPSNMLKKJIJFFAV78CA,24,156.90,住家用,加強磚造,79年4月27日,二層,一層 二層
RPPNMLKKJIJFFAV48CA,10,249.31,鄉村住宅、停車空間、儲藏室,鋼筋混凝土造,93年11月16日,三層,一層 二層 三層 地下一層 見其他登記事項
RPPNMLKKJIJFFAV48CA,10,21.69,車道（共同使用部份）,鋼筋混凝土造,93年11月16日,,
RPRNMLKKJIJFFAV68CA,20,70.57,集合住宅,鋼筋混凝土造,83年4月19日,十四層,六層 陽台
RPRNMLKKJIJFFAV68CA,20,24.07,避難室，電梯．樓梯．地下室．通廊共同使用,鋼筋混凝土造,83年4月19日,十四層,
RPSNMLRJJIJFFAV86DA,3,221.53,住家用,ＲＣ造,101年1月19日,三層,一層 二層 三層 見其他登記事項
RPOOMLKKJIJFFAV48CA,39,36.73,住家用,鐵筋水泥磚,64年9月3日,二層,一層 二層
RPOOMLKKJIJFFAV48CA,39,36.73,住家用,鐵筋水泥磚,64年9月3日,二層,一層 二層
RPRNMLMKJIJFFAV88CA,20,131.64,住商用,鋼筋混凝土造,84年3月13日,四層,一層 二層 三層 四層 陽台 騎樓
SPRNMLMKJIJFFAV98CA,20,111.08,住商用,鋼筋混凝土造,84年3月13日,四層,一層 二層 三層 四層 陽台 騎樓
RPTNMLLKJIJFFAV98CA,11,228.49,人行、住宅、店舖,鋼筋混凝土造,92年12月2日,三層,一層 二層 三層 屋頂突出物 騎樓 見其他登記事項
RPXNMLLKJIJFFAV76CA,,201.43,住家用,ＲＣ造,103年6月12日,三層,一層 二層 三層 見其他登記事項
RPPNMLKKJIJFFBV58CA,36,100.04,住家用,鋼筋混凝土加強磚造,67年5月20日,二層,一層 二層 騎樓
RPQNMLSJKIJFFDV07CA,19,30.87,套房,鋼筋混凝土造,84年7月14日,八層,一層 見其他登記事項
RPQNMLSJKIJFFDV07CA,19,7.44,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,
RPSOMLSLJIJFFAV17CA,28,121.27,住家用,加強磚造,75年11月10日,二層,一層 二層 陽台 屋頂突出物
RPPNMLPJKIJFFBV09CA,19,111.96,住家用,加強磚造,84年9月27日,二層,一層 二層 陽台
RPUNMLNJKIJFFAV76DA,9,108.36,集合住宅,鋼筋混凝土造,95年3月10日,十層,六層 陽台
RPUNMLNJKIJFFAV76DA,9,78.78,防空避難室、停車空間、梯廳、水箱、走道、社區活動中心、社區管理中心、突出物、儲藏室、機械室、配線室（共同使用部份）,鋼筋混凝土造,95年3月10日,十層,
RPOOMLLKJIJFFAV58CA,20,40.79,集合住宅,鋼筋混凝土造,84年3月27日,十層,六層
RPOOMLLKJIJFFAV58CA,20,10.34,電梯、門廊、水箱、樓梯、配電室、機械室公同共有使用,鋼筋混凝土造,84年3月27日,十層,
RPPNMLPKJIJFFAV98CA,,168.71,住家用,ＲＣ造,103年8月6日,三層,一層 二層 三層 見其他登記事項
RPQNMLMKJIJFFAV78CA,1,195.79,住家用,ＲＣ造,103年8月14日,三層,一層 二層 三層 見其他登記事項
RPSNMLLKJIJFFAV88CA,21,27.42,集合住宅,鋼筋混凝土造,82年10月19日,七層,五層 陽台
RPSNMLLKJIJFFAV88CA,21,2.98,樓梯間（共同使用）,鋼筋混凝土造,82年10月19日,七層,
RPSNMLLKJIJFFAV88CA,21,7.45,集合住宅（共同使用）,鋼筋混凝土造,82年10月19日,七層,
RPSNMLMKJIJFFAV98CA,19,140.87,集合住宅,鋼筋混凝土造,84年7月31日,六層,六層 陽台
RPSNMLMKJIJFFAV98CA,19,19.65,樓梯電梯．車道水箱．守衛室．機械房,鋼筋混凝土造,84年7月31日,六層,
RPSNMLMKJIJFFAV98CA,19,53.35,防空避難室暨停車空間,鋼筋混凝土造,84年7月31日,六層,
RPVNMLRKJIJFFAV17CA,29,112.70,住家用,加強磚造,74年10月4日,二層,一層 二層
RPPNMLNKJIJFFAV78CA,,185.53,住家用,ＲＣ造,103年8月26日,三層,一層 二層 三層 見其他登記事項
RPRNMLMKJIJFFBV98CA,16,107.89,住家用,鋼筋混凝土造,87年12月17日,五層,二層 陽台
RPPOMLOLJIJFFAV09CA,33,6.63,樓梯,加強磚造,71年2月4日,四層,
RPPOMLOLJIJFFAV09CA,33,89.57,住家用,加強磚造,71年2月4日,四層,四層
