編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPLJIJFFBQ68CA,18,114.77,住商用,鋼筋混凝土造,85年8月15日,十四層,一層 二層 陽台 平台 露台
RPPNMLPLJIJFFBQ68CA,18,27.18,梯間、防空避難室、機械室、水塔牌樓兼停車空間,鋼筋混凝土造,85年8月15日,十四層,
RPQNMLRJJIJFFBQ78CA,38,84.80,住家用,鋼筋混凝土加強磚造,66年1月4日,二層,一層 二層
RPQNMLPJJIJFFBQ58CA,6,304.86,集合住宅、停車空間,鋼筋混凝土造,97年4月8日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPQNMLPJJIJFFBQ58CA,6,5.45,管理委員會室,鋼筋混凝土造,97年4月8日,三層,
RPQNMLPJJIJFFBQ58CA,6,34.08,停車空間,鋼筋混凝土造,97年4月8日,四層,
RPTNMLSKJIJFFCQ76CA,35,109.14,住商用,鋼筋混凝土加強磚造,68年9月24日,二層,一層 二層 電梯樓梯間 夾層
RPVNMLRJJIJFFDQ86CA,,174.05,停車空間、住宅,鋼筋混凝土造,103年4月21日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLNKJIJFFDQ56CA,38,66.66,住家用,磚造,65年8月4日,一層,一層
RPPNMLLKJIJFFBQ28DA,28,144.48,住家用,加強磚造,76年3月30日,二層,一層 二層 見其他登記事項
RPPNMLOJJIJFFCQ68EA,16,160.74,住家用,鋼筋混凝土造,87年11月26日,三層,一層 二層 三層 平台 電梯樓梯間 見其他登記事項
RPQNMLPJJIJFFDQ88DA,38,85.13,住家用,鋼筋混凝土加強磚造,65年8月21日,二層,一層 二層
RPPNMLTJJIJFFDQ56DA,,236.72,住宅、停車空間、樓梯間,鋼筋混凝土造,103年9月29日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPVNMLPJJIJFFCQ76EA,31,320.79,住商用,鋼筋混凝土造,72年5月5日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPQNMLTJJIJFFDQ66DA,,236.72,住宅、停車空間、樓梯間,鋼筋混凝土造,103年9月29日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSNMLKKJIJFFCQ48CA,19,62.89,見其他登記事項,鋼筋混凝土造,84年5月29日,四層,
RPOOMLOLJIJFFCQ68CA,22,196.90,住商用,鋼筋混凝土造,81年6月23日,四層,一層 二層 三層 四層
RPRNMLTJJIJFFDQ76DA,,239.79,住宅、停車空間、樓梯間,鋼筋混凝土造,103年9月29日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPTNMLTJJIJFFDQ96DA,,344.32,住宅、停車空間、樓梯間,鋼筋混凝土造,103年9月29日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSNMLTJJIJFFDQ86DA,,248.10,住宅、停車空間、樓梯間,鋼筋混凝土造,103年9月29日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPPNMLQJJIJFFBQ58CA,28,98.17,住家用,鋼筋混凝土加強磚造,75年10月15日,二層,
RPPOMLOLJIJFFCQ78CA,18,147.87,住家用,鋼筋混凝土造,85年6月21日,三層,一層 二層 三層
RPROMLQLJIJFFDQ66CA,34,74.12,住家用,鋼筋混凝土加強磚造,70年2月5日,二層,一層 二層
RPRNMLQJJIJFFCQ88CA,20,85.22,集合住宅,鋼筋混凝土造,83年8月10日,七層,七層 陽台
RPRNMLQJJIJFFCQ88CA,20,9.41,共有部分,鋼筋混凝土造,83年8月10日,七層,
RPRNMLQJJIJFFCQ88CA,20,11.75,共有部分,鋼筋混凝土造,83年8月10日,七層,
RPQNMLSJJIJFFCQ98CA,21,204.42,住商用,鋼筋混凝土造,83年1月5日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLLKJIJFFDQ09CA,1,87.56,停車空間、住宅、樓梯間,鋼筋混凝土造,102年9月9日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPWNMLLKJIJFFDQ09CA,1,87.56,停車空間、住宅、樓梯間,鋼筋混凝土造,102年9月9日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPQNMLRJJIJFFDQ98CA,21,175.89,住家用,鋼筋混凝土造,82年7月20日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLMKJIJFFEQ98CA,33,86.40,住家用,鋼筋混凝土加強磚造,70年11月18日,二層,一層 二層
RPPNMLQJJIJFFCQ88EA,32,.25,國民住宅,鋼筋混凝土造,72年3月12日,五層,
RPPNMLQJJIJFFCQ88EA,32,61.08,國民住宅,鋼筋混凝土造,72年3月12日,五層,五層
RPTNMLRJJIJFFDQ76DA,38,66.66,住家用,磚造,65年8月4日,一層,一層
RPPNMLRJJIJFFDQ98DA,19,198.57,住家用,鋼筋混凝土造,84年5月18日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLRJJIJFFDQ66DA,1,179.76,門廊、停車空間、住宅,鋼筋混凝土造,103年4月7日,三層,一層 二層 三層 陽台
RPUNMLMKJIJFFDQ56EA,15,132.56,見其他登記事項,鋼筋混凝土造,88年5月31日,三層,
