鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
員山鄉,土地,茄苳林段291-6地號,199.19,,特定農業區,甲種建築用地,1031003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,18575,,0.0,0,,RPVQMLPJJIJFFBG38CA,0.0,0.0,0.0,,
員山鄉,土地,溫泉段471-30地號,59.38,住,,,1031008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,48501,,0.0,0,,RPUTMLTKJIJFFBG09CA,0.0,0.0,0.0,,
礁溪鄉,土地,民生段97地號,1650.0,,特定農業區,農牧用地,1031017,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7986000,4840,,0.0,0,,RPPNMLLLJIJFFBG27CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿民權新路４７巷８弄３之４號,28.85,住,,,1031021,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0720511,93.96000000000001,3,2,1,有,無,2250000,23946,,0.0,0,,RPWQMLQJJIJFFBG58CA,77.4,0.0,10.8,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿西門路３５巷２３號,111.66,住,,,1031008,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970911,232.39,4,2,3,有,無,12800000,55080,,0.0,0,,RPSNMLRJJIJFFBG97CA,201.27,2.99,28.13,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路１１２號十二樓之三,8.98,住,,,1031013,土地1建物1車位0,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840316,58.49,2,1,1,有,有,3200000,54710,,0.0,0,,RPTRMLRJJIJFFBG48CA,41.58,1.96,2.39,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿泰山路４３７巷２號十樓之一,31.39,住,,,1030927,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960810,131.39,3,2,2,有,有,6300000,47949,坡道平面,0.0,0,,RPWPMLKKJIJFFBG97CA,74.72,0.0,6.94,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿民族路５８３巷９號,94.8,住,,,1031009,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1000720,178.89,4,3,3,有,無,9600000,53664,,0.0,0,,RPOOMLKKJIJFFBG07CA,178.89,0.0,0.0,,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮更新路81號,236.36,住,,,1030928,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680113,306.92,3,2,2,有,無,7500000,24436,,0.0,0,,RPTPMLRJJIJFFBG38DA,306.92,0.0,0.0,,
頭城鎮,土地,更新段254地號,256.96,住,,,1030924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,15567,,0.0,0,,RPUPMLRJJIJFFBG48DA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮光榮路４９９號四樓之１,10.78,住,,,1031020,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880929,128.97,3,2,2,有,有,5700000,44196,,0.0,0,,RPVNMLOJJIJFFAG87CA,82.53,0.0,10.59,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮隘界路２９０巷３１號,76.44,住,,,1030923,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0840315,167.9,4,2,3,有,無,3450000,20548,,0.0,0,,RPTOMLOJJIJFFAG77CA,145.82,22.08,0.0,,
羅東鎮,土地,新群一段332地號,805.34,,特定農業區,農牧用地,1030923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5633200,6995,,0.0,0,,RPUOMLOJJIJFFAG87CA,0.0,0.0,0.0,,
冬山鄉,土地,南富段428地號,3135.0,,特定農業區,農牧用地,1031027,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13276000,4235,,0.0,0,,RPSPMLOJJIJFFAG77CA,0.0,0.0,0.0,,
蘇澳鎮,土地,永愛段1010地號,2164.85,住,,,1030923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31632790,14612,,0.0,0,,RPUPMLOJJIJFFAG97CA,0.0,0.0,0.0,,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉九分三路７９巷６號,84.24,,特定農業區,甲種建築用地,1031003,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030901,173.6,4,2,4,有,無,7200000,41475,,0.0,0,,RPUPMLPJJIJFFAG08CA,164.03,0.0,9.57,,
冬山鄉,土地,東興段368地號,687.0,,工業區,丁種建築用地,1031003,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8312800,12100,,0.0,0,,RPVNMLRJJIJFFAG18CA,0.0,0.0,0.0,,
五結鄉,土地,百松段494地號,2877.0,,特定農業區,農牧用地,1031024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21300000,7404,,0.0,0,,RPRQMLQJJIJFFAG97CA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉親河路二段１０３巷３弄９號,84.54,,特定農業區,甲種建築用地,1031023,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0831026,222.9,6,2,5,有,無,7000000,31404,,0.0,0,,RPOPMLMKJIJFFAG27CA,167.25,55.65,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段35號,109.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,181.41,4,1,1,有,無,8200000,45201,,0.0,0,,RPVNMLOKJIJFFAG97CA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段37號,96.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,182.93,4,1,1,有,無,8300000,45373,,0.0,0,,RPXNMLOKJIJFFAG18CA,167.24,0.0,15.69,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段39號,84.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,168.12,4,1,1,有,無,7900000,46990,,0.0,0,,RPOOMLOKJIJFFAG37CA,154.08,0.0,14.04,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段41號,93.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,166.86,4,1,1,有,無,8300000,49742,,0.0,0,,RPPOMLOKJIJFFAG47CA,153.45,0.0,13.41,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段43號,130.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,167.49,4,1,1,有,無,8300000,49555,,0.0,0,,RPQOMLOKJIJFFAG57CA,154.08,0.0,13.41,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄10號,109.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,170.17,4,1,1,有,無,7400000,43486,,0.0,0,,RPROMLOKJIJFFAG67CA,156.26,0.0,13.91,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄7號,107.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,170.17,4,1,1,有,無,7580000,44544,,0.0,0,,RPSOMLOKJIJFFAG77CA,156.26,0.0,13.91,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段31巷2號,104.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,169.57,4,1,1,有,無,7450000,43935,,0.0,0,,RPTOMLOKJIJFFAG87CA,155.97,0.0,13.6,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄8號,105.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,174.21,4,4,4,有,無,7580000,43511,,0.0,0,,RPUOMLOKJIJFFAG97CA,160.39,0.0,13.82,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄5號,105.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,168.77,4,0,0,有,無,7300000,43254,,0.0,0,,RPVOMLOKJIJFFAG08CA,154.94,0.0,13.83,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段31巷6號,102.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,167.58,4,1,1,有,無,7500000,44755,,0.0,0,,RPWOMLOKJIJFFAG18CA,152.7,0.0,14.88,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄6號,105.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,169.89,4,1,1,有,無,7550000,44441,,0.0,0,,RPXOMLOKJIJFFAG28CA,156.06,0.0,13.83,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄3號,105.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,169.89,4,1,1,有,無,7480000,44028,,0.0,0,,RPOPMLOKJIJFFAG47CA,156.06,0.0,13.83,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路一段31巷8號,101.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,169.67,4,1,1,有,無,7500000,44203,,0.0,0,,RPPPMLOKJIJFFAG57CA,154.65,0.0,15.02,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄2號,106.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,172.01,4,1,1,有,無,7600000,44183,,0.0,0,,RPQPMLOKJIJFFAG67CA,158.04,0.0,13.97,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷42弄1號,106.31,住,,,1031020,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,172.01,4,1,1,有,無,7600000,44183,,0.0,0,,RPRPMLOKJIJFFAG77CA,158.04,0.0,13.97,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷32號,110.0,住,,,1031020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,167.28,4,1,1,有,無,7700000,46031,,0.0,0,,RPSPMLOKJIJFFAG87CA,153.52,0.0,13.76,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷36號,95.93,住,,,1031020,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,168.91,4,1,1,有,無,7300000,43218,,0.0,0,,RPTPMLOKJIJFFAG97CA,154.38,0.0,14.53,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷38號,97.93,住,,,1031020,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,168.91,4,1,1,有,無,7600000,44994,,0.0,0,,RPUPMLOKJIJFFAG08CA,154.38,0.0,14.53,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷40號,100.93,住,,,1031020,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,170.95,4,1,1,有,無,7450000,43580,,0.0,0,,RPVPMLOKJIJFFAG18CA,156.42,0.0,14.53,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷46號,101.39,住,,,1031020,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,181.12,4,1,1,有,無,7500000,41409,,0.0,0,,RPWPMLOKJIJFFAG28CA,166.78,0.0,14.34,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新生路59巷48號,102.39,住,,,1031020,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1030910,181.12,4,1,1,有,無,7780000,42955,,0.0,0,,RPXPMLOKJIJFFAG38CA,166.78,0.0,14.34,,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮中山路四段１４１號五樓之５,17.61,商,,,1031009,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840814,110.77,3,2,1,有,有,4600000,41527,坡道機械,0.0,0,,RPRPMLMKJIJFFAG57CA,69.48,0.0,11.37,,
