鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
斗六市,房地(土地+建物),雲林縣斗六市西平路８０號六樓之６,10.0,商,,,1030929,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830918,112.9,3,2,2,有,有,2180000,19309,,0.0,0,,RPVNMLOJJIJFFAP78CA,69.27,0.0,11.48,,
斗六市,房地(土地+建物),雲林縣斗六市愛國街７２巷７號,61.0,商,,,1031001,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0600301,49.94,2,1,1,有,無,1300000,26031,,0.0,0,,RPWNMLOJJIJFFAP88CA,49.94,0.0,0.0,,
斗六市,土地,咬狗段216-1地號,4257.0,,山坡地保育區,農牧用地,1031017,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,1879,,0.0,0,,RPXNMLPLJIJFFAP66CA,0.0,0.0,0.0,,
大埤鄉,土地,田子林段478-11地號,691.67,,鄉村區,乙種建築用地,1031008,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,2458,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLQJJIJFFBP48CA,0.0,0.0,0.0,,
斗南鎮,土地,新安段1559地號,109.57,,鄉村區,乙種建築用地,1031017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,994347,9075,,0.0,0,,RPRNMLRJJIJFFBP78CA,0.0,0.0,0.0,,
虎尾鎮,土地,惠來厝段2919地號,174.0,,鄉村區,乙種建築用地,1031017,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,835900,4804,,0.0,0,,RPRNMLQJJIJFFDP88CA,0.0,0.0,0.0,,
虎尾鎮,土地,惠來厝段2397地號,2714.0,,特定農業區,農牧用地,1031022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6240000,2299,,0.0,0,,RPSNMLRJJIJFFDP09CA,0.0,0.0,0.0,,
口湖鄉,土地,崇文段21-27地號,429.0,,一般農業區,養殖用地,1031022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200400,7460,,0.0,0,,RPPNMLQJJIJFFEP78CA,0.0,0.0,0.0,,
北港鎮,房地(土地+建物),雲林縣北港鎮華勝里文明路61號,112.0,住,,,1030920,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030702,259.22,5,3,2,有,無,10430000,40236,,0.0,0,,RPPOMLOKJIJFFEP78CA,242.98,0.0,16.24,,
