編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLQJKHJFFAA07CA,19,38.79,見使用執照,鋼骨鋼筋混凝土造,83年12月10日,十八層,地下二層
RPVNMLQJKHJFFBA57CA,30,128.53,住家用,鋼筋混凝土造,73年6月21日,六層,三層 陽臺
RPVNMLQJKHJFFBA57CA,30,28.64,共有部分,鋼筋混凝土造,73年6月21日,六層,
RPXOMLKKKHJFFAA27CA,32,104.12,住家用,鋼筋混凝土造,71年1月19日,五層,五層 陽臺
RPXOMLRJKHJFFBA97CA,28,47.46,見使用執照,鋼筋混凝土造,74年12月10日,十四層,
RPXOMLRJKHJFFBA97CA,28,2.54,共有部分,鋼筋混凝土造,74年12月10日,十四層,
RPXOMLRJKHJFFBA97CA,28,18.02,商業用,鋼筋混凝土造,74年12月10日,十四層,
RPXOMLRJKHJFFBA97CA,28,3.65,共有部分,鋼筋混凝土造,74年12月10日,十四層,
RPQPMLPJKHJFFBA17CA,34,65.83,住家用,鋼筋混凝土造,68年8月29日,五層,四層 陽臺
RPOOMLQJKHJFFBA96CA,35,38.10,商業用,預力混凝土造,67年12月15日,十層,六層
RPOOMLQJKHJFFBA96CA,35,10.67,共有部分,預力混凝土造,67年12月15日,十層,
RPTNMLNKKHJFFBA17CA,43,64.84,住家用,鋼筋混凝土造,60年3月18日,六層,五層 陽臺
RPTNMLNKKHJFFBA17CA,43,64.84,住家用,鋼筋混凝土造,60年3月18日,六層,五層 陽臺
RPRQMLPJKHJFFCA47CA,34,18.52,住家用,鋼筋混凝土造,68年12月19日,七層,六層
RPRQMLPJKHJFFCA47CA,34,4.63,共有部分,鋼筋混凝土造,68年12月19日,七層,
RPPRMLPJKHJFFCA37CA,17,61.17,住家用,鋼筋混凝土造,86年1月16日,八層,四層 陽臺 花台
RPPRMLPJKHJFFCA37CA,17,8.88,共有部分,鋼筋混凝土造,86年1月16日,八層,
RPPRMLPJKHJFFCA37CA,17,6.35,共有部分,鋼筋混凝土造,86年1月16日,八層,
RPPRMLPJKHJFFCA37CA,17,17.45,共有部分,鋼筋混凝土造,86年1月16日,八層,
RPPNMLQJKHJFFCA07CA,14,29.63,住家用,鋼筋混凝土造,88年8月24日,十層,二層 陽臺 雨遮
RPPNMLQJKHJFFCA07CA,14,13.30,共有部分,鋼筋混凝土造,88年8月24日,十層,
