編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSPMLRJKHJFFAO88CA,31,74.50,國民住宅,鋼筋混凝土造,72年4月21日,四層,四層
RPTQMLQJKHJFFAO98CA,23,33.10,住家用,鋼筋混凝土造,80年4月18日,五層,五層 陽台
RPTQMLQJKHJFFAO98CA,23,8.88,共有部分,鋼筋混凝土造,80年4月18日,五層,
RPQNMLSJKHJFFAO58CA,38,117.30,住家用,加強磚造,65年1月5日,二層,一層 二層 騎樓
RPUQMLLKKHJFFAO68CA,,91.26,商業用,鋼筋混凝土造,,五層,一層 平台 騎樓
RPUQMLLKKHJFFAO68CA,,4.13,共有部分,鋼筋混凝土造,,五層,
RPUQMLLKKHJFFAO68CA,,3.96,共有部分,鋼筋混凝土造,,五層,
RPSOMLMKKHJFFAO38CA,7,292.22,停車空間、住宅、水箱、機械室,鋼筋混凝土造,96年7月9日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層 地下二層 見其他登記事項
RPSOMLMKKHJFFAO38CA,7,29.67,消防、網路機械電信室、台電配電室、車道,鋼筋混凝土造,96年7月9日,四層,
RPXOMLMKKHJFFAO88CA,20,88.58,住家用,鋼筋混凝土造,82年11月25日,七層,三層 陽台 雨遮
RPXOMLMKKHJFFAO88CA,20,13.88,共有部分,鋼筋混凝土造,82年11月25日,七層,
RPXOMLMKKHJFFAO88CA,20,11.60,共有部分,鋼筋混凝土造,82年11月25日,七層,
RPRNMLLKKHJFFAO08CA,5,83.57,策略性產業辦公室,鋼筋混凝土造,97年10月22日,十四層,八層 陽台
RPRNMLLKKHJFFAO08CA,5,16.20,梯間、水箱、昇降機房,鋼筋混凝土造,97年10月22日,十四層,
RPRNMLLKKHJFFAO08CA,5,19.58,防空避難室兼停車空間、開放空間、發電機房、台電配電室、電信室、污水機房、消防機械室,鋼筋混凝土造,97年10月22日,十四層,
RPRNMLLKKHJFFAO08CA,5,.03,守衛室,鋼筋混凝土造,97年10月22日,十四層,
RPRNMLLKKHJFFAO08CA,5,.00,梯間、水箱、昇降機房,鋼筋混凝土造,97年10月22日,十四層,
RPRNMLLKKHJFFAO08CA,5,26.51,防空避難室兼停車空間、開放空間、發電機房、台電配電室、電信室、污水機房、消防機械室,鋼筋混凝土造,97年10月22日,十四層,
RPQOMLNKKHJFFAO28CA,18,75.58,住家用,鋼筋混凝土造,84年11月20日,十四層,十二層 陽台
RPQOMLNKKHJFFAO28CA,18,31.59,防空避難室、停車空間、梯間,鋼筋混凝土造,84年11月20日,十四層,
RPOQMLOKKHJFFAO58EA,18,104.75,住家用,鋼筋混凝土造,84年12月23日,十二層,五層 陽台
RPOQMLOKKHJFFAO58EA,18,26.57,共有部分,鋼筋混凝土造,84年12月23日,十二層,
RPWQMLNKKHJFFAO09CA,20,96.97,住家用,鋼筋混凝土造,83年7月13日,十二層,五層 陽台
RPWQMLNKKHJFFAO09CA,20,7.90,梯間,鋼筋混凝土造,83年7月13日,十二層,
RPWQMLNKKHJFFAO09CA,,22.52,共有部分,鋼筋混凝土造,,十二層,
RPXRMLRJKHJFFAO07DA,,91.20,住家用,鋼筋混凝土造,,五層,五層 陽台
RPXRMLRJKHJFFAO07DA,,5.17,共有部分,鋼筋混凝土造,,000,
RPXRMLRJKHJFFAO07DA,33,5.62,共有部分,鋼筋混凝土造,69年10月23日,五層,
RPPSMLRJKHJFFAO98DA,35,81.00,住家用,加強磚造,68年6月1日,二層,一層 二層
RPPTMLLKKHJFFAO58DA,17,28.41,住家用,鋼筋混凝土造,85年7月29日,五層,四層 陽台
