鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
湖西鄉,土地,許家段1182地號,1049.02,,一般農業區,農牧用地,1021211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2353000,2243,,0.0,0,,RPPOMLRKKHJFFAX86CA,0.0,0.0,0.0,,
馬公市,土地,六合段416地號,278.42,,一般農業區,農牧用地,1021231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2947700,10587,,0.0,0,,RPQNMLOLKHJFFAX66CA,0.0,0.0,0.0,,
馬公市,土地,五福段327-4地號,231.26,,一般農業區,甲種建築用地,1021230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,40214,,0.0,0,農變建專案核准變更起造人交易總價包括未興建房屋建築費用。,RPRNMLOLKHJFFAX76CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公巿文光路７９巷２號,85.07,住,,,1021231,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0611114,57.35,2,1,1,有,無,3000000,52310,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLKLKHJFFAX56CA,57.35,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公巿林森路８６之３號五樓,17.56,住,,,1021231,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870925,87.82,3,1,2,有,有,3860000,43954,,0.0,0,,RPTOMLRKKHJFFAX27CA,59.43,0.0,2.57,,
湖西鄉,土地,紅羅段2071地號,1843.95,,一般農業區,農牧用地,1021231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560000,846,,0.0,0,,RPTNMLKKKHJFFAX09CA,0.0,0.0,0.0,,
望安鄉,土地,望安段1079地號,669.0,,一般農業區,農牧用地,1030113,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1196,,0.0,0,,RPUNMLNKKHJFFAX86CA,0.0,0.0,0.0,,
馬公市,土地,鎖港西段117地號,38.05,住,,,1030116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,345300,9075,,0.0,0,,RPQNMLOKKHJFFAX66DA,0.0,0.0,0.0,,
湖西鄉,房地(土地+建物),澎湖縣馬公巿港子尾16-2號,111.47,,一般農業區,甲種建築用地,1021230,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1021213,203.91,5,2,6,有,無,6000000,29425,,0.0,0,,RPSNMLTKKHJFFAX37DA,183.17,20.74,0.0,,
