編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLRJKHJFFAM78CA,30,133.34,住家用,鋼筋混凝土加強磚造,72年12月28日,二層,一層 二層 陽台 電梯樓梯間
RPVNMLTKKHJFFAM09CA,26,59.55,住家用,加強磚造,77年5月16日,二層,一層 二層 騎樓
RPRNMLNJLHJFFCM28CA,40,47.70,住家用,鋼筋混凝土加強磚造,63年1月7日,一層,一層
RPVNMLTKKHJFFAM09CA,26,59.55,住家用,加強磚造,77年5月16日,二層,一層 二層 騎樓
RPPNMLKKKHJFFDM87CA,1,279.98,住宅、停車空間、機電設備空間,鋼筋混凝土造,102年1月31日,四層,一層 二層 三層 四層 陽台
RPPNMLRJKHJFFDM48CA,18,91.99,集合住宅,鋼筋混凝土造,85年4月24日,七層,六層 陽台 花台
RPSNMLOKKHJFFCM58DA,6,342.58,農舍,鋼筋混凝土造,96年8月7日,三層,一層 二層 三層 陽台
RPRNMLRJKHJFFCM58CA,9,237.01,店舖、住宅、樓梯間,鋼筋混凝土造,94年3月2日,三層,一層 二層 三層 陽台 屋頂突出物
RPRPMLKKKHJFFCM18CA,33,72.50,住商用,鋼筋混凝土造,69年12月31日,三層,一層 二層 三層 騎樓
RPRPMLKKKHJFFCM18CA,33,72.50,住商用,鋼筋混凝土造,69年12月31日,三層,一層 二層 三層 騎樓
RPRNMLOKKHJFFAM18CA,19,12.67,停車空間,鋼筋混凝土造,84年2月16日,十三層,
RPQNMLOKKHJFFAM08CA,19,12.67,停車空間,鋼筋混凝土造,84年2月16日,十三層,
RPSNMLLKKHJFFBM08CA,,181.58,住家用,鋼筋混凝土造,102年8月22日,四層,一層 二層 三層 四層 陽台
RPRNMLQLKHJFFBM58CA,31,68.78,住家用,鋼筋混凝土造,71年9月1日,三層,一層 二層 三層 電梯樓梯間
RPRNMLRKKHJFFAM48CA,36,167.41,住商用,鋼筋混凝土造,66年12月24日,三層,一層 二層 三層 騎樓
RPRNMLNJLHJFFBM18CA,,260.47,住宅、樓梯間,鋼筋混凝土造,102年10月29日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLPLKHJFFCM48CA,34,86.40,住家用,加強磚造,69年5月22日,一層,一層 騎樓
RPPNMLLJLHJFFDM97CA,17,621.70,農舍,鋼筋混凝土造,85年7月8日,三層,一層 二層 三層 地下層
RPQNMLMKKHJFFDM18CA,33,106.52,住商用,鋼筋混凝土加強磚造,69年10月1日,二層,一層 二層 騎樓
RPPNMLLKKHJFFCM87CA,29,88.80,住家用,鋼筋混凝土造,73年8月23日,二層,一層 二層 騎樓
RPQNMLMKKHJFFCM08CA,20,153.77,店舖、住宅、人行道,鋼筋混凝土造,83年1月14日,十一層,一層 二層 三層 陽台 騎樓
RPQNMLMKKHJFFCM08CA,20,15.81,１﹒停車空間、防空避難室  ２﹒梯間、機械室、水箱,鋼筋混凝土造,83年1月14日,十一層,
RPVNMLLKKHJFFBM38CA,6,15.00,農舍,鋼鐵造有牆,97年5月8日,一層,一層
RPPNMLNKKHJFFBM97CA,1,251.93,住家用,鋼筋混凝土造,102年5月28日,四層,一層 二層 三層 四層 陽台
RPRNMLRKKHJFFBM58CA,4,208.23,住宅、停車空間、樓梯間,鋼筋混凝土造,98年10月13日,三層,一層 二層 三層 雨遮 地下一層 見其他登記事項
RPRNMLTKKHJFFBM78CA,35,41.94,住商用,鋼筋混凝土造,67年10月17日,三層,一層 二層 三層 陽台 騎樓
RPRNMLNKKHJFFDM38CA,1,180.86,住家用,鋼筋混凝土造,102年5月7日,三層,一層 二層 三層 陽台
RPUNMLOKKHJFFDM78CA,19,30.82,集合住宅,鋼筋混凝土造,83年11月2日,五層,四層 陽台
RPUNMLOKKHJFFDM78CA,19,17.31,停車場、避難室及公共設施,鋼筋混凝土造,83年11月2日,五層,
RPSNMLNJLHJFFDM48CA,21,105.98,住家用,鋼鐵造有牆,81年11月18日,一層,一層
RPTNMLNJLHJFFDM58CA,52,100.10,住商用,鋼筋混凝土加強磚造,51年1月1日,二層,一層 二層 騎樓
RPUNMLNKKHJFFAM48DA,44,143.00,商業用,鋼造,59年3月15日,一層,一層
RPQNMLRJLHJFFAM38CA,2,189.12,住宅、門廊、梯間,鋼筋混凝土造,100年12月13日,三層,一層 二層 三層 屋頂突出物 雨遮
RPSNMLLLKHJFFCM28CA,21,105.13,住家用,加強磚造,82年2月20日,一層,一層
RPXNMLOJLHJFFCM98CA,18,184.98,住家用,鋼筋混凝土造,84年9月14日,四層,一層 二層 三層 四層 陽台 平台 花台
RPVNMLPJLHJFFBM78CA,,187.23,住宅、停車空間,鋼筋混凝土造,102年9月2日,四層,一層 二層 三層 四層 陽台
RPTNMLTKKHJFFAM88CA,33,101.64,住家用,鋼筋混凝土加強磚造,69年12月1日,二層,一層 二層
RPSNMLOKKHJFFAM28CA,19,88.89,住家用,鋼筋混凝土造,83年10月7日,十一層,八層 陽台 花台
RPPNMLSKKHJFFBM48CA,8,170.23,住宅、樓梯間,鋼筋混凝土造,95年1月26日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPWNMLQLKHJFFAM98CA,16,106.25,住家用,鋼筋混凝土造,87年3月6日,九層,二層 陽台
RPWNMLQLKHJFFAM98CA,16,15.55,停車空間,鋼筋混凝土造,87年3月6日,九層,
RPWNMLQLKHJFFAM98CA,16,13.42,梯間、管理員室、水箱、機械間,鋼筋混凝土造,87年3月6日,九層,
RPWNMLPLKHJFFCM09CA,7,273.80,兒童及少年安置教養機構、機械室、樓梯間,鋼筋混凝土造,96年2月6日,二層,一層 二層 陽台
RPWNMLPLKHJFFCM09CA,7,498.67,兒童及少年安置教養機構、機械室、住宅、樓梯間,鋼筋混凝土造,96年2月6日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物
RPUNMLRKKHJFFCM98CA,44,109.20,住商用,鋼筋混凝土加強磚造,58年9月8日,一層,一層 地下層
RPOOMLTKKHJFFCM68CA,29,191.22,倉庫,鋼造,74年4月30日,一層,一層 騎樓
RPSNMLSKKHJFFCM98DA,36,69.00,住家用,鋼筋混凝土加強磚造,66年10月18日,二層,一層 二層
RPPNMLKLKHJFFCM97DA,20,188.46,住商用,鋼筋混凝土造,83年7月7日,十三層,一層 二層 三層 陽台 平台 騎樓 露台
RPPNMLKLKHJFFCM97DA,20,27.94,避難室兼停車場、門、梯間、突出物、機械房、水箱,鋼筋混凝土造,83年7月7日,十三層,
RPRNMLOKKHJFFDM48CA,25,238.33,住商用,鋼筋混凝土加強磚造,77年9月8日,三層,一層 二層 三層 騎樓
RPPNMLRKLHJFFBM48CA,18,250.00,農舍,鋼造,84年9月7日,一層,一層
RPPOMLTKKHJFFCM78CA,35,135.20,住商用,鋼筋混凝土造,68年3月12日,四層,一層 二層 三層 四層
RPQNMLKLKHJFFCM97CA,1,235.51,人行道、店舖、停車空間、樓梯間,鋼筋混凝土造,101年8月13日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPRNMLNJLHJFFAM08CA,34,105.38,住商用,鋼筋混凝土加強磚造,69年1月10日,二層,一層 二層 騎樓
RPQNMLRLKHJFFAM48CA,5,29.16,住家用,鋼骨造,98年1月21日,三層,三層
RPQNMLRLKHJFFAM48CA,5,15.61,住家用,鋼骨造,98年1月21日,四層,
RPXNMLNJLHJFFAM68CA,56,87.36,住家用,加強磚造,47年1月1日,二層,一層 二層
RPRNMLTKKHJFFCM88CA,9,175.27,住宅、梯間,鋼筋混凝土造,94年1月28日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLQJLHJFFAM18CA,33,80.57,住商用,鋼筋混凝土造,70年6月23日,二層,一層 二層 騎樓
RPSNMLOLKHJFFBM48CA,20,87.35,住家用,鋼筋混凝土造,83年3月16日,九層,八層 陽台 花台
RPSNMLOLKHJFFBM48CA,20,14.68,電梯、樓梯,鋼筋混凝土造,83年3月16日,九層,
RPSNMLOLKHJFFBM48CA,20,9.90,避難室、停車空間、屋頂、水箱、機械室,鋼筋混凝土造,83年3月16日,九層,
