編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLLJKHLFFCA07CC,8,48.42,商業用,鋼筋混凝土造,96年12月6日,八層,
RPQNMLLJKHLFFCA07CC,8,24.89,共有部分,鋼筋混凝土造,96年12月6日,八層,
RPUNMLLJKHLFFCA47CC,31,112.37,住家用,鋼筋混凝土造,74年7月5日,七層,
RPSNMLLJKHLFFCA27CC,26,144.62,住家用,鋼筋混凝土造,78年8月7日,五層,
RPUNMLLJKHLFFCA47CC,31,9.02,共有部分,鋼筋混凝土造,74年7月5日,七層,
RPSNMLLJKHLFFCA27CC,26,16.25,共有部分,鋼筋混凝土造,78年8月7日,五層,
RPVNMLLJKHLFFCA57CC,3,130.59,住家用,鋼筋混凝土造,102年4月19日,十二層,
RPVNMLLJKHLFFCA57CC,3,28.36,本共有部分之項目有管委會空間、陽台、車道、梯廳、機車停車空間、機電設備空間、進風機房、進風管道、排風管道、機電設備空間（供電信使用）、戊梯、丙梯、資源回收室、垃圾處理室、受電箱、台電配電室、排風機房、Ａ水箱、Ｂ水箱、台電專用管道間、消防泵浦室及發電機室等２２項。,鋼筋混凝土造,102年4月19日,十二層,
RPVNMLLJKHLFFCA57CC,3,26.65,本共有部分之項目有梯廳、甲梯、乙梯、供行動不便者使用電梯、雨遮、機房、不鏽鋼消防水箱、電梯機房及水箱等９項。,鋼筋混凝土造,102年4月19日,十二層,
RPVNMLLJKHLFFCA57CC,3,38.96,本共有部分之項目有停車空間及防空避難室兼停車空間等２項。,鋼筋混凝土造,102年4月19日,十二層,
RPWNMLLJKHLFFCA67CC,20,32.07,住家用,鋼筋混凝土造,85年2月14日,十層,
RPXNMLLJKHLFFCA77CC,4,34.74,住家用,鋼筋混凝土造,101年5月15日,十層,
RPWNMLLJKHLFFCA67CC,20,3.91,共有部分,鋼筋混凝土造,85年2月14日,十層,
RPXNMLLJKHLFFCA77CC,4,18.23,本共有部分之項目有管理員室、雨遮、機車停車空間、乙梯、甲梯、梯廳、梯間、消防水箱、水箱（Ａ、Ｂ）、機房、台電配電室、排風管道、進風管道、垃圾儲藏室、電信機房、汽車昇降機、防空避難室兼停車空間、緊急發電機房、蓄水池、停車空間、消防泵浦機房、儲藏室等２２項,鋼筋混凝土造,101年5月15日,十層,
RPWNMLLJKHLFFCA67CC,20,6.12,共有部分,鋼筋混凝土造,85年2月14日,十層,
RPOOMLLJKHLFFCA96CC,6,52.70,一般零售業甲組,鋼筋混凝土造,99年3月23日,八層,
RPOOMLLJKHLFFCA96CC,6,27.15,本共有部分之項目有梯廳、門廳、甲梯、乙梯、陽台、雨遮、水錶區、消防池、電梯機房、蓄水池、排風墩、防空避難室兼停車空間、電信機房、進風管道、排風管道、台電配電室、受電箱、垃圾儲存場、消防泵浦室、管理員室、緊急發電機室、電梯廳、雨水回收設備房、停車空間等２４項。,鋼筋混凝土造,99年3月23日,八層,
RPOOMLLJKHLFFCA96CC,6,47.42,一般零售業甲組,鋼筋混凝土造,99年3月23日,八層,
