編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLPKKHLFFAT86CC,22,24.93,住家用,鋼筋混凝土造,82年11月20日,七層,
RPSNMLPKKHLFFAT86CC,22,10.88,停車場，防空避難室，公共設施,鋼筋混凝土造,82年11月20日,七層,
RPPNMLOLKHLFFAT56CC,1,396.20,商業用,鋼筋混凝土造,104年6月17日,十五層,
RPPNMLQKKHLFFAT66CC,34,179.50,住商用,鋼筋混凝土造,70年12月10日,三層,
RPOPMLTKKHLFFAT07CC,32,98.48,住家用,鋼筋混凝土造,73年6月19日,五層,
RPOPMLTKKHLFFAT07CC,32,20.99,地下室、樓梯、走廊,鋼筋混凝土造,73年6月19日,五層,
RPRNMLSJLHLFFDT47DC,37,70.99,住家用,加強磚造,68年2月6日,二層,
RPUNMLSJLHLFFAT37CC,21,81.15,集合住宅,鋼筋混凝土造,84年6月13日,九層,
RPUNMLSJLHLFFAT37CC,21,26.90,集合住宅，停車空間，防空避難室,鋼筋混凝土造,84年6月13日,九層,
RPRNMLPLLHLFFAT96CC,39,125.07,住商用,加強磚造,66年1月10日,二層,
RPPNMLPJLHLFFAT56CC,2,212.43,住商用,鋼筋混凝土造,103年3月31日,三層,
RPXNMLOJLHLFFAT27CC,22,127.60,住家用,鋼筋混凝土造,83年1月26日,十層,
RPWNMLLKLHLFFAT96CC,36,98.13,住商用,鋼筋混凝土造,69年5月12日,四層,
RPQNMLPJLHLFFAT66CC,,320.72,住商用,鋼筋混凝土加強磚造,,四層,
RPROMLLJMHLFFAT56CC,40,172.80,住商用,鋼筋混凝土加強磚造,65年5月6日,三層,
RPSOMLLJMHLFFAT66CC,35,94.08,住家用,加強磚造,70年1月30日,二層,
RPTOMLSKMHLFFAT57CC,4,147.12,店舖、住宅、門廊,鋼筋混凝土造,100年11月30日,三層,
RPTNMLPLMHLFFAT27CC,40,81.00,住商用,鋼筋混凝土加強磚造,65年7月9日,二層,
RPXNMLNKMHLFFAT47DC,37,50.74,住商用,鋼筋混凝土造,68年3月13日,二層,
RPPOMLLLMHLFFAT66DC,36,167.66,住家用,加強磚造,68年11月28日,二層,
RPUNMLSJMHLFFAT57DC,,205.35,住商用,鋼筋混凝土加強磚造,,三層,
RPQNMLKMLHLFFET86CC,2,267.30,住宅（Ｈ－２）,鋼筋混凝土造,103年6月26日,三層,
