編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLNJKHLFFAT88CA,16,62.91,集合住宅,鋼筋混凝土造,88年12月4日,十四層,六層 陽台
RPRNMLNJKHLFFAT88CA,16,19.21,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPUNMLNJKHLFFAT56CA,27,132.02,住家用,鋼筋混凝土造,78年6月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPWNMLMJKHLFFAT66CA,22,69.37,集合住宅,鋼筋混凝土造,82年11月30日,十二層,十二層 陽台
RPWNMLMJKHLFFAT66CA,22,19.35,共有部份,鋼筋混凝土造,82年11月30日,十二層,
RPQOMLQKKHLFFAT66CA,33,79.60,國民住宅,鋼筋混凝土造,71年10月30日,五層,三層
RPQOMLQKKHLFFAT66CA,33,.00,樓梯,鋼筋混凝土造,71年10月30日,五層,
RPPNMLTJKHLFFAT66CA,1,106.82,住家用,鋼筋混凝土造,103年9月2日,三層,一層 二層 三層 陽台
RPPNMLTJKHLFFAT66CA,1,106.82,住家用,鋼筋混凝土造,103年9月2日,三層,一層 二層 三層 陽台
RPSNMLPJKHLFFAT56CA,1,77.87,集合住宅,鋼筋混凝土造,104年1月30日,五層,四層 陽台
RPSNMLPJKHLFFAT56CA,1,31.90,停車空間、管委會使用空間、樓梯間,鋼筋混凝土造,104年1月30日,五層,
RPQOMLMLKHLFFAT98CA,11,114.28,集合住宅,鋼筋混凝土造,93年9月9日,十四層,五層 陽台
RPQOMLMLKHLFFAT98CA,11,66.73,防空避難室、停車空間、活動中心、管理中心、警衛室、門廳、通廊,鋼筋混凝土造,93年9月9日,十四層,
RPPNMLOJKHLFFET56CA,29,116.88,住家用,加強磚造,75年9月6日,二層,一層 二層 騎樓
RPPNMLNJKHLFFET09CA,31,105.27,住商用,加強磚造,73年8月27日,二層,一層 二層 騎樓
