編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLQKKHLFFAN78CA,23,36.92,辦公室,鋼筋混凝土造,81年7月11日,十六層,七層 陽台
RPSNMLQKKHLFFAN78CA,23,6.68,梯間,鋼筋混凝土造,81年7月11日,十六層,
RPSNMLQKKHLFFAN78CA,23,4.59,防空避難室兼停車空間,鋼筋混凝土造,81年7月11日,十六層,
RPQNMLPJKHLFFAN38CA,,133.99,住宅、梯間,鋼筋混凝土造,104年10月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLPLKHLFFBN58CA,17,160.59,住商用,鋼筋混凝土造,87年9月9日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPSNMLNJKHLFFCN58CA,21,90.65,住家用,鋼筋混凝土造,84年3月21日,八層,三層 陽台 花台
RPSNMLNJKHLFFCN58CA,21,26.69,地下室、水箱、梯間、機械室,鋼筋混凝土造,84年3月21日,八層,
RPROMLPJKHLFFDN88CA,,170.94,住宅、停車空間、樓梯間,鋼筋混凝土造,104年7月31日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLOJKHLFFDN88CA,34,180.34,商業用,鋼筋混凝土造,70年9月10日,四層,二層 三層 四層
RPRNMLRKKHLFFDN09CA,20,52.04,住家用,鋼筋混凝土造,84年8月22日,十層,六層 陽台
RPRNMLRKKHLFFDN09CA,20,.16,辦公室,鋼筋混凝土造,84年8月22日,十層,
RPRNMLQKKHLFFEN09CA,36,85.32,住商用,鋼筋混凝土加強磚造,68年9月3日,二層,一層 二層 騎樓
RPQNMLNJKHLFFFN68CA,20,234.16,住家用,鋼筋混凝土造,84年8月11日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPSNMLQLKHLFFDN56CA,34,147.71,住商用,鋼筋混凝土造,71年2月26日,三層,一層 二層 三層
RPRNMLRKKHLFFHN86CA,1,188.67,住宅、樓梯間,鋼筋混凝土造,104年6月25日,三層,一層 二層 三層 陽台 屋頂突出物
RPTNMLLJKHLFFBN48DA,14,186.84,停車空間，住家,鋼筋混凝土造,90年10月8日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPXNMLMJKHLFFGN86DA,2,191.27,住家用,鋼筋混凝土造,102年9月17日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLLJKHLFFEN68DA,27,148.50,住家用,鋼筋混凝土造,77年11月29日,三層,一層 二層 三層 騎樓
RPROMLMJKHLFFAN38DA,45,37.20,住家用,鋼筋混凝土加強磚造,59年12月22日,一層,一層
RPVNMLRKKHLFFAN66DA,37,168.63,住商用,鋼筋混凝土造,67年12月22日,三層,一層 二層 三層 騎樓
RPPNMLOLKHLFFHN09CA,10,191.47,住宅、停車空間,鋼筋混凝土造,94年12月19日,四層,一層 二層 三層 四層 陽台 露台 雨遮
RPRNMLQLKHLFFHN86CA,3,304.77,人行道、店鋪、停車空間、住宅,鋼筋混凝土造,102年4月25日,四層,一層 二層 三層 四層 陽台 騎樓
RPRNMLMLKHLFFHN09CA,36,155.93,工業用,鐵造,69年6月23日,一層,一層
RPPNMLPJKHLFFHN98CA,36,145.40,住商用,加強磚造,68年10月1日,二層,
RPSNMLMJKHLFFFN78CA,1,260.72,住宅,鋼筋混凝土造,104年5月20日,四層,一層 二層 三層 四層 陽台
