鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
南投市,租賃房屋,南投縣南投市中興路２４９巷２弄３０號,0.0,,,,1130220,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830331,202.26999999999998,5,2,3,有,無,有,16000,79,,0.0,0,,RPPNMLLLKHJGFAM08CC,整棟(戶)出租,無,1130301~1140228,無,熱水器、瓦斯或天然氣,社會住宅代管
南投市,土地,千秋段246-1地號,231.45,,鄉村區,乙種建築用地,1130221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,10000,43,,0.0,0,,RPQNMLLLKHJGFAM18CC,,,1130901~1150831,,,
埔里鎮,租賃房屋,南投縣埔里鎮漢中街２之１１號七樓之２,16.99,住,,,1130225,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830707,135.05,2,2,2,有,有,有,11500,85,,0.0,0,,RPQNMLQLKHJGFCM88CC,整棟(戶)出租,有,1130301~1140228,有,冷氣、熱水器、洗衣機、電視機、冰箱,
草屯鎮,租賃房屋,南投縣草屯鎮儒林街１１４之１號三樓,0.0,,,,1130227,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820527,93.59,3,2,2,有,有,有,13000,139,,0.0,0,,RPPNMLSLKHJGFBM88CC,整棟(戶)出租,有,1130312~1140311,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋+車位,南投縣草屯鎮碧峰里４鄰碧山路１１０７巷２３號八樓之３,0.0,,,,1130227,土地0建物1車位1,八層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120928,102.33,2,2,1,有,有,有,19000,215,坡道平面,27.74,3000,,RPQNMLSLKHJGFBM98CC,整棟(戶)出租,有,1130301~1140228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹山鎮,租賃房屋,南投縣竹山鎮大信街５７巷３２弄８號,0.0,,,,1130227,土地0建物1車位0,全,3,透天厝,住宅、水箱間,鋼筋混凝土造,1040525,200.45,4,1,4,有,無,有,15000,75,,0.0,0,,RPPNMLSLKHJGFDM09CC,整棟(戶)出租,無,1130301~1140228,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮中山街２５４號,90.0,商,,,1130221,土地1建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),人行道、店舖、住宅,鋼筋混凝土造,0801109,342.35,5,3,3,有,無,有,32000,93,,0.0,0,,RPPNMLTLKHJGFBM98CC,分層出租,無,1130221~1150228,無,冷氣、熱水器、電視機、冰箱,
南投市,租賃房屋,南投縣南投市中興路１４６巷１９號二樓之３,0.0,,,,1130304,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110419,75.91,2,2,2,有,有,有,17000,224,,0.0,0,每月管理費1000元由承租人負擔，未計入租金,RPPNMLQJLHJGFAM48CC,整棟(戶)出租,有,1130310~1140309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南投市,租賃房屋,南投縣南投市仁義南路５０巷２８號,109.82,住,,,1130306,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0940829,203.66,4,3,4,有,無,無,23000,113,,0.0,0,,RPPNMLRJLHJGFAM58CC,整棟(戶)出租,無,1130401~1160331,無,,
