編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLKLKHJGFAO48CC,30,141.53,住家用,鋼筋混凝土造,82年11月2日,五層,,
RPSNMLKLKHJGFAO48CC,30,12.14,共有部分,鋼筋混凝土造,82年11月2日,五層,,
RPPNMLLJLHJGFAO18CC,32,74.34,住商用,鋼筋混凝土造,80年11月15日,四層,,
RPQNMLNJLHJGFAO48CC,42,58.84,住家用,加強磚造,71年6月30日,三層,,
RPPNMLNJLHJGFAO38CC,26,90.57,住宅,鋼筋混凝土造,87年4月10日,十二層,,
RPPNMLNJLHJGFAO38CC,26,.30,店舖,鋼筋混凝土造,87年4月10日,十二層,,
RPPNMLNJLHJGFAO38CC,26,.19,店舖,鋼筋混凝土造,87年4月10日,十二層,,
RPVNMLTLKHJGFAO07CC,28,93.21,住家用,鋼筋混凝土造,84年12月23日,十二層,,
RPPNMLNJLHJGFAO38CC,26,17.05,住家用、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPVNMLTLKHJGFAO07CC,28,23.91,共有部分,鋼筋混凝土造,84年12月23日,十二層,,
RPPNMLNJLHJGFAO38CC,26,.06,住家用、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPPNMLNJLHJGFAO38CC,26,.04,住家用、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPSNMLRLKHJGFAO56CC,26,28.46,住家用,鋼筋混凝土造,87年6月23日,六層,,
RPPNMLNJLHJGFAO38CC,26,22.76,住家用、地下室、夾層,鋼筋混凝土造,87年4月10日,十二層,,
RPSNMLMLKHJGFAO68CC,,113.28,住家用,鋼筋混凝土造,,四層,,
RPSNMLRLKHJGFAO56CC,26,3.79,共有部分,鋼筋混凝土造,87年6月23日,六層,,
RPVNMLLJLHJGFAO78CC,27,29.86,商業用,鋼筋混凝土造,85年11月5日,十一層,,
RPVNMLLJLHJGFAO78CC,27,12.65,避難室兼停車空間商場,鋼筋混凝土造,85年11月5日,十一層,,
RPSNMLRLKHJGFAO56CC,26,10.63,共有部分,鋼筋混凝土造,87年6月23日,六層,,
RPPNMLQLKHJGFAO78CC,39,13.23,住家用,加強磚造,74年4月24日,二層,,
RPSNMLQLKHJGFAO09CC,39,13.23,住家用,加強磚造,74年4月24日,二層,,
RPSNMLTLKHJGFAO76CC,17,16.93,集合住宅,鋼筋混凝土造,96年6月30日,六層,,
RPSNMLTLKHJGFAO76CC,17,9.36,共同使用部份,鋼筋混凝土造,96年6月30日,六層,,
RPTNMLTLKHJGFAO86CC,,36.12,住家用,鋼筋混凝土造,,十二層,,
RPUNMLTLKHJGFAO96CC,,75.32,住家用,加強磚造,,四層,,
RPQNMLMLKHJGFAO48CC,18,16.53,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPTNMLTLKHJGFAO86CC,,4.59,共有部分,鋼筋混凝土造,,十二層,,
RPPNMLMLKHJGFAO38CC,18,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPTNMLTLKHJGFAO86CC,,7.13,共有部分,鋼筋混凝土造,,十二層,,
RPWNMLTLKHJGFAO17CC,30,72.15,住家用,鋼筋混凝土造,83年8月1日,五層,,
RPWNMLTLKHJGFAO17CC,30,32.60,公共設備、車位,鋼筋混凝土造,83年8月1日,五層,,
RPXNMLTLKHJGFAO27CC,15,111.42,集合住宅,鋼筋混凝土造,98年3月31日,十層,,
RPWNMLTLKHJGFAO17CC,30,18.12,共有部分,鋼筋混凝土造,83年8月1日,五層,,
RPXNMLTLKHJGFAO27CC,15,67.13,防空避難室兼停車場、機房、警衛室、眷村文物展示空間、迎賓會館、托兒中心、廊道、管理中心、樓梯間、垃圾集中場、儲藏室、水箱、機房,鋼筋混凝土造,98年3月31日,十四層,,
RPQNMLQLKHJGFAO88CC,39,13.23,住家用,加強磚造,74年4月24日,二層,,
RPRNMLQLKHJGFAO98CC,39,13.23,住家用,加強磚造,74年4月24日,二層,,
RPRNMLOJLHJGFAO68CC,27,27.40,集合住宅,鋼筋混凝土造,86年7月15日,十二層,,
RPRNMLOJLHJGFAO68CC,27,1.31,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPRNMLOJLHJGFAO68CC,27,1.60,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPRNMLOJLHJGFAO68CC,27,7.54,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPRNMLOJLHJGFAO68CC,27,4.65,走廊,鋼筋混凝土造,86年7月15日,十二層,,
RPQNMLOJLHJGFAO58CC,,80.88,住家用,鋼筋混凝土造,,五層,,
RPQNMLOJLHJGFAO58CC,35,23.73,共有部分,鋼筋混凝土造,78年3月31日,五層,,
RPOOMLOJLHJGFAO48CC,28,137.67,住家用,鋼筋混凝土造,85年5月16日,五層,,
RPOOMLOJLHJGFAO48CC,28,11.29,共有部分,鋼筋混凝土造,85年5月16日,五層,,
RPOOMLOJLHJGFAO48CC,28,13.32,共有部分,鋼筋混凝土造,85年5月16日,五層,,
RPRNMLPJLHJGFAO78CC,27,18.25,辦公室,鋼筋混凝土造,86年7月15日,十二層,,
RPRNMLPJLHJGFAO78CC,27,3.34,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPRNMLPJLHJGFAO78CC,27,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPPNMLPJLHJGFAO58CC,41,89.40,住家用,鋼筋混凝土造,71年12月28日,三層,,
RPRNMLPJLHJGFAO78CC,27,6.80,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPPNMLPJLHJGFAO58CC,41,14.42,共有部分,鋼筋混凝土造,71年12月28日,三層,,
RPUNMLOJLHJGFAO98CC,1,70.95,集合住宅,鋼筋混凝土造,112年5月30日,二十九層,,
RPUNMLOJLHJGFAO98CC,1,37.46,共有部分,鋼筋混凝土造,112年5月30日,二十九層,,
RPPNMLOJLHJGFAO48CC,16,73.76,集合住宅,鋼筋混凝土造,97年5月20日,十四層,,
RPPNMLOJLHJGFAO48CC,16,9.74,梯間、機房、水箱,鋼筋混凝土造,97年5月20日,十四層,,
RPPNMLOJLHJGFAO48CC,16,3.38,集合住宅、管理員室,鋼筋混凝土造,97年5月20日,十四層,,
RPPNMLOJLHJGFAO48CC,16,14.66,防空避難室兼停車空間,鋼筋混凝土造,97年5月20日,十四層,,
RPXNMLOJLHJGFAO66CC,14,164.82,集合住宅,鋼筋混凝土造,99年1月5日,十四層,,
RPXNMLOJLHJGFAO66CC,14,10.41,防空避難室兼停車空間,鋼筋混凝土造,99年1月5日,十四層,,
RPXNMLOJLHJGFAO66CC,14,4.57,停車空間,鋼筋混凝土造,99年1月5日,十四層,,
RPXNMLOJLHJGFAO66CC,14,11.66,樓梯間、機械室、水箱,鋼筋混凝土造,99年1月5日,十四層,,
RPXNMLOJLHJGFAO66CC,14,24.57,樓梯間,鋼筋混凝土造,99年1月5日,十四層,,
RPSNMLOJLHJGFAO78CC,30,77.92,住家用,鋼筋混凝土造,82年11月17日,七層,,
RPSNMLOJLHJGFAO78CC,30,29.82,共有部分,鋼筋混凝土造,82年11月17日,七層,,
RPQNMLPJLHJGFAO68CC,3,64.93,集合住宅,鋼筋混凝土造,109年9月17日,十五層,,
RPQNMLPJLHJGFAO68CC,3,30.28,共有部分,鋼筋混凝土造,109年9月17日,十五層,,
RPPNMLNLKHJGFAO58DC,41,74.12,住家用,鋼筋混凝土造,72年4月21日,四層,,
RPRNMLRJLHJGFAO98CC,26,25.92,住家用,鋼筋混凝土造,86年11月11日,八層,,
RPRNMLRJLHJGFAO98CC,26,16.88,共有部分,鋼筋混凝土造,86年11月11日,八層,,
RPRNMLLKLHJGFAO48CC,33,59.03,住家用,鋼筋混凝土造,80年4月10日,五層,,
RPRNMLLKLHJGFAO48CC,33,5.83,共有部分,鋼筋混凝土造,80年4月10日,五層,,
RPPNMLNKLHJGFAO48CC,27,21.70,住家用,鋼筋混凝土造,86年2月5日,十四層,,
RPPNMLNKLHJGFAO48CC,27,3.11,共有部分,鋼筋混凝土造,86年2月5日,十四層,,
RPUNMLQJLHJGFAO56CC,19,19.83,住家用,鋼筋混凝土造,94年2月17日,四層,,
RPVNMLQJLHJGFAO66CC,8,94.39,集合住宅,鋼筋混凝土造,105年1月25日,二十八層,,
RPPNMLNKLHJGFAO48CC,27,5.95,共有部分,鋼筋混凝土造,86年2月5日,十四層,,
RPVNMLQJLHJGFAO66CC,8,26.35,共有部分,鋼筋混凝土造,105年1月25日,二十八層,,
RPQNMLMKLHJGFAO48CC,32,46.20,見使用執照,鋼筋混凝土造,81年4月14日,六層,,
RPVNMLQJLHJGFAO66CC,8,18.06,共有部分,鋼筋混凝土造,105年1月25日,二十八層,,
RPQNMLMKLHJGFAO48CC,32,19.53,共有部分,鋼筋混凝土造,81年4月14日,六層,,
RPTNMLMKLHJGFAO78CC,26,89.33,住宅,鋼筋混凝土造,87年4月10日,十二層,,
RPSNMLQJLHJGFAO98CC,,160.85,住家用,鋼筋混凝土造,,五層,,
RPSNMLQJLHJGFAO98CC,,34.27,共有部分,鋼筋混凝土造,,五層,,
RPTNMLMKLHJGFAO78CC,26,17.59,國民住宅、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,,
RPTNMLMKLHJGFAO78CC,26,22.29,住家用、地下室、夾層,鋼筋混凝土造,87年4月10日,十二層,,
RPWNMLQJLHJGFAO76CC,19,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPSNMLSJLHJGFAO56CC,31,221.31,商業用,鋼骨鋼筋混凝土造,82年8月2日,二十三層,,
RPSNMLSJLHJGFAO56CC,31,65.58,共有部分,鋼骨鋼筋混凝土造,82年8月21日,二十三層,,
RPSNMLSJLHJGFAO56CC,30,40.55,共有部分,鋼筋混凝土造,83年3月1日,二十二層,,
RPTNMLPJLHJGFAO98CC,28,73.68,住家用,鋼筋混凝土造,84年12月8日,七層,,
RPSNMLMKLHJGFAO68CC,5,108.27,集合住宅,鋼筋混凝土造,107年9月21日,二十一層,,
RPPNMLLKLHJGFAO28CC,16,117.48,集合住宅,鋼筋混凝土造,96年12月6日,十三層,,
RPTNMLPJLHJGFAO98CC,28,14.95,共有部分,鋼筋混凝土造,84年12月8日,七層,,
RPSNMLMKLHJGFAO68CC,5,23.65,共有部分,鋼筋混凝土造,107年9月21日,二十一層,,
RPPNMLLKLHJGFAO28CC,16,21.70,梯間、水箱、昇降梯房,鋼筋混凝土造,96年12月6日,十三層,,
RPSNMLRJLHJGFAO09CC,32,23.24,見使用執照,鋼筋混凝土造,80年9月9日,七層,,
