鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
竹北市,建物,新竹縣竹北市水瀧一街６５號,0.0,,,,1130501,土地0建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1100608,352.6,9,9,9,有,無,12060000,34203,,0.0,0,建物坐落地號：竹北段618-8地號；親友、員工、共有人或其他特殊關係間之交易；含租約；,RPOPMLQJNHJGFBJ48DA,322.0,0.0,30.6,有,
竹北市,建物,新竹縣竹北市仁愛街７６號,0.0,,,,1130506,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0760624,133.54,7,2,3,有,無,13000000,97349,,0.0,0,建物坐落地號：竹仁段787地號；,RPQNMLSJNHJGFBJ78EA,133.54,0.0,0.0,無,
橫山鄉,土地,沙坑壹段114地號,3306.35,,山坡地保育區,農牧用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1750000,529,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLTJNHJGFCJ66DA,0.0,0.0,0.0,無,0001
新豐鄉,土地,永寧段369-2地號,10.67,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,547400,51303,,0.0,0,未登記建物；,RPRNMLOJNHJGFDJ58DA,0.0,0.0,0.0,無,
橫山鄉,土地,油羅段367-15地號,244.0,,山坡地保育區,林業用地,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,460000,1885,,0.0,0,,RPROMLOKNHJGFCJ68DA,0.0,0.0,0.0,無,
竹北市,土地,白地粉段541地號,510.0,,特定農業區,農牧用地,1130505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,4118,,0.0,0,,RPSNMLNKNHJGFBJ58EA,0.0,0.0,0.0,無,
芎林鄉,房地(土地+建物)+車位,新竹縣芎林鄉光明路１０２號,46.67,住,,,1130509,土地1建物1車位2,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1130312,155.66000000000003,0,0,0,無,有,25080000,193013,一樓平面,42.3,3200000,,RPVPMLPKNHJGFCJ66DA,85.01,0.0,0.0,有,
北埔鄉,土地,神木段1270地號,45.09,,山坡地保育區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,1109,,0.0,0,共有土地之買賣，本買賣土地係依現況交地賣方實得領清。親友、員工、共有人或其他特殊關係間之交易；農作物；,RPOOMLQKNHJGFCJ58DA,0.0,0.0,0.0,無,0002
關西鎮,土地,關農段189-1地號,517.06,都市：其他:道路用地,,,1130503,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6323008,12229,,0.0,0,包含公共設施保留地用地；,RPWTMLOKNHJGFBJ96DA,0.0,0.0,0.0,無,0003
峨眉鄉,土地,湖光二段344地號,201.0,,山坡地保育區,農牧用地,1130505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,2985,,0.0,0,,RPUNMLQKNHJGFCJ09DA,0.0,0.0,0.0,無,
新豐鄉,土地,永寧段369-1地號,16.59,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,851700,51338,,0.0,0,,RPQOMLNKNHJGFDJ58DA,0.0,0.0,0.0,無,
湖口鄉,土地,電台段277地號,1912.47,,山坡地保育區,農牧用地,1130502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9000000,4706,,0.0,0,,RPPNMLRKNHJGFDJ78DA,0.0,0.0,0.0,無,
竹北市,土地,台元段466地號,55.18,都市：其他:道路用地,,,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3900000,70678,,0.0,0,包含公共設施保留地用地；,RPRNMLLJNHJGFBJ08DA,0.0,0.0,0.0,無,0004
關西鎮,土地,湳湖段十股小段39-7地號,673.98,,山坡地保育區,林業用地,1130503,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2180000,3235,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLOKNHJGFBJ98DA,0.0,0.0,0.0,無,0005
竹東鎮,土地,油林段179-190地號,62.0,住,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,40323,,0.0,0,私設巷道,RPSNMLQKNHJGFCJ88DA,0.0,0.0,0.0,無,
竹北市,房地(土地+建物),新竹縣竹北市光明九路１６８號四樓之五,4.38,商,,,1130503,土地3建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980225,35.2,1,1,1,有,有,6500000,184659,,0.0,0,夾層；,RPXNMLTJNHJGFBJ86DA,21.23,2.03,0.0,有,
橫山鄉,土地,油羅段650-96地號,289.0,,山坡地保育區,農牧用地,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,15571,,0.0,0,未登記建物；,RPSOMLQKNHJGFCJ98DA,0.0,0.0,0.0,無,
橫山鄉,土地,油羅段650-99地號,327.0,,山坡地保育區,農牧用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,8563,,0.0,0,未登記建物；,RPUOMLQKNHJGFCJ56DA,0.0,0.0,0.0,無,
新豐鄉,土地,福興段員山子小段346地號,1525.0,,特定農業區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3660000,2400,,0.0,0,,RPTPMLRJNHJGFDJ66DA,0.0,0.0,0.0,無,
尖石鄉,土地,新光段500-1地號,19776.0,,山坡地保育區,林業用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1779840,90,,0.0,0,,RPRNMLQKNHJGFCJ88EA,0.0,0.0,0.0,無,
竹北市,土地,貓兒錠段拔子窟小段1384地號,23.57,,鄉村區,乙種建築用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,14849,,0.0,0,,RPVTMLPKNHJGFBJ96DA,0.0,0.0,0.0,無,0006
寶山鄉,土地,雙園段745地號,7684.2,都市：其他:保護區,,,1130509,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,125521380,16335,,0.0,0,,RPROMLNKNHJGFCJ58DA,0.0,0.0,0.0,無,0007
