鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
台東市,土地,新生段576地號,32.5,都市：其他:道路用地,,,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,12308,,0.0,0,包含公共設施保留地用地；,RPPNMLOJNHJGFAV66DA,0.0,0.0,0.0,無,
台東市,土地,新生段1391地號,111.0,都市：其他:道路用地,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2850000,25676,,0.0,0,本標的為道路用地公共設施保留地包含公共設施保留地用地；,RPTNMLQJNHJGFAV27DA,0.0,0.0,0.0,無,001
台東市,土地,台東段542-42地號,59.0,住,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,71186,,0.0,0,,RPTNMLKKNHJGFAV76DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣台東市康樂路１３１巷２８號五樓,31.12,都市：其他:住宅區,,,1130501,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840601,119.04,4,2,2,有,無,2950000,24782,,0.0,0,,RPQNMLLJNHJGFAV09DA,84.72,10.26,0.0,無,
卑南鄉,土地,利家段7968地號,414.0,,特定農業區,甲種建築用地,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7100000,17150,,0.0,0,含未辦保存登記房屋一間納稅義務人過戶：卑南鄉民生路196巷20號,RPPNMLNKNHJGFAV66DA,0.0,0.0,0.0,無,002
關山鎮,土地,新福段228-2地號,3000.0,,一般農業區,農牧用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2760000,920,,0.0,0,,RPPNMLOKNHJGFCV96DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉金萱路１１號,106.69,住,,,1130503,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850122,239.7,6,1,3,有,無,8500000,35461,,0.0,0,,RPPNMLNJNHJGFDV86DA,224.79,14.91,0.0,無,003
台東市,土地,梧州段338地號,321.92,都市：其他:人行步道用地,,,1130503,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,847470,2633,,0.0,0,包含公共設施保留地用地；,RPSNMLQJNHJGFAV17DA,0.0,0.0,0.0,無,004
台東市,土地,東海段379-1地號,3.75,住,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80000,21333,,0.0,0,,RPVNMLQJNHJGFAV47DA,0.0,0.0,0.0,無,
台東市,土地,北南王段548地號,102.05,住,,,1130503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,26458,,0.0,0,,RPRNMLKKNHJGFAV56DA,0.0,0.0,0.0,無,
台東市,土地,興安段259地號,129.49,住,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5797000,44768,,0.0,0,,RPTNMLQKNHJGFAV37DA,0.0,0.0,0.0,無,005
關山鎮,土地,豐泉段13地號,111.69,農,,,1130507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,40290,,0.0,0,頂樓加蓋；未登記建物；未登記建物；,RPPNMLPKNHJGFCV07DA,0.0,0.0,0.0,無,006
卑南鄉,房地(土地+建物),臺東縣卑南鄉賓朗路１３３巷５５號,242.39,,一般農業區,甲種建築用地,1130503,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740716,138.16,3,2,2,有,無,12000000,86856,,0.0,0,,RPQNMLQKNHJGFAV07DA,138.16,0.0,0.0,無,007
台東市,房地(土地+建物),臺東縣台東市臨海路一段６６巷４弄９號,75.0,住,,,1130502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691128,92.22,5,1,2,有,無,6200000,67231,,0.0,0,,RPRNMLQKNHJGFAV17DA,92.22,0.0,0.0,無,008
達仁鄉,土地,新化段142-12地號,59452.0,,山坡地保育區,林業用地,1130501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,39,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKNHJGFDV96DA,0.0,0.0,0.0,無,
