鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
馬公市,土地,五福段613地號,209.35,,一般農業區,農牧用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,47767,,0.0,0,,RPPNMLSJNHJGFAX27DA,0.0,0.0,0.0,無,001
馬公市,土地,中衛段1618地號,606.01,,一般農業區,農牧用地,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2830000,4670,,0.0,0,,RPVNMLKKNHJGFAX17DA,0.0,0.0,0.0,無,002
馬公市,土地,國宅段285地號,207.66,,一般農業區,農牧用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,8668,,0.0,0,地政士服務費、印花、規費雙方各半負擔。親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNKNHJGFAX17EA,0.0,0.0,0.0,無,
馬公市,土地,西澳段1017地號,182.12,住,,,1130503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3380000,18559,,0.0,0,,RPRNMLRJNHJGFAX37DA,0.0,0.0,0.0,無,
馬公市,土地,中衛段876地號,316.26,農,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3550000,11225,,0.0,0,,RPUNMLQJNHJGFAX57DA,0.0,0.0,0.0,無,
馬公市,建物,澎湖縣馬公市東衛１７６號,0.0,,,,1130508,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840610,198.34,4,2,5,有,無,970000,4891,,0.0,0,建物坐落地號：文東段196地號；,RPPNMLNKNHJGFAX86DA,196.9,1.44,0.0,無,003
湖西鄉,土地,湖西南段199地號,29.51,,鄉村區,乙種建築用地,1130514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,669000,22670,,0.0,0,土地增值稅買方出,RPUNMLQKNHJGFAX67DA,0.0,0.0,0.0,無,004
馬公市,土地,馬公段867地號,25.0,都市：其他:道路用地,,,1130515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,200000,,0.0,0,包含公共設施保留地用地；協議價購；,RPUNMLKLNHJGFAX17DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市陽明路８９巷２號,90.0,住,,,1130501,土地2建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強空心磚造,0600410,37.2,5,1,2,有,無,8000000,215054,,0.0,0,未登記建物；,RPQNMLMLNHJGFAX96DA,37.2,0.0,0.0,無,
湖西鄉,土地,湖西北段580地號,110.5,,一般農業區,農牧用地,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,1810,,0.0,0,,RPSNMLMLNHJGFAX17DA,0.0,0.0,0.0,無,
七美鄉,土地,七美四段537地號,512.88,,鄉村區,乙種建築用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,718046,1400,,0.0,0,,RPPNMLKLNHJGFAX76EA,0.0,0.0,0.0,無,
湖西鄉,土地,成功北段819地號,1658.13,,一般農業區,農牧用地,1130501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5300000,3196,,0.0,0,,RPQNMLKMMHJGFAX76DA,0.0,0.0,0.0,無,
湖西鄉,土地,葉新段539地號,117.27,,鄉村區,乙種建築用地,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,530000,4519,,0.0,0,,RPTNMLMLNHJGFAX27DA,0.0,0.0,0.0,無,
馬公市,土地,北極段1061地號,60.52,都市：其他:住宅區,,,1130521,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,480000,7931,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOLNHJGFAX37DA,0.0,0.0,0.0,無,005
湖西鄉,土地,葉新段763地號,160.14,,鄉村區,乙種建築用地,1130517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,5620,,0.0,0,非屬不動產價格之總費用，買賣雙方各負擔1/2含土地增值稅或其他稅費；含地政士服務費；其他；親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLNHJGFAX96DA,0.0,0.0,0.0,無,
湖西鄉,土地,機場段1584地號,523.23,,一般農業區,農牧用地,1130514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1430000,2733,,0.0,0,,RPPNMLOLNHJGFAX07DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市三多路１８４巷８號,57.21,住,,,1130514,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680504,84.52,3,2,2,有,無,2550000,30170,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOKNHJGFAX17DA,84.52,0.0,0.0,無,
白沙鄉,土地,小赤段175地號,155.58,,一般農業區,農牧用地,1130515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,6106,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTLNHJGFAX77DA,0.0,0.0,0.0,無,006
馬公市,土地,西澳段595-1地號,0.35,住,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24600,0,,0.0,0,畸零地或有合併使用效益；,RPSNMLTLNHJGFAX87DA,0.0,0.0,0.0,無,
白沙鄉,土地,赤崁中段615-3地號,39.06,,一般農業區,農牧用地,1130520,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,243344,6230,,0.0,0,政府機關標讓售；,RPRNMLKMNHJGFAX07EA,0.0,0.0,0.0,無,
西嶼鄉,房地(土地+建物),澎湖縣西嶼鄉外垵１４８之１４號,152.85,,鄉村區,乙種建築用地,1130513,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760209,165.22,4,2,2,有,無,4500000,27236,,0.0,0,賣方賣清價，產權移轉稅費由買方負擔。,RPPNMLPKNHJGFAX07DA,154.54,10.68,0.0,無,
湖西鄉,土地,葉新段668地號,69.04,,鄉村區,乙種建築用地,1130522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,580000,8401,,0.0,0,,RPXNMLSLNHJGFAX28DA,0.0,0.0,0.0,無,007
馬公市,房地(土地+建物),澎湖縣馬公市三多路３７０巷４２號,109.72,住,,,1130501,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120307,250.91,5,2,6,有,無,25200000,100434,,0.0,0,,RPQNMLLJNHJGFAX66DA,229.28,21.63,0.0,有,
馬公市,土地,興崁段1189-3地號,330.0,,一般農業區,農牧用地,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,6061,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJNHJGFAX47DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物)+車位,澎湖縣馬公市林森路８６之３號四樓,30.0,住,,,1130508,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870925,154.87,3,2,2,有,有,7100000,45845,坡道平面,0.0,0,,RPPNMLLMNHJGFAX86DA,98.86,0.0,7.86,有,008
西嶼鄉,土地,橫礁新段682地號,159.3,,鄉村區,乙種建築用地,1130516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,958986,6020,,0.0,0,政府機關標讓售；,RPPNMLLJOHJGFAX66DA,0.0,0.0,0.0,無,
西嶼鄉,土地,橫礁新段683地號,89.26,,鄉村區,乙種建築用地,1130516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,537345,6020,,0.0,0,政府機關標讓售；,SPPNMLLJOHJGFAX76DA,0.0,0.0,0.0,無,
馬公市,土地,馬公段596-4地號,3.0,商,,,1130516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,522000,174000,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPTNMLPKNHJGFAX47DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物)+車位,澎湖縣馬公市三多路３４９號八樓之二　,30.13,住,,,1130506,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950710,183.7,3,2,2,有,有,7100000,38650,坡道平面,0.0,0,,RPQNMLKMNHJGFAX86DA,100.81,0.0,11.64,有,009
白沙鄉,房地(土地+建物),澎湖縣白沙鄉講美１８號,201.47,,鄉村區,乙種建築用地,1130522,土地1建物1車位0,全,一層,透天厝,住家用,造,0250000,60.96,2,1,1,有,無,686000,11253,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLMNHJGFAX96DA,60.96,0.0,0.0,無,
西嶼鄉,土地,合界段274地號,85.55,,鄉村區,乙種建築用地,1130517,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3490000,40795,,0.0,0,,RPOOMLPJOHJGFAX07DA,0.0,0.0,0.0,無,010
馬公市,土地,海堤段18地號,431.99,,一般農業區,農牧用地,1130402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,3472,,0.0,0,,RPQNMLNJMHJGFAX76DA,0.0,0.0,0.0,無,
湖西鄉,土地,林投北段637地號,1399.36,,一般農業區,農牧用地,1130402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3386460,2420,,0.0,0,,RPTNMLTJMHJGFAX67DA,0.0,0.0,0.0,無,
西嶼鄉,土地,二崁北段1433地號,225.41,,一般農業區,農牧用地,1130402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1023000,4538,,0.0,0,,RPTNMLTJMHJGFAX77EA,0.0,0.0,0.0,無,
