鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路及隘丁路交叉口,82.62,住,,,1130216,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,156.79,4,2,5,有,無,11300000,72071,,0.0,0,交易總價含下列非屬預售屋價格之費用:贈送家電冷氣提貨?費:110000元,RPQNMLQKKHJGFAG87CB,耀建築,A棟2號,
三星鄉,房地(土地+建物),宜蘭縣三星鄉雙賢路,76.56,,特定農業區,農牧用地,1130217,土地2建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.41,2,2,2,有,無,4300000,59384,,0.0,0,不動產交易總價含10萬農業用地價格。,RPSNMLRKKHJGFAG18CB,原夢三星,4D號,
三星鄉,房地(土地+建物),宜蘭縣三星鄉雙賢路,104.2,,特定農業區,農牧用地,1130216,土地2建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.51,2,2,2,有,無,4350000,64435,,0.0,0,不動產交易總價含10萬農業用地價格。,RPXNMLRKKHJGFAG68CB,原夢三星,1D號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5360000,67673,坡道平面,27.98,1100000,,RPQOMLRKKHJGFAG08CB,The Taurus 金牛座,B8棟10樓號,1140324全部解約
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5360000,67673,坡道平面,27.98,1100000,,RPROMLRKKHJGFAG18CB,The Taurus 金牛座,B7棟10樓號,1140324全部解約
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5360000,67673,坡道平面,27.98,1100000,,RPSOMLRKKHJGFAG28CB,The Taurus 金牛座,B6棟10樓號,1140324全部解約
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5320000,67037,坡道平面,27.98,1100000,,RPTOMLRKKHJGFAG38CB,The Taurus 金牛座,B5棟9樓號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5250000,65925,坡道平面,27.98,1100000,,RPUOMLRKKHJGFAG48CB,The Taurus 金牛座,B5棟8樓號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5250000,65925,坡道平面,27.98,1100000,,RPVOMLRKKHJGFAG58CB,The Taurus 金牛座,B3棟8樓號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.14,1,1,1,有,無,5260000,65864,坡道平面,27.98,1100000,,RPWOMLRKKHJGFAG68CB,The Taurus 金牛座,B2棟8樓號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130215,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.14,1,1,1,有,無,5350000,67289,坡道平面,27.98,1100000,,RPXOMLRKKHJGFAG78CB,The Taurus 金牛座,B2棟9樓號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路及隘丁路交叉口,82.62,住,,,1130218,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,156.79,4,2,5,有,無,11800000,75260,,0.0,0,交易總價含下列非屬預售屋價格之費用:贈送家電冷氣提貨?費:100000元,RPPNMLSKKHJGFAG97CB,耀建築,A棟7號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路及隘丁路交叉口,82.62,住,,,1130218,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.75,4,2,5,有,無,11400000,73194,,0.0,0,,RPQNMLSKKHJGFAG08CB,耀建築,A棟6號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇南路,26.76,住,,,1130218,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.19,2,2,1,有,無,4760000,62613,一樓平面,13.75,600000,,RPQNMLSKKHJGFAG18DB,晉讚賈天下2,5A-5F號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉紅葉路,102.1,,一般農業區,甲種建築用地,1130218,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,200.47,5,2,5,有,無,11880000,59261,,0.0,0,,RPQNMLSKKHJGFBG28DB,麒美紅葉,A02棟0號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1130217,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,4990000,63384,坡道平面,27.98,1000000,,RPQNMLTKKHJGFAG18CB,The Taurus 金牛座,B6棟6樓號,
三星鄉,房地(土地+建物),宜蘭縣三星鄉上將路二段543巷,101.83,,特定農業區,甲種建築用地,1130217,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.57,4,2,4,有,無,12600000,84241,,0.0,0,,RPRNMLTKKHJGFAG28CB,宗硯大砌系列17,B棟5號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉金山西路,26.87,住,,,1130214,土地4建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,65.43,2,2,1,有,無,5680000,86810,,0.0,0,,RPPNMLTKKHJGFBG28DB,文風翠庭第二十期,B棟2號,
員山鄉,房地(土地+建物)+車位,宜蘭縣員山鄉金山西路,38.33,住,,,1130215,土地4建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,111.2,3,2,2,有,無,9960000,94912,一樓平面,17.85,1100000,,RPQNMLTKKHJGFBG38DB,文風翠庭第二十期,B棟3號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市慈雲路39巷,39.61,,特定農業區,甲種建築用地,1130212,土地1建物1車位1,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.33,3,2,2,有,無,7300000,78289,一樓平面,13.75,600000,,RPRNMLTKKHJGFBG48DB,宗硯大砌系列16,A棟1-4號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉溪心路,30.62,,特定農業區,甲種建築用地,1130219,土地1建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.41,2,2,1,有,無,5250000,64488,一樓平面,0.0,0,,RPQNMLKLKHJGFAG37CB,香榭麗舍NO.8,F棟3F號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路二段150巷17弄,79.65,,特定農業區,甲種建築用地,1130218,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,138.77,4,2,5,有,無,9500000,68459,,0.0,0,,RPQNMLKLKHJGFBG57DB,俊易美城墅,A棟10號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市文化路軍民路口,51.97,住,,,1130216,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.47,3,2,2,有,無,15700000,114851,一樓平面,18.22,1200000,,RPRNMLKLKHJGFBG67DB,宸陽豊礜,A棟A4號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉梅花路,96.74,,特定農業區,甲種建築用地,1130220,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,206.92,4,2,5,有,無,14000000,67659,一樓平面,0.0,0,,RPPNMLMLKHJGFAG47CB,小城故事蒔築,F棟1號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉梅花路,101.95,,特定農業區,甲種建築用地,1130218,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,222.74,4,2,5,有,無,14700000,65996,一樓平面,0.0,0,,RPQNMLMLKHJGFAG57CB,小城故事蒔築,C棟3號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉鹿埔路,49.42,,特定農業區,甲種建築用地,1130218,土地1建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.31,3,2,2,有,無,7220000,56270,一樓平面,0.0,0,,RPPNMLMLKHJGFAG57DB,鹿潞家,A2棟3F號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香南路197巷,113.59,住,,,1130215,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.78,4,2,3,有,無,10000000,57877,,0.0,0,,RPSNMLNLKHJGFAG87CB,祥豪富貴I（冬山鄉山明段透天住宅）,B棟3F號,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮武營路117巷,30.44,住,,,1130218,土地7建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.04,2,2,1,有,無,5450000,69836,,0.0,0,,RPPNMLNLKHJGFBG67CB,青睞5,F棟2號,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮沙成路2巷,36.2,住,,,1130220,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.46,2,1,1,有,無,6560000,68007,,0.0,0,,RPQNMLNLKHJGFBG77CB,詠居,F-2F號,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市黎明二路276巷,122.28,農,,,1130215,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.7,4,2,4,有,無,15080000,82994,,0.0,0,,RPPNMLOLKHJGFBG77CB,吉祥郡No.8,A棟11號,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉份尾一路,42.29,,鄉村區,乙種建築用地,1130221,土地1建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.45,2,2,1,有,無,8200000,74879,一樓平面,13.63,1100000,,RPPNMLPLKHJGFBG87CB,心間,B1-2F號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永和路36巷,62.55,,特定農業區,甲種建築用地,1130224,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.41,2,2,1,有,無,6150000,68023,,0.0,0,不動產交易總價含15萬農業用地價格。,RPRNMLQLKHJGFAG08CB,淬光景2,B5號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永和路36巷,69.47,,特定農業區,甲種建築用地,1130220,土地2建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.85,3,2,2,有,無,7980000,76842,,0.0,0,不動產交易總價含15萬農業用地價格。,RPSNMLQLKHJGFAG18CB,淬光景2,D15號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮和平路旁,22.51,商,,,1130225,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.31,2,2,1,有,無,4050000,56009,,0.0,0,,RPPNMLRLKHJGFAG97CB,靚圓滿,C棟5號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光華三路132巷,158.36,,特定農業區,甲種建築用地,1130223,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,184.45,4,2,5,有,無,12980000,70371,,0.0,0,土地總價包含農地價格40萬元整,RPRNMLRLKHJGFAG18CB,鳳凰愛買-第十期,A棟17號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光華三路132巷,158.07,,特定農業區,農牧用地,1130217,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.25,4,2,5,有,無,12680000,69195,,0.0,0,土地總價包含農地價格40萬元整,RPSNMLRLKHJGFAG28CB,鳳凰愛買-第十期,A棟18號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉柯林新路,26.66,,特定農業區,甲種建築用地,1130222,土地1建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.42,2,1,1,有,無,7230000,85275,坡道平面,21.19,900000,,RPTNMLRLKHJGFAG38CB,宏江畔溪,4F-D號,
