編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTOMLRKIIOFFBG68CA,24,185.16,住家用,鋼筋混凝土造,84年7月14日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPPNMLNLIIOFFBG87CA,1,72.01,集合住宅,鋼筋混凝土造,107年4月17日,五層,五層 陽台,全筆移轉
RPPNMLNLIIOFFBG87CA,1,32.43,本共有部分之項目有騎樓、門廳、停車空間、及樓梯間等４項,鋼筋混凝土造,107年4月17日,五層,,持分移轉
RPXNMLLLJHPFFBG58CA,26,115.60,住家用,鋼筋混凝土加強磚造,82年7月30日,二層,一層 二層 陽台 見其他登記事項,全筆移轉
RPTNMLOKIIOFFBG28CA,40,168.72,住家用,鋼筋混凝土加強磚造,69年3月24日,三層,一層 二層 三層 騎樓,全筆移轉
RPQPMLLMIIOFFAG97CA,49,22.39,住家用,鋼筋混凝土加強磚造,60年3月5日,一層,一層,持分移轉
RPVNMLNLIIOFFAG38CA,6,231.00,農舍,ＲＣ造,102年6月19日,三層,一層 二層 三層,全筆移轉
RPROMLMLIIOFFAG97CA,1,150.13,住家用,鋼筋混凝土造,107年6月20日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLOLIIOFFAG08CA,36,17.21,住家用,鋼筋混凝土造,72年7月19日,十一層,十層,全筆移轉
RPRNMLOLIIOFFAG08CA,36,3.18,電梯及走道,鋼筋混凝土造,72年7月19日,十一層,,持分移轉
RPRNMLOLIIOFFAG08CA,,1.19,電梯．走道及公共設施,鋼筋混凝土造,,十層,,持分移轉
RPRNMLOLIIOFFAG08CA,36,17.21,住家用,鋼筋混凝土造,72年7月19日,十一層,十層,全筆移轉
RPRNMLOLIIOFFAG08CA,36,3.18,電梯及走道,鋼筋混凝土造,72年7月19日,十一層,,持分移轉
RPRNMLOLIIOFFAG08CA,,1.19,電梯．走道及公共設施,鋼筋混凝土造,,十層,,持分移轉
RPPNMLOLIIOFFAG87CA,36,19.66,住家用,鋼筋混凝土造,72年7月19日,十一層,四層,全筆移轉
RPPNMLOLIIOFFAG87CA,,1.39,電梯．走道及公共設施,鋼筋混凝土造,,十層,,持分移轉
RPPNMLOLIIOFFAG87CA,36,3.23,電梯及走道,鋼筋混凝土造,72年7月19日,十一層,,持分移轉
