編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUPMLOJQHKFFAE48CA,7,57.45,住家用,鋼筋混凝土造,97年4月25日,十五層,十三層 陽台 雨遮
RPUPMLOJQHKFFAE48CA,7,35.48,共有部份,鋼筋混凝土造,97年4月25日,十五層,
RPTNMLOJQHKFFBE28CA,41,176.37,,加強磚造,63年11月23日,三層,一層 二層 三層 騎樓
RPSNMLOJQHKFFBE18CA,37,101.90,,鋼筋混凝土造,67年12月13日,五層,二層
RPTOMLOJQHKFFAE28CA,7,82.17,住家用,鋼筋混凝土造,97年10月21日,十五層,三層 陽台 雨遮
RPTNMLQJQHKFFAE38CA,7,61.65,住家用,鋼筋混凝土造,97年4月25日,十五層,六層 陽台 雨遮
RPTOMLOJQHKFFAE28CA,7,45.94,共有部份,鋼筋混凝土造,97年10月21日,十五層,
RPTNMLQJQHKFFAE38CA,7,37.40,共有部份,鋼筋混凝土造,97年4月25日,十五層,
RPOOMLOJQHKFFBE87CA,49,130.68,,加強磚造,55年1月10日,三層,一層 二層 三層 騎樓
RPWNMLPJQHKFFAE58CA,10,60.85,住家用,鋼筋混凝土造,94年9月21日,十五層,六層 陽台
RPWNMLPJQHKFFAE58CA,10,33.99,共有部份,鋼筋混凝土造,94年9月21日,十五層,
RPRNMLPJQHKFFBE18CA,35,103.77,,鋼筋混凝土造,69年7月29日,五層,三層
RPQNMLNKQHKFFBE97CA,25,140.52,,鋼筋混凝土造,78年12月20日,十四層,十層 陽台 花台
RPQNMLNKQHKFFBE97CA,25,29.20,,鋼筋混凝土造,78年12月20日,十四層,
RPQNMLNKQHKFFBE97CA,25,26.17,,鋼筋混凝土造,78年12月20日,十四層,
RPQNMLPJQHKFFBE08CA,31,94.69,,鋼筋混凝土造,73年3月17日,五層,四層 陽台
RPQNMLPJQHKFFBE08CA,31,13.50,,鋼筋混凝土造,73年3月17日,五層,
RPOOMLMKQHKFFBE77CA,17,30.42,停車空間,鋼筋混凝土造,87年10月14日,十九層,地下一層 地下二層 地下三層
RPOOMLMKQHKFFBE77CA,17,5.32,防空避難室、停車空間,鋼筋混凝土造,87年10月14日,十九層,
RPSOMLNKQHKFFBE28CA,1,105.08,住家用,鋼筋混凝土造,103年11月3日,二十層,八層 陽台
RPSOMLNKQHKFFBE28CA,1,89.39,共有部份,鋼筋混凝土造,103年11月3日,二十層,
RPQOMLOLQHKFFBE28CA,21,41.72,住家用,鋼筋混凝土造,83年12月7日,十二層,八層 花台
RPQOMLOLQHKFFBE28CA,21,17.80,見使用執照,鋼筋混凝土造,83年12月7日,十二層,
RPPNMLNKQHKFFBE87CA,26,123.64,,鋼筋混凝土造,78年1月14日,十七層,九層 陽台 花台
RPPNMLNKQHKFFBE87CA,26,28.64,,鋼筋混凝土造,78年1月14日,十七層,
RPQOMLLLQHKFFBE97CA,34,29.28,,鋼筋混凝土造,70年12月4日,十二層,五層 陽台
RPQOMLLLQHKFFBE97CA,34,6.03,,鋼筋混凝土造,70年12月4日,十二層,
RPQOMLLLQHKFFBE97CA,34,29.34,,鋼筋混凝土造,70年12月4日,十二層,五層 陽台
RPQOMLLLQHKFFBE97CA,34,6.03,,鋼筋混凝土造,70年12月4日,十二層,
RPQNMLKKQHKFFCE77CA,22,191.08,住家用,鋼筋混凝土造,82年8月30日,四層,一層 二層 三層 四層 陽台 平台
RPUNMLRKQHKFFCE88CA,20,80.50,住家用,鋼筋混凝土造,84年1月26日,十六層,七層 陽台
RPUNMLRKQHKFFCE88CA,20,23.64,見使用執照,鋼筋混凝土造,84年1月26日,十六層,
RPUNMLRJQHKFFCE78CA,17,103.31,住家用,鋼筋混凝土造,87年11月23日,二十三層,三層 陽台
RPUNMLRJQHKFFCE78CA,17,34.55,共有部份,鋼筋混凝土造,87年11月23日,二十三層,
RPPNMLOKQHKFFCE08CA,21,119.26,住家用,鋼筋混凝土造,83年2月26日,五層,五層 陽台 花台
RPPNMLOKQHKFFCE08CA,21,2.99,見使用執照,鋼筋混凝土造,83年2月26日,五層,
RPPNMLOKQHKFFCE08CA,21,45.00,見使用執照,鋼筋混凝土造,83年2月26日,十層,
RPPOMLOJQHKFFDE18CA,21,140.63,住商用,鋼筋混凝土造,83年6月22日,十二層,一層 二層 三層 陽台 平台 騎樓 花台
RPPOMLOJQHKFFDE18CA,21,17.58,見使用執照,鋼筋混凝土造,83年6月22日,十二層,
RPUNMLRLQHKFFCE98CA,,97.79,集合住宅,鋼筋混凝土造,104年4月16日,十五層,十層 陽台
RPUNMLRLQHKFFCE98CA,,81.47,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、騎樓、垃圾暫存室、車道、樓梯間、水箱、機械室及陽台等９項。,鋼筋混凝土造,104年4月16日,十五層,
RPPNMLQJQHKFFDE28CA,16,25.97,住家用,鋼筋混凝土造,88年7月28日,十一層,八層 雨遮
RPPNMLQJQHKFFDE28CA,16,10.96,見使用執照,鋼筋混凝土造,88年7月28日,十一層,
RPUNMLQJQHKFFDE78CA,18,89.86,住家用,鋼筋混凝土造,86年12月11日,十九層,十五層 陽台
RPUNMLQJQHKFFDE78CA,18,33.06,見使用執照,鋼筋混凝土造,86年12月11日,十九層,
RPWNMLKKQHKFFDE48CA,21,83.86,住家用,鋼筋混凝土造,83年12月23日,五層,一層 平台
RPWNMLKKQHKFFDE48CA,21,4.51,見使用執照,鋼筋混凝土造,83年12月23日,五層,
RPSOMLOJQHKFFDE48CA,35,70.60,,鋼筋混凝土造,69年6月9日,四層,三層
RPRNMLLKQHKFFDE08CA,7,24.49,商業用,鋼筋混凝土造,97年5月14日,十三層,十二層 陽台 雨遮
RPRNMLLKQHKFFDE08CA,7,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,
RPRNMLLKQHKFFDE08CA,7,14.23,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,
RPROMLLKQHKFFDE18CA,22,60.20,住家用,鋼筋混凝土造,82年6月25日,十八層,七層 陽台 花台
RPROMLLKQHKFFDE18CA,22,18.98,見使用執照,鋼筋混凝土造,82年6月25日,十八層,
RPPNMLLKQHKFFDE87CA,48,38.38,住家用,加強磚造,56年7月30日,二層,一層 二層
RPPOMLQJQHKFFAE08CA,27,90.84,住家用,鋼筋混凝土造,77年3月18日,五層,四層 陽台 花台
RPOPMLLKQHKFFDE97CA,22,96.43,住家用,鋼筋混凝土造,82年4月21日,七層,二層 陽台
RPPOMLQJQHKFFAE08CA,27,19.15,住家用,鋼筋混凝土造,77年3月18日,五層,
RPOPMLLKQHKFFDE97CA,22,28.69,見使用執照,鋼筋混凝土造,82年4月21日,七層,
RPQPMLOLQHKFFDE58CA,34,86.09,,鋼筋混凝土造,70年1月24日,五層,四層
RPRRMLPJQHKFFEE88CA,22,108.61,住家用,鋼筋混凝土造,82年11月15日,十六層,六層 陽台
RPRRMLPJQHKFFEE88CA,22,45.73,見使用執照,鋼筋混凝土造,82年11月15日,十六層,
RPXRMLPJQHKFFEE86CA,23,156.73,住家用,鋼筋混凝土造,81年6月12日,五層,一層 二層 三層 四層 五層 陽台 花台
RPPSMLPJQHKFFEE78CA,1,100.88,住家用,鋼筋混凝土,103年7月31日,十二層,二層 陽台
RPPSMLPJQHKFFEE78CA,1,67.71,本共有部分之項目有防空避難室兼停車空間、停車空間、安全梯、門廊、管委會使用空間、樓梯間、車道共７項。,鋼筋混凝土,103年7月31日,十二層,
RPRSMLPJQHKFFEE98CA,1,80.61,住家用,鋼筋混凝土,103年7月31日,十二層,十層 陽台 雨遮
RPRSMLPJQHKFFEE98CA,1,59.64,本共有部分之項目有防空避難室兼停車空間、停車空間、安全梯、門廊、管委會使用空間、樓梯間、車道共７項。,鋼筋混凝土,103年7月31日,十二層,
