鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南投市,土地,茄苳腳段389-36地號,299.4,住,,,1040715,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8100000,27054,,0.0,0,,RPSNMLQJQHKFFAM09CA,0.0,0.0,0.0,,
名間鄉,土地,新北段39-1地號,822.54,,特定農業區,農牧用地,1040705,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,7027,,0.0,0,,RPQOMLQJQHKFFAM98CA,0.0,0.0,0.0,,
名間鄉,土地,新北段34地號,582.45,,特定農業區,農牧用地,1040522,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4210000,7228,,0.0,0,,RPROMLQJQHKFFAM09CA,0.0,0.0,0.0,,
名間鄉,房地(土地+建物),南投縣名間鄉小崎巷２３之１９號,83.59,住,,,1040715,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790926,178.2,3,2,2,有,無,3300000,18519,,0.0,0,,RPOPMLLKQHKFFAM48CA,163.08,15.12,0.0,,
南投市,房地(土地+建物),南投縣南投巿南新路３２７巷１７號,91.79,住,,,1040623,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031023,178.52,5,1,5,有,有,12000000,67219,,0.0,0,,RPVPMLLKQHKFFAM56CA,161.27,0.0,16.94,,
草屯鎮,房地(土地+建物),南投縣草屯鎮青宅巷２６之３號,704.19,,鄉村區,乙種建築用地,1040504,土地2建物2車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710813,375.48,3,2,2,有,無,13800000,36753,,0.0,0,,RPQNMLPJQHKFFBM88CA,365.23,0.0,10.25,,
草屯鎮,房地(土地+建物),南投縣草屯鎮芬草路三段63巷25號,70.16,,特定農業區,甲種建築用地,1040719,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840601,157.06,5,3,3,有,無,6280000,39985,,0.0,0,,RPRNMLPJQHKFFBM98CA,145.81,0.0,11.25,,
草屯鎮,房地(土地+建物),南投縣草屯鎮新庄一路７９號,283.0,,鄉村區,乙種建築用地,1040701,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0711223,150.0,3,2,2,有,無,5000000,33333,,0.0,0,,RPRNMLOKQHKFFBM98CA,150.0,0.0,0.0,,
草屯鎮,土地,新僑光段798地號,5389.5,農,,,1040521,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74500000,13823,,0.0,0,本案權利人共計4人,RPPNMLQLQHKFFBM09CA,0.0,0.0,0.0,,
竹山鎮,房地(土地+建物),南投縣竹山鎮民生巷１８之３１號,89.78,,鄉村區,乙種建築用地,1040716,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820520,146.0,4,2,2,有,無,3300000,22603,,0.0,0,,RPPNMLRJQHKFFDM56CA,138.5,0.0,7.5,,
竹山鎮,土地,勞水坑段113-6地號,4193.0,,特定農業區,農牧用地,1040722,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,572,,0.0,0,不動產之共有人數為２人,RPQNMLMKQHKFFDM88CA,0.0,0.0,0.0,,
南投市,土地,包尾段1029-4地號,12.0,,特定農業區,農牧用地,1040715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29880,2490,,0.0,0,協議價購。,RPPNMLRKQHKFFAM09DA,0.0,0.0,0.0,,
埔里鎮,土地,民生段178地號,30.62,住,,,1040706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1481928,48397,,0.0,0,向政府機關水利會承購之案件。,RPQNMLPJQHKFFCM09DA,0.0,0.0,0.0,,
集集鎮,土地,柴橋頭段洞角小段52-10地號,132431.0,,山坡地保育區,林業用地,1040706,土地14建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27926600,211,,0.0,0,有未辦保存登記建物一棟,RPQNMLLJRHKFFEM88CA,0.0,0.0,0.0,,
竹山鎮,房地(土地+建物),南投縣竹山鎮中坑路１４５之２號,4399.0,,山坡地保育區,林業用地,1040513,土地1建物1車位0,一層,一層,農舍,農舍,鋼筋混凝土造,0891230,202.93,4,2,3,有,無,3300000,,,0.0,0,,RPPNMLQJQHKFFDM09CA,202.93,0.0,0.0,,
竹山鎮,土地,鯉魚段809地號,5374.39,,山坡地保育區,農牧用地,1040720,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,279,,0.0,0,,RPPNMLTKQHKFFDM86CA,0.0,0.0,0.0,,
竹山鎮,土地,和興段449地號,10425.09,,山坡地保育區,農牧用地,1040616,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20200000,1938,,0.0,0,,RPWNMLOJQHKFFDM96CA,0.0,0.0,0.0,,
竹山鎮,土地,鯉魚尾段320-150地號,2084.0,,山坡地保育區,農牧用地,1040728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,655000,314,,0.0,0,,RPSNMLPJQHKFFDM66CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮安七街３５號,321.64,住,,,1040611,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960326,451.2,20,4,20,有,無,17400000,38564,,0.0,0,承買人共二人,RPQNMLLKQHKFFCM68CA,451.18,0.0,0.0,,
埔里鎮,土地,忠義段752地號,62.69,住,,,1040611,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,6381,,0.0,0,本案土地為供通行之用,RPRNMLLKQHKFFCM78CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路二段５７號,98.0,住,,,1040706,土地1建物1車位0,屋頂突出物，二層，三層，一層,三層,店面(店鋪),住商用,鋼筋混凝土造,0891120,210.11,5,2,5,有,無,14300000,68060,,0.0,0,,RPVNMLLKQHKFFCM56CA,194.13,0.0,15.98,,
仁愛鄉,土地,松岡段560-44地號,196.0,,山坡地保育區,丙種建築用地,1040720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3550000,18112,,0.0,0,,RPRNMLRJQHKFFCM66CA,0.0,0.0,0.0,,
埔里鎮,土地,南興段806地號,67.3,住,,,1040701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,31204,,0.0,0,含增建或未登記建物。,RPUNMLOLQHKFFCM86CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮石川路１４之２５號,82.0,,鄉村區,乙種建築用地,1040506,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0861211,126.36,3,2,2,有,無,7500000,59354,,0.0,0,,RPTNMLRLQHKFFBM96CA,112.17,2.51,11.68,,
草屯鎮,土地,頂崁段408地號,315.24,,特定農業區,甲種建築用地,1040709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,15861,,0.0,0,,RPUNMLSLQHKFFBM17CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮復興路186之16號,1230.0,,特定農業區,農牧用地,1040713,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,0781229,180.96,1,1,1,有,無,15800000,,,0.0,0,,RPTNMLQKRHKFFBM86CA,180.96,0.0,0.0,,
草屯鎮,土地,草屯段351-8地號,504.0,住,,,1040701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2742450,5441,,0.0,0,,RPUNMLKKQHKFFBM88CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路４０３之２０號,172.22,,特定農業區,甲種建築用地,1040630,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1031222,269.25,5,2,4,有,無,14300000,53110,,0.0,0,承買人共二人各登記持分2分之1,RPOOMLKKQHKFFBM38CA,246.75,0.0,22.5,,
草屯鎮,土地,中興段5-3地號,108.0,住,,,1040714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9550000,88426,,0.0,0,,RPPNMLQJQHKFFBM88CA,0.0,0.0,0.0,,
仁愛鄉,土地,翠巒段568地號,661.0,,森林區,農牧用地,1040622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,145420,220,,0.0,0,,RPTNMLPJQHKFFCM66CA,0.0,0.0,0.0,,
魚池鄉,土地,加道坑段83-209地號,511.0,,山坡地保育區,林業用地,1040715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,2348,,0.0,0,,RPRNMLQJQHKFFCM56CA,0.0,0.0,0.0,,
