鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
斗六市,房地(土地+建物),雲林縣斗六市府文路１２５號四樓之１２,35.8,住,,,1040723,土地1建物1車位0,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030904,70.41,2,1,2,有,有,3200000,45448,,0.0,0,,RPWNMLNJQHKFFAP86CA,51.9,0.0,4.0,,
斗六市,房地(土地+建物),雲林縣斗六市保庄里保長路５０之１０１號,142.74,工,,,1040713,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970428,258.68,5,3,4,有,無,9500000,36725,,0.0,0,,RPVNMLOJQHKFFAP86CA,243.23,0.0,15.45,,
古坑鄉,土地,新庄段80-4地號,4883.0,,一般農業區,農牧用地,1040713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,983,,0.0,0,,RPVNMLPJQHKFFAP96CA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市光明路２４巷５號,223.0,,鄉村區,乙種建築用地,1040703,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0790315,164.99,4,3,2,有,無,5300000,32123,,0.0,0,,RPQNMLTLQHKFFAP07CA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市斗六二路３３２號,140.82,住,,,1020629,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040106,238.33,5,1,6,有,無,13016200,54614,,0.0,0,1.共2人，共同持有。2.本總價係增建之後價格。,RPVOMLLJRHKFFAP76CA,230.0,0.0,8.33,,
斗六市,房地(土地+建物),雲林縣斗六市斗六二路４００號,198.94,住,,,1020715,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040106,333.57,6,3,3,有,無,14700000,44069,,0.0,0,1.本買賣總價係增建後之價格。,RPPOMLLJRHKFFAP78CA,310.14,0.0,23.43,,
斗南鎮,房地(土地+建物),雲林縣斗南鎮藝術世家３８號,128.1,,特定農業區,甲種建築用地,1040611,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820810,224.16,5,2,3,有,有,2400000,10707,,0.0,0,二親等特殊關係之交易。,RPQNMLLKQHKFFBP88CA,174.92,35.83,13.41,,
土庫鎮,土地,越港段590-4地號,691.84,住,,,1040723,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14649727,21175,,0.0,0,,RPSNMLOJQHKFFDP86CA,0.0,0.0,0.0,,
虎尾鎮,土地,虎新段819地號,51.44,商,,,1040702,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,24300,,0.0,0,,RPPOMLOJQHKFFDP66CA,0.0,0.0,0.0,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內里埒內１３６之８３號,106.98,,鄉村區,乙種建築用地,1040706,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960531,165.06,4,2,3,有,無,5200000,31504,,0.0,0,,RPUNMLQJQHKFFDP27CA,157.41,2.25,5.4,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮興南５２之３８號,94.94,,鄉村區,乙種建築用地,1040721,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040612,198.55,5,2,3,有,無,7380000,37169,,0.0,0,,RPOOMLLLQHKFFDP09CA,0.0,0.0,0.0,,
元長鄉,土地,新吉段507地號,2270.32,,特定農業區,農牧用地,1040721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,661,,0.0,0,,RPPNMLQJQHKFFEP86CA,0.0,0.0,0.0,,
四湖鄉,土地,新興段776地號,2390.0,,一般農業區,農牧用地,1040720,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1880000,787,,0.0,0,,RPXNMLRKQHKFFEP87CA,0.0,0.0,0.0,,
北港鎮,房地(土地+建物),雲林縣北港鎮新德路２之６號,32.9,住,,,1040709,土地1建物1車位0,二層，騎樓，三層，一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850529,200.44,3,2,2,有,無,4000000,19956,,0.0,0,,RPQNMLRLQHKFFEP27CA,167.71,14.42,18.31,,
台西鄉,土地,普令厝段1306地號,2924.0,,一般農業區,農牧用地,1040722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1315800,450,,0.0,0,二親等間買賣,RPPNMLNJQHKFFFP66CA,0.0,0.0,0.0,,
台西鄉,土地,普令厝段1294地號,1005.0,,一般農業區,農牧用地,1040703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,498,,0.0,0,二親等間買賣,RPQNMLNJQHKFFFP76CA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市西平路461號,96.79,,鄉村區,乙種建築用地,1040717,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0700410,178.75,2,2,3,有,無,6120000,34238,,0.0,0,,RPQNMLRJQHKFFAP76DA,178.75,0.0,0.0,,
林內鄉,土地,中山段430-6地號,835.0,農,,,1030803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2778380,3327,,0.0,0,,RPVOMLNKQHKFFAP07DA,0.0,0.0,0.0,,
林內鄉,土地,永昌段519地號,385.85,,特定農業區,農牧用地,1040719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,2203,,0.0,0,,RPTOMLRLQHKFFAP37DA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市龍潭路1-25號,66.86,,特定農業區,甲種建築用地,1040630,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960424,190.32,8,1,8,有,無,9200000,48340,,0.0,0,,RPWNMLSLQHKFFAP67DA,0.0,0.0,0.0,,
莿桐鄉,土地,麻園段3499地號,1916.0,,特定農業區,農牧用地,1040630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3257200,1700,,0.0,0,,RPXNMLSLQHKFFAP77DA,0.0,0.0,0.0,,
林內鄉,土地,重興段33-1地號,39.02,,,,1040707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35118,900,,0.0,0,,RPWOMLOLQHKFFAP37DA,0.0,0.0,0.0,,
土庫鎮,土地,新北段791地號,250.95,,鄉村區,乙種建築用地,1040612,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,2391,,0.0,0,共有人為2人此為二親等間買賣,RPWNMLPJQHKFFDP47DA,0.0,0.0,0.0,,
土庫鎮,土地,新北段781地號,159.42,,特定農業區,農牧用地,1040612,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,941,,0.0,0,此為二親等間買賣,RPXNMLPJQHKFFDP57DA,0.0,0.0,0.0,,
四湖鄉,土地,溪尾段新溪小段277地號,2948.0,,一般農業區,農牧用地,1040609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1768800,600,,0.0,0,1.員工及特殊關係交易，以公告現值申報 2.資料由權利人提供,RPRNMLSLQHKFFEP57DA,0.0,0.0,0.0,,
口湖鄉,土地,新港段338-45地號,1283.0,,一般農業區,農牧用地,1040609,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1924500,1500,,0.0,0,1.員工及特殊關係交易，以公告現值申報 2.資料由權利人提供,RPSNMLSLQHKFFEP67DA,0.0,0.0,0.0,,
東勢鄉,房地(土地+建物),雲林縣東勢鄉復興村興農街2之5號,107.12,,鄉村區,乙種建築用地,1040703,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880831,201.66,2,2,2,有,無,2600000,12893,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLNKQHKFFFP96DA,186.11,15.55,0.0,,
麥寮鄉,土地,吉安段14地號,893.84,,一般農業區,農牧用地,1040609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1251376,1400,,0.0,0,1.員工及特殊關係交易以公告現值申報2.資料由權利人提供,RPPNMLRLQHKFFFP37DA,0.0,0.0,0.0,,
