編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLLJQHKFFAG08CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPSNMLLJQHKFFAG18CC,16,27.13,住商用,鋼筋混凝土造,88年1月20日,三層,
RPQNMLLJQHKFFBG08CC,21,127.08,住家用,鋼筋混凝土造,83年9月14日,四層,
RPTNMLNJQHKFFBG58CC,,58.50,住家用,鋼筋混凝土加強磚造,,一層,
RPVNMLLJQHKFFAG48CC,38,374.38,住家用,鋼筋混凝土加強磚造,66年10月12日,三層,
RPQNMLLJQHKFFAG97CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPROMLOJQHKFFAG48CC,42,52.75,住家用,鋼筋混凝土加強磚造,62年7月6日,二層,
RPTNMLLJQHKFFAG28CC,17,25.17,住家用,鋼筋混凝土造,87年5月12日,六層,
RPPNMLOJQHKFFBG38DC,42,124.40,住家用,鋼筋混凝土加強磚造,62年7月31日,三層,
RPOPMLMKQHKFFBG48EC,,119.87,住家用,鋼筋混凝土加強磚造,,二層,
RPUNMLOKQHKFFAG78CC,42,268.41,住商用,鋼筋混凝土加強磚造,62年10月29日,三層,
RPPPMLMKQHKFFBG58EC,,89.00,住商用,鋼筋混凝土加強磚造,,二層,
RPXNMLLJQHKFFAG68CC,20,35.44,住家用,鋼筋混凝土造,84年5月24日,十二層,
RPPNMLSKQHKFFBG88DC,21,77.60,住家用,鋼筋混凝土造,83年8月2日,七層,
RPXNMLKLQHKFFBG09EC,15,97.12,住家用,鋼筋混凝土造,89年4月27日,十二層,
RPWNMLLLQHKFFAG78CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPQNMLMLQHKFFAG28CC,20,57.87,住家用,鋼筋混凝土造,84年10月26日,四層,
RPTNMLOJRHKFFBG78CC,8,59.95,住家用,鋼筋混凝土造,96年8月10日,十層,
RPXNMLOKRHKFFAG76EC,2,102.18,集合住宅,鋼筋混凝土造,102年10月15日,十三層,
RPXNMLOKRHKFFAG76EC,2,46.81,本共有部分之項目有：停車空間、機電設備、門廳、公共設施、樓梯間等５項,鋼筋混凝土造,102年10月15日,十三層,
RPXNMLOKRHKFFAG76EC,2,15.07,本共有部分之項目有：梯間、機械室、水箱等３項,鋼筋混凝土造,102年10月15日,十三層,
RPVNMLMLRHKFFBG09DC,,128.08,住商用,鋼筋混凝土加強磚造,,二層,
RPSNMLLKRHKFFAG58EC,19,61.80,商業用,鋼筋混凝土造,85年8月28日,七層,
RPSNMLLKRHKFFAG58EC,19,29.59,防空避難室、梯間、共同使用部份,鋼筋混凝土造,85年8月28日,七層,
RPQOMLLLQHKFFAG28CC,20,99.49,住家用,鋼筋混凝土造,84年11月22日,七層,
RPUOMLOLRHKFFBG56CC,,284.57,住家用,鋼筋混凝土造,104年3月30日,四層,
RPVNMLOLRHKFFAG09CC,10,7.93,住家用,鋼筋混凝土造,94年6月14日,四層,
RPVNMLOLRHKFFAG09CC,10,58.58,住家用,鋼筋混凝土造,94年6月14日,四層,
RPVNMLOLRHKFFAG09CC,10,20.50,梯間．停車空間,鋼筋混凝土造,94年6月14日,四層,
RPPNMLMLQHKFFAG18CC,28,89.21,住家用,鋼筋混凝土造,77年2月10日,五層,
RPTNMLOLRHKFFAG88CC,1,34.27,住家用,鋼筋混凝土造,103年4月2日,三層,
RPWNMLQKRHKFFAG86EC,47,180.32,住家用,鋼筋混凝土加強磚造,57年11月15日,三層,
RPRNMLMJIIKFFBG57CC,1,173.32,住宅、樓梯間,鋼筋混凝土造,103年8月7日,三層,
RPPOMLPJIIKFFAG87EC,19,85.15,住家用,鋼筋混凝土造,86年1月27日,六層,
RPPOMLPJIIKFFAG87EC,19,10.15,梯間、共同使用部份,鋼筋混凝土造,86年1月27日,六層,
RPPOMLPJIIKFFAG87EC,19,20.37,停車場、梯間、配電室、水箱共同使用部份,鋼筋混凝土造,86年1月27日,六層,
RPXNMLPKIIKFFAG68EC,19,122.68,住家用,鋼筋混凝土造,85年9月10日,五層,
RPXNMLPKIIKFFAG68EC,19,23.75,共同使用部份（梯間）,鋼筋混凝土造,85年9月10日,五層,
RPWOMLMLIIKFFAG48EC,19,32.48,住家用,鋼筋混凝土造,86年4月1日,十三層,
RPWOMLMLIIKFFAG48EC,19,1.52,梯間、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPWOMLMLIIKFFAG48EC,19,4.04,梯間、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPWOMLMLIIKFFAG48EC,19,3.13,停車場、蓄水池、發電機室、電氣室、消防□浦室、車道、台電配電室、電信室、活動中心、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPWOMLMLIIKFFAG48EC,19,1.41,防空避難室兼停車場通道、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPPNMLRKIIKFFBG97CC,10,104.66,住商用,鋼筋混凝土造,95年1月16日,三層,
RPTNMLMJIIKFFBG77CC,22,130.25,住家用,鋼筋混凝土造,83年3月16日,七層,
