編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLQJQHKFFAO76CC,21,88.25,住家用,鋼筋混凝土造,83年10月28日,十二層,
RPQOMLQJQHKFFAO76CC,21,13.60,共有部分,鋼筋混凝土造,83年10月28日,十二層,
RPQOMLQJQHKFFAO76CC,21,13.60,共有部分,鋼筋混凝土造,83年10月28日,十二層,
RPPOMLOKQHKFFAO56CC,9,221.52,集合住宅、店舖,鋼筋混凝土造,95年12月20日,三層,
RPPOMLOKQHKFFAO56CC,9,21.68,管理室,鋼筋混凝土造,95年12月20日,十三層,
RPWPMLPJQHKFFAO37CC,21,108.19,住家用,鋼筋混凝土造,83年4月15日,七層,
RPWPMLPJQHKFFAO37CC,21,45.34,共有部分,鋼筋混凝土造,83年4月15日,七層,
RPPNMLPJQHKFFAO09CC,8,92.31,集合住宅,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPPNMLPJQHKFFAO09CC,8,27.42,防空避難室兼停車空間、管理室、門廳、公共設施,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPPNMLPJQHKFFAO09CC,8,19.62,梯間、機房、水箱,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPPNMLPJQHKFFAO09CC,8,.27,Ｙ中繼水箱,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPWQMLQJQHKFFAO57CC,10,211.52,停車空間、辦公室、住宅,鋼筋混凝土造,95年1月15日,五層,
RPVQMLQJQHKFFAO47CC,21,49.66,住家用,鋼筋混凝土造,83年11月14日,五層,
RPUOMLRJQHKFFAO27CC,21,34.98,住家用,鋼筋混凝土造,83年11月14日,五層,
RPXQMLQJQHKFFAO67CC,20,73.11,住家用,鋼筋混凝土造,84年6月29日,五層,
RPXNMLPKQHKFFAO37CC,,92.89,住家用,鋼筋混凝土造,,七層,
RPXNMLPKQHKFFAO37CC,21,39.33,共有部分,鋼筋混凝土造,83年10月6日,七層,
RPTNMLPKQHKFFAO96CC,6,104.70,集合住宅,鋼筋混凝土造,98年6月17日,十四層,
RPTNMLPKQHKFFAO96CC,6,88.39,防空避難室兼停車空間、梯間、消防浦泵室、汙水機房、蓄水池、發電機房、台電受電室、電信室、開放空間、公共服務空間、管理空間、垃圾處理室,鋼筋混凝土造,98年6月17日,,
RPTNMLPKQHKFFAO96CC,6,22.57,梯間、機房、水箱,鋼筋混凝土造,98年6月17日,十四層,
RPVNMLPKQHKFFAO17CC,30,110.68,住商用,鋼筋混凝土造,74年6月14日,三層,
RPVNMLPKQHKFFAO17CC,30,110.68,住商用,鋼筋混凝土造,74年6月14日,三層,
RPWNMLPKQHKFFAO27CC,1,85.96,集合住宅,鋼筋混凝土造,103年8月29日,十五層,
RPWNMLPKQHKFFAO27CC,1,22.50,共有部分,鋼筋混凝土造,103年8月29日,十五層,
RPWNMLPKQHKFFAO27CC,1,53.59,共有部分,鋼筋混凝土造,103年8月29日,十五層,
RPUNMLPKQHKFFAO07CC,1,52.59,辦公室,鋼筋混凝土造,103年7月8日,九層,
RPUNMLPKQHKFFAO07CC,1,14.39,共有部分,鋼筋混凝土造,103年7月8日,九層,
RPUNMLPKQHKFFAO07CC,1,29.74,共有部分,鋼筋混凝土造,103年7月8日,九層,
RPRNMLPKQHKFFAO76CC,21,89.82,住家用,鋼筋混凝土造,83年5月24日,六層,
RPRNMLPKQHKFFAO76CC,21,33.35,共有部分,鋼筋混凝土造,83年5月24日,六層,
RPSNMLPKQHKFFAO86CC,23,25.81,住家用,鋼筋混凝土造,81年3月31日,七層,
RPSNMLPKQHKFFAO86CC,23,10.07,共有部分,鋼筋混凝土造,81年3月31日,000,
RPTPMLOLQHKFFAO17CC,,181.38,住家用,加強磚造,,,
RPVOMLOLQHKFFAO27CC,17,93.41,住家用,鋼筋混凝土造,87年7月26日,七層,
RPVOMLOLQHKFFAO27CC,17,20.73,避難室兼停車空間,鋼筋混凝土造,87年7月26日,七層,
RPVOMLOLQHKFFAO27CC,17,10.68,梯間、機械室、水塔,鋼筋混凝土造,87年7月26日,七層,
RPOQMLOLQHKFFAO76CC,,485.00,停車空間、辦公室、機械室、水箱、工廠、梯間、餐廳、警衛室、裝卸空間、機車車道、機電設備空間,鋼筋混凝土、鋼骨造,,,
RPSOMLOLQHKFFAO96CC,22,71.11,住家用,鋼筋混凝土造,82年6月17日,五層,
RPSOMLOLQHKFFAO96CC,22,8.97,共有部分,鋼筋混凝土造,82年6月17日,五層,
RPSOMLOLQHKFFAO96CC,22,21.01,停車埸、儲藏室,鋼筋混凝土造,82年6月17日,五層,
RPPPMLMLQHKFFAO56CC,3,104.83,集合住宅,鋼筋混凝土造,101年10月15日,二十五層,
RPPPMLMLQHKFFAO56CC,3,21.36,共有部分,鋼筋混凝土造,101年10月15日,二十五層,
RPPPMLMLQHKFFAO56CC,3,27.92,共有部分,鋼筋混凝土造,101年10月15日,二十五層,
RPUOMLOLQHKFFAO17CC,,77.53,住商用,鋼筋混凝土造,,,
RPUOMLOLQHKFFAO17CC,,7.51,共有部分,鋼筋混凝土造,,,
RPUOMLOLQHKFFAO17CC,,11.20,共有部分,鋼筋混凝土造,,,
RPTOMLOLQHKFFAO07CC,,99.30,住家用,鋼筋混凝土造,,,
RPTOMLOLQHKFFAO07CC,,25.93,共有部分,鋼筋混凝土造,,,
RPTOMLOLQHKFFAO07CC,,12.67,共有部分,鋼筋混凝土造,,,
RPROMLOLQHKFFAO86CC,24,25.33,,鋼筋混凝土造,80年5月28日,五層,
RPROMLOLQHKFFAO86CC,24,8.78,,鋼筋混凝土造,80年5月28日,五層,
RPQOMLRJRHKFFAO96CC,16,93.85,住家用,鋼筋混凝土造,88年6月11日,七層,
RPQOMLRJRHKFFAO96CC,16,6.75,共有部分,鋼筋混凝土造,88年6月11日,七層,
RPQOMLRJRHKFFAO96CC,16,14.67,共有部分,鋼筋混凝土造,88年6月11日,七層,
RPQOMLRJRHKFFAO96CC,16,24.49,共有部分,鋼筋混凝土造,88年6月11日,七層,
RPVNMLRJRHKFFAO37CC,17,81.15,住宅　停車空間,鋼筋混凝土造,87年6月26日,四層,
RPTOMLKMQHKFFAO76CC,20,49.75,住家用,鋼筋混凝土造,84年10月9日,五層,
