編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLRKJHNFFBQ76CA,22,2414.08,畜舍,磚木造,85年1月15日,一層,一層,全筆移轉
RPRNMLRLJHNFFDQ96CA,35,121.80,住商用,鋼筋混凝土加強磚造,72年5月28日,二層,一層 二層,全筆移轉
RPWNMLSJKHNFFDQ47CA,1,72.69,,鋼筋混凝土造,106年4月21日,十五層,二層 陽台,全筆移轉
RPWNMLSJKHNFFDQ47CA,1,11.39,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,,持分移轉
RPOOMLSJKHNFFDQ76CA,1,72.69,,鋼筋混凝土造,106年4月21日,十六層,十四層 陽台,全筆移轉
RPWNMLSJKHNFFDQ47CA,1,18.75,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ａ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項。,鋼筋混凝土造,106年4月21日,十五層,,持分移轉
RPOOMLSJKHNFFDQ76CA,1,11.39,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,,持分移轉
RPWNMLSJKHNFFDQ47CA,1,29.87,本共有之項目有車道、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,106年4月21日,十六層,,持分移轉
RPOOMLSJKHNFFDQ76CA,1,20.24,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ｂ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項。,鋼筋混凝土造,106年4月21日,十六層,,持分移轉
RPOOMLSJKHNFFDQ76CA,1,29.87,本共有之項目有車道、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,106年4月21日,十六層,,持分移轉
RPWNMLSKJHNFFCQ37CA,38,100.64,住家用,鋼筋混凝土加強磚造,69年3月31日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPNMLMKKHNFFBQ68CA,12,16.18,住家用,鋼筋混凝土造,94年10月3日,十層,八層 陽台,全筆移轉
RPPNMLMKKHNFFBQ68CA,12,.10,管理委員會使用空間,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPPNMLMKKHNFFBQ68CA,12,8.53,機電設備空間、停車空間、樓梯間、走廊、機械室、水塔,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPQNMLMKKHNFFBQ78CA,12,16.03,住家用,鋼筋混凝土造,94年10月3日,十層,二層 陽台,全筆移轉
RPQNMLMKKHNFFBQ78CA,12,.10,管理委員會使用空間,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPQNMLMKKHNFFBQ78CA,12,8.47,機電設備空間、停車空間、樓梯間、走廊、機械室、水塔,鋼筋混凝土造,94年10月3日,十層,,持分移轉
SPQNMLMKKHNFFBQ88CA,12,16.03,住家用,鋼筋混凝土造,94年10月3日,十層,二層 陽台,全筆移轉
SPQNMLMKKHNFFBQ88CA,12,.10,管理委員會使用空間,鋼筋混凝土造,94年10月3日,十層,,持分移轉
SPQNMLMKKHNFFBQ88CA,12,8.47,機電設備空間、停車空間、樓梯間、走廊、機械室、水塔,鋼筋混凝土造,94年10月3日,十層,,持分移轉
SPQNMLRLJHNFFDQ96CA,13,17.13,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,三層,全筆移轉
SPQNMLRLJHNFFDQ96CA,13,5.89,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,,持分移轉
RPQNMLTKJHNFFDQ96CA,18,176.33,住商用,鋼筋混凝土造,88年7月23日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPQNMLRKJHNFFDQ76CA,36,113.67,住家用,鋼筋混凝土加強磚造,70年12月11日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPWNMLTKJHNFFDQ57CA,12,16.15,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,五層,全筆移轉
RPWNMLTKJHNFFDQ57CA,12,7.19,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,,持分移轉
RPQOMLOLJHNFFDQ66CA,25,132.45,住家用,鋼筋混凝土造,81年7月13日,三層,一層 二層 三層,全筆移轉
RPQNMLRLJHNFFDQ86CA,13,16.99,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,三層,全筆移轉
RPQNMLRLJHNFFDQ86CA,13,5.89,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,,持分移轉
RPSNMLQLJHNFFDQ96CA,38,105.70,住家用,鋼筋混凝土加強磚造,69年1月18日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPQNMLPKJHNFFCQ66EA,37,110.06,住商用,鋼筋混凝土加強磚造,70年2月24日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPNMLPLJHNFFBQ98CA,33,112.51,住家用,鋼筋混凝土加強磚造,73年11月30日,二層,一層 二層 陽台 騎樓 電梯樓梯間,全筆移轉
RPOOMLOLJHNFFCQ98CA,21,98.12,國民住宅,鋼筋混凝土造,85年11月15日,五層,五層 陽台,全筆移轉
RPRNMLPJKHNFFBQ09CA,37,110.86,住家用,鋼筋混凝土加強磚造,70年6月20日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPVNMLMJKHNFFCQ66CA,24,177.47,集合住宅,鋼筋混凝土造,83年1月7日,三層,一層 二層 三層 平台 電梯樓梯間 見其他登記事項,全筆移轉
RPQOMLLMJHNFFBQ88CA,26,117.30,住家用,鋼筋混凝土造,81年3月25日,三層,一層 二層 三層,全筆移轉
RPUNMLPLJHNFFCQ17EA,,172.42,住宅、梯間,鋼筋混凝土造,106年10月20日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
