鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
五股區,建物,新北市五股區新五路三段２６２號五樓,0.0,商,,,1061008,土地0建物1車位1,五層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,156.62,3,2,1,有,有,無,23000,147,坡道平面,0.0,0,,RPQNMLLKJIMFFBF67CC
林口區,房地(土地+建物)+車位,新北市林口區八德路７０號１２樓,44.61,住,,,1061110,土地1建物1車位2,十二層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011204,365.77,4,2,3,有,有,無,45000,123,坡道平面,79.3,0,,RPRNMLLKJIMFFBF77CC
林口區,房地(土地+建物),新北市林口區民權路１５７號,60.69,住,,,1061110,土地1建物1車位0,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010828,220.44,0,0,0,無,有,無,37000,168,,0.0,0,,RPSNMLLKJIMFFBF87CC
永和區,建物,新北市永和區中正路７４６號七樓之二,0.0,商,,,1061023,土地0建物1車位0,七層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830727,47.61,1,1,1,有,有,有,11000,231,,0.0,0,,RPTNMLMKJIMFFHF68CC
樹林區,房地(土地+建物),新北市樹林區三俊街２８８號,166.55,工,,,1061106,土地1建物1車位0,見其他登記事項,2,工廠,見其他登記事項,鋼筋混凝土造,0690527,255.87,0,0,0,無,無,有,60000,,,0.0,0,含增建部分,RPOOMLNKJIMFFIF48CC
中和區,土地,板南段533地號,412.06,工,,,1061011,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,78750,191,,0.0,0,含未登記建物.原申報書C2FH10611100043資料有誤撤銷重報,RPSNMLNKJIMFFHF88EC
淡水區,建物,新北市淡水區學府路２８號３樓,0.0,,,,1061015,土地0建物0車位0,三層,8,辦公商業大樓,商業用,鋼筋混凝土造,0840704,262.55,5,1,1,有,有,無,42000,160,,0.0,0,,RPWQMLNKJIMFFEF09CC
蘆洲區,建物,新北市蘆洲區長榮路１９７號１樓等３戶,0.0,商,,,1061012,土地0建物3車位3,一層,15,店面(店鋪),商業用,鋼筋混凝土造,1020822,1048.78,0,0,0,無,無,無,650000,648,坡道平面,69.39,15000,,RPPNMLNKJIMFFGF28CC
三重區,建物,新北市三重區正義北路１２３號３樓之７,0.0,住,,,1061022,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050823,114.15,2,2,1,有,有,無,26000,228,,0.0,0,,RPSOMLNKJIMFFGF68CC
土城區,房地(土地+建物),新北市土城區中正路１３之１號,17.09,住,,,1061110,土地1建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050321,93.16,0,0,0,無,有,有,27500,295,,0.0,0,,RPSPMLNKJIMFFAF18CC
土城區,房地(土地+建物),新北市土城區中正路１３號,17.32,住,,,1061110,土地1建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050321,94.28,0,0,0,無,有,無,27500,292,,0.0,0,,RPTPMLNKJIMFFAF28CC
汐止區,房地(土地+建物),新北市汐止區福德二路１７９號３樓,16.51,住,,,1061113,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811229,103.34,3,2,2,有,無,有,24200,234,,0.0,0,,RPSNMLOKJIMFFDF38CC
新店區,建物,新北市新店區７７號９樓,0.0,住,,,1060920,土地0建物1車位0,九層,10,廠辦,住家用,鋼筋混凝土造,0780120,126.92,0,0,0,無,無,無,31786,250,,0.0,0,,RPTNMLOKJIMFFCF38CC
