編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLLKHJGFAM97DA,25,118.76,騎樓、店舖、集合住宅,鋼筋混凝土造,88年2月12日,十二層,一層 二層 騎樓 見其他登記事項,全筆移轉
RPPNMLLLKHJGFAM97DA,25,22.99,共同使用防空避難室兼停車空間,鋼筋混凝土造,88年2月12日,十二層,,持分移轉
RPQNMLLLKHJGFAM08DA,25,118.11,騎樓、店舖、集合住宅,鋼筋混凝土造,88年2月12日,十二層,一層 二層 騎樓 見其他登記事項,全筆移轉
RPSNMLLLKHJGFCM48DA,33,12.52,商業用,鋼筋混凝土造,80年4月12日,六層,一層,全筆移轉
RPSNMLLLKHJGFCM48DA,33,4.34,公共設施,鋼筋混凝土造,80年4月12日,六層,,持分移轉
RPQNMLLLKHJGFAM08DA,25,22.88,共同使用防空避難室兼停車空間,鋼筋混凝土造,88年2月12日,十二層,,持分移轉
RPSNMLLLKHJGFCM48DA,33,14.96,走道、騎樓,鋼筋混凝土造,80年4月12日,六層,,持分移轉
RPTNMLLLKHJGFCM58DA,33,17.56,商業用,鋼筋混凝土造,80年4月12日,六層,地下一層,全筆移轉
RPTNMLLLKHJGFCM58DA,33,9.99,公共設施,鋼筋混凝土造,80年4月12日,六層,,持分移轉
RPTNMLLLKHJGFCM58DA,33,20.66,走道,鋼筋混凝土造,80年4月12日,六層,,持分移轉
RPQNMLNLKHJGFDM58DA,23,53.71,住商用,鋼筋混凝土造,90年3月19日,二層,一層 二層 騎樓,持分移轉
RPRNMLQLKHJGFAM68DA,29,169.33,住家用,鋼筋混凝土造,84年2月16日,十三層,十三層 陽台 露台 花台,全筆移轉
RPRNMLQLKHJGFAM68DA,29,26.86,辦公室、康樂室、電梯、門廳、機房、水箱、平臺、瞭望臺、梯間、變電室、機械室,鋼筋混凝土造,84年2月16日,十三層,,持分移轉
