鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段,10.41,商,,,1121111,土地5建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.59,3,2,2,有,無,23320000,233870,坡道平面,24.78,2550000,,RPQNMLMKJIIGFAF27CB,新潤River One,A3棟12F號,
林口區,房地(土地+建物)+車位,新北市林口區忠孝路與民族路口,14.73,住,,,1121111,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.37,3,1,2,有,無,22960000,182028,坡道平面,24.97,2500000,,RPPNMLMKJIIGFBF27CB,CLASSY HOME,A9棟21號,
林口區,房地(土地+建物)+車位,新北市林口區忠孝路與民族路口,11.22,住,,,1121112,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.37,2,1,2,有,無,17230000,178762,坡道平面,24.97,2500000,,RPPNMLNKJIIGFBF37CB,CLASSY HOME,C7棟10號,
泰山區,房地(土地+建物)+車位,新北市泰山區坡雅路信華三街口,11.65,住,,,1121111,土地4建物0車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.97,2,2,1,有,無,13500000,175659,坡道平面,28.21,2300000,,RPUOMLNKJIIGFBF97CB,朗朗城心,A棟1-5F號,
林口區,房地(土地+建物),新北市林口區南勢一街,15.83,住,,,1121111,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,48.37,0,0,1,有,無,7780000,160843,,0.0,0,,RPOPMLNKJIIGFBF47CB,森鉅旭,S6棟1號,
林口區,房地(土地+建物)+車位,新北市林口區南勢一街,19.78,住,,,1121111,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.76,2,2,1,有,無,10370000,137307,坡道平面,35.53,2100000,,RPQPMLNKJIIGFBF67CB,森鉅旭,B5棟6號,
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路120號旁,24.95,住,,,1121111,土地6建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.18,2,2,1,有,無,11820000,137813,坡道平面,35.11,1750000,本戶有露臺，面積約2.08坪,RPUOMLNKJIIGFEF28CB,飛鳥之丘,C-02F號,
三重區,房地(土地+建物)+車位,新北市三重區仁義街與五華街57巷交叉口,10.32,住,,,1121112,土地1建物1車位1,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.5,3,2,2,有,無,21890000,187463,坡道平面,19.4,2750000,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPSOMLNKJIIGFGF28CB,晴空大地,B棟B05-08F號,
三重區,房地(土地+建物)+車位,新北市三重區仁義街與五華街57巷交叉口,7.27,住,,,1121111,土地1建物1車位1,二十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.24,2,1,1,有,無,16930000,200863,坡道平面,19.4,2500000,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPUOMLNKJIIGFGF48CB,晴空大地,A棟A03-26F號,
