鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
白河區,土地,糞箕湖段木屐寮小段332-1地號,18362.67,,一般農業區,農牧用地,1130305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,25,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPJLHJGFED87EA,0.0,0.0,0.0,無,
新營區,土地,三興段1148地號,106.55,商,,,1130304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,9385,,0.0,0,土地增值稅及其他衍生費用由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQJLHJGFDD08EA,0.0,0.0,0.0,無,0001
歸仁區,土地,歸仁北段367-3地號,224.67,商,,,1130301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8450000,37611,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQJLHJGFID68DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區公學路七段１２８號,75.4,住,,,1130301,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1120509,153.15,3,2,4,有,無,15500000,101208,,0.0,0,,RPSOMLQJLHJGFBD97DA,139.65,0.0,13.5,無,
東區,房地(土地+建物),臺南市東區崇善東路７３號三樓之２,11.08,住,,,1130304,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830331,79.16,2,1,1,有,有,2520000,31834,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLOJLHJGFCD97DA,59.06,1.32,4.08,有,
新化區,土地,那拔段593地號,20.89,,鄉村區,乙種建築用地,1130307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,316000,15127,,0.0,0,,RPQNMLRJLHJGFHD38DA,0.0,0.0,0.0,無,
關廟區,土地,文衡段449-1地號,22.8,商,,,1130306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,21930,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLKHJGFID78EA,0.0,0.0,0.0,無,0002
鹽水區,土地,義中段237地號,1005.39,,河川區,農牧用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,448,,0.0,0,,RPPNMLQJKHJGFDD77EA,0.0,0.0,0.0,無,
西港區,土地,西埔段192-1地號,3.75,,鄉村區,乙種建築用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,133333,,0.0,0,1.現況道路2.本件賣方賣清，增值稅.代辦費.規費等由買方負擔畸零地或有合併使用效益；,RPPNMLLMJHJGFGD67DA,0.0,0.0,0.0,無,
玉井區,土地,望明段292地號,0.65,,鄉村區,乙種建築用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000,0,,0.0,0,,RPPNMLRJKHJGFJD38DA,0.0,0.0,0.0,無,0003
將軍區,土地,長榮段634地號,136.13,住,,,1130201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,8815,,0.0,0,買賣登記費用土地增值稅全部由買方負擔,RPTNMLQKKHJGFGD48DA,0.0,0.0,0.0,無,
左鎮區,土地,光和段363-1地號,5928.75,,一般農業區,農牧用地,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,422,,0.0,0,持分買賣,RPWOMLPKKHJGFHD88DA,0.0,0.0,0.0,無,
善化區,土地,北子店段二小段315地號,121.0,,鄉村區,乙種建築用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,919600,7600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLQKKHJGFHD68DA,0.0,0.0,0.0,無,
