鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
員林市,租賃房屋,彰化縣員林市靜修東路１１６號,76.0,住,,,1121027,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0780130,203.2,0,0,0,無,無,無,20000,98,,0.0,0,,RPPNMLOKJIIGFDN58CC,,無,1121101~1141031,無,,
溪湖鎮,租賃房屋,彰化縣溪湖鎮光平街８８號２F,39.68,商,,,1121015,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),人行道、店舖、集合住宅,鋼筋混凝土造,1110613,60.62,2,1,1,有,有,無,15000,247,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPPNMLPKJIIGFHN09CC,分層出租,有,1121015~1131022,有,冷氣、熱水器,
埔心鄉,租賃房屋,彰化縣埔心鄉員鹿路一段３６６號,3736.3,,特定農業區,丁種建築用地,1121020,土地2建物1車位0,見其他登記事項,1,工廠,工業用,鋼造,0820921,1903.79,0,0,0,無,無,無,270000,,,0.0,0,租金總額含稅；含增建或未登記建物；,RPQNMLPKJIIGFHN56CC,整棟(戶)出租,無,1121115~1171114,無,,
員林市,租賃房屋+車位,彰化縣員林市員林大道五段１８６號１３樓之１,19.27,住,,,1121107,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070103,143.11,3,2,2,有,有,有,25000,175,坡道平面,15.66,0,,RPPNMLQKJIIGFDN78CC,整棟(戶)出租,有,1121115~1131114,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
員林市,租賃房屋,彰化縣員林市大同路二段３４２-１號一樓,80.16,住,,,1121026,土地5建物1車位0,全,4,透天厝,騎樓、店舖、住宅,鋼筋混凝土造,1041112,57.58,0,0,0,無,有,無,18000,313,,0.0,0,租金總額含稅；租賃建物部分範圍，且未計入共有部分面積；外牆作為廣告使用；,RPQNMLKLJIIGFDN38CC,,有,1121201~1171130,無,,
彰化市,租賃房屋,彰化縣彰化市泰和路二段６０巷９６弄１２號,0.0,,,,1121024,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1010827,174.72,6,2,3,有,無,無,30000,172,,0.0,0,,RPPNMLLLJIIGFAN08CC,整棟(戶)出租,無,1121101~1131031,無,冷氣、洗衣機,
員林市,租賃房屋,彰化縣員林市員東路二段３６２巷３１號,0.0,,,,1121101,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0820409,104.55,0,0,0,無,無,無,22000,210,,0.0,0,,RPPNMLLLJIIGFDN38CC,,無,1121101~1151031,無,冷氣,
員林市,租賃房屋,彰化縣員林市員農街６２號,0.0,,,,1121110,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0881229,191.86,6,2,4,有,無,無,20000,104,,0.0,0,,RPQNMLLLJIIGFDN48CC,整棟(戶)出租,無,1121110~1131109,無,熱水器、洗衣機,
彰化市,租賃房屋,彰化縣彰化市埔內街４８０巷２弄２號,0.0,,,,1121116,土地0建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0590302,16.52,15,4,14,有,無,有,6500,393,,0.0,0,僅出租其中一間套房租金總額含水費；網路費；其他第四台；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLNLJIIGFAN28CC,分租套房,無,1121118~1131209,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
員林市,租賃房屋+車位,彰化縣員林市龍富二街１６號３樓之２,7.29,住,,,1121121,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120710,32.77,3,2,2,有,有,無,23000,702,坡道平面,8.88,0,,RPPNMLNLJIIGFDN58CC,整棟(戶)出租,有,1121201~1131130,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
花壇鄉,租賃房屋+車位,彰化縣花壇鄉中北街３２號,0.0,,,,1121114,土地0建物1車位1,一層,3,店面(店鋪),騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,1070430,63.64,4,3,3,有,無,有,16000,251,一樓平面,0.0,0,部分承租一樓。車位面積無法分算。,RPPNMLRLJIIGFAN68CC,,無,1121201~1141130,無,冷氣、熱水器、瓦斯或天然氣,
和美鎮,租賃房屋,彰化縣和美鎮中興路二段２５號,532.36,工,,,1121128,土地1建物1車位0,見其他登記事項,2,廠辦,單身宿舍，辦公廳，廠房,鋼筋混凝土造,0761113,703.1,3,3,5,有,無,無,65000,92,,0.0,0,,RPPNMLTLJIIGFBN98CC,,無,1121201~1171130,無,,
員林市,租賃房屋,彰化縣員林市長泰街４之６號三樓,0.0,,,,1121123,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800413,28.84,1,0,1,有,有,有,5500,191,,0.0,0,,RPPNMLLJKIIGFDN28CC,獨立套房,有,1121130~1131129,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
員林市,租賃房屋,彰化縣員林市新義街３２０號１-２樓,0.0,,,,1121114,土地0建物1車位0,見其他登記事項,5,店面(店鋪),人行道、店舖、停車空間、住宅,鋼筋混凝土造,1010130,102.23,0,0,0,無,無,無,12000,117,,0.0,0,租金總額含稅；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLPJKIIGFDN68CC,,無,1130110~1151231,無,瓦斯或天然氣,
員林市,租賃房屋,彰化縣員林市新義街３２０號３-５樓,0.0,,,,1121114,土地0建物1車位0,全,5,透天厝,人行道、店舖、停車空間、住宅,鋼筋混凝土造,1010130,109.64,4,1,4,有,無,無,18000,164,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPQNMLPJKIIGFDN78CC,分層出租,無,1130110~1151231,無,熱水器、瓦斯或天然氣,
員林市,租賃房屋,彰化縣員林市員東路一段８７巷１７號,64.25,,鄉村區,乙種建築用地,1121202,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0771209,115.69,3,2,2,有,無,無,8000,69,,0.0,0,,RPPNMLQJKIIGFDN78CC,整棟(戶)出租,無,1121205~1131204,無,冷氣、熱水器、瓦斯或天然氣,
彰化市,租賃房屋,彰化縣彰化市中山路二段８７４巷３９號四樓,30.97,住,,,1121124,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790914,102.9,3,2,2,有,有,有,11400,111,,0.0,0,租金已扣除管理費600元。,RPPNMLSJKIIGFAN68CC,整棟(戶)出租,有,1121201~1131130,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
