鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金湖鎮,房地(土地+建物),金門縣金湖鎮赤東路１９號１０樓,25.13,住,,,1020628,土地1建物1車位0,十層，見其他登記事項,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041201,121.37,3,2,1,有,有,10680000,87995,,0.0,0,,RPRPMLOKNHLFFAW27CA,87.64,6.83,5.51,,
金湖鎮,房地(土地+建物)+車位,金門縣金湖鎮赤東路２１號７樓,19.12,住,,,1020515,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041201,132.41,3,2,2,有,有,8400000,69885,坡道平面,23.66,800000,,RPQNMLQKNHLFFAW17CA,63.8,4.23,6.77,,
金沙鎮,房地(土地+建物),金門縣金沙鎮太武社區５８號,105.0,住,,,1050428,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0870125,193.42,3,2,4,有,無,8000000,41361,,0.0,0,,RPVNMLNLNHLFFAW47CA,179.13,8.0,6.29,,
金沙鎮,土地,中蘭劃測段435地號,412.52,農,,,1050425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,3636,,0.0,0,,RPOPMLLKNHLFFAW76DA,0.0,0.0,0.0,,
金湖鎮,土地,太湖劃測段1082地號,514.0,農,,,1050422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,2626,,0.0,0,,RPWNMLNLNHLFFAW57CA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮金門城１６９之９號,65.66,其他,,,1050415,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),,,1050205,105.97,3,2,2,有,無,5680000,53600,,0.0,0,,RPSNMLNKNHLFFAW07CA,96.34,0.0,4.18,,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮金門城１６９之７號,65.66,其他,,,1050415,土地1建物1車位1,一層,三層,公寓(5樓含以下無電梯),,,1050205,123.91,3,2,2,有,無,6280000,51561,坡道平面,13.75,600000,,RPUNMLNKNHLFFAW27CA,96.34,0.0,4.18,,
金沙鎮,土地,中蘭劃測段721地號,610.04,農,,,1050428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,4262,,0.0,0,,RPTNMLMKNHLFFAW07CA,0.0,0.0,0.0,,
金湖鎮,土地,庵邊段344-1地號,320.0,其他,,,1050429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,7188,,0.0,0,,RPUNMLMKNHLFFAW17CA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮金門城１６９之８號,17.8,其他,,,1050415,土地1建物1車位0,一層,三層,套房(1房1廳1衛),,,1050205,28.57,1,1,1,有,無,1880000,65803,,0.0,0,,RPPNMLNKNHLFFAW76CA,27.09,0.0,0.0,,
