鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新市區,房地(土地+建物),臺南市新巿區大營130之25號,25.71,,特定農業區,甲種建築用地,1050201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0850315,62.26,5,2,3,有,無,有,19000,305,,0.0,0,,RPRNMLLJKHLFFER09CC
永康區,建物,臺南市永康區中正六街206號5樓,0.0,住,,,1050131,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,33.96,1,0,1,有,無,有,5000,147,,0.0,0,,RPPNMLMJKHLFFHR66CC
永康區,建物,臺南市永康區永二街393巷16弄109號,0.0,其他,,,1050130,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0861110,189.13,4,2,3,有,無,無,15000,79,,0.0,0,,RPQNMLMJKHLFFHR76CC
永康區,房地(土地+建物),臺南市永康區永興路93號四樓之3,10.31,住,,,1050120,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830322,112.53,3,2,2,有,有,有,10000,89,,0.0,0,,RPSNMLNJKHLFFHR07CC
歸仁區,房地(土地+建物),臺南市歸仁區中正北路三段35巷25號,2500.0,,特定農業區,農牧用地,1050121,土地1建物1車位0,全,2,透天厝,農舍,鋼筋混凝土造,0841021,293.16,4,2,4,有,無,有,45000,153,,0.0,0,,RPQNMLNJKHLFFFR66CC
歸仁區,房地(土地+建物),臺南市歸仁區中正南路一段553號,113.0,,一般農業區,甲種建築用地,1050111,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0741115,181.69,6,2,3,有,無,無,15000,83,,0.0,0,,RPOOMLNJKHLFFFR56CC
北區,建物,臺南市北區開元路519號十二樓之13,0.0,住,,,1050202,土地0建物1車位0,十二層,24,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1041105,86.72,2,1,1,有,有,有,17000,196,,0.0,0,,RPXNMLNJKHLFFAD08CC
安平區,建物,臺南市安平區華平路21巷32弄40號,0.0,商,,,1050112,土地0建物1車位0,一層,1,工廠,商業用,鋼造,0791109,185.47,0,0,1,有,無,無,30000,,,0.0,0,,RPXNMLOJKHLFFAD18CC
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段138號17樓之5,17.38,住,,,1050131,土地1建物1車位1,十七層,20,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040903,116.85,4,2,4,有,有,無,50000,428,坡道平面,18.44,0,,RPSOMLOJKHLFFAD77CC
東區,建物,臺南市東區中華東路二段226巷27弄7號13樓,0.0,住,,,1050112,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1020711,290.32,4,2,2,有,有,有,40000,138,,0.0,0,,RPPNMLOJKHLFFCD57CC
南區,建物,臺南市南區金華路二段15巷4號A室,0.0,住,,,1050203,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0670509,25.0,0,1,1,有,無,無,8000,320,,0.0,0,,RPTNMLOJKHLFFCD97CC
永康區,房地(土地+建物),臺南市永康區勝學路279巷16號,83.66,住,,,1050204,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0990524,219.18,4,2,3,有,無,無,23000,105,,0.0,0,,RPTNMLOJKHLFFHR27CC
永康區,房地(土地+建物),臺南市永康區中華一路22號,44.6,住,,,1050117,土地1建物1車位0,一層,3,套房(1房1廳1衛),住家用,加強磚造,0641001,37.11,1,0,1,有,無,有,5000,135,,0.0,0,,RPTOMLOJKHLFFHR37CC
安南區,建物,臺南市安南區安中路二段296巷6弄19號,0.0,住,,,1050108,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040119,179.23,3,2,4,有,無,無,20000,112,,0.0,0,,RPRNMLOJKHLFFBD67CC
安南區,建物,臺南市安南區鹽田路30巷13號,0.0,住,,,1050130,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0940503,266.19,5,1,5,有,無,有,25000,94,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPRNMLPJKHLFFBD77CC
中西區,房地(土地+建物),臺南市中西區萬昌街133號三樓之1,8.68,住,,,1050124,土地3建物1車位0,三層,11,套房(1房1廳1衛),見其他登記事項,見其他登記事項,0950713,43.36,1,1,1,有,有,有,11000,254,,0.0,0,,RPTOMLPJKHLFFAD97CC
中西區,房地(土地+建物),臺南市中西區府前路一段132號,70.42,其他,,,1050204,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,見其他登記事項,0970805,219.21,5,4,5,有,無,無,36000,164,,0.0,0,,RPTPMLPJKHLFFAD08CC
新化區,房地(土地+建物),臺南市新化區永新路23號二樓之3,43.84,,特定專用區,甲種建築用地,1050212,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860825,79.57,3,2,2,有,有,有,10000,126,,0.0,0,,RPPNMLPKKHLFFER76CC
新市區,房地(土地+建物),臺南市新巿區大營131之1號,87.0,,特定農業區,甲種建築用地,1050215,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0860911,185.28,5,2,3,有,無,無,15000,81,,0.0,0,,RPRNMLPKKHLFFER96CC
仁德區,土地,和愛段131地號,812.99,工,,,1050204,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,25000,31,,0.0,0,,RPOOMLPKKHLFFFR86CC
安南區,建物,臺南市安南區長和路一段527巷10號,0.0,住,,,1050215,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1020206,158.52,5,2,4,有,無,無,8000,50,,0.0,0,,RPPNMLQKKHLFFBD77CC
北區,房地(土地+建物),臺南市北區公園南路337號3樓之1,8.75,住,,,1050201,土地2建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971219,57.58,2,2,1,有,有,有,15000,261,,0.0,0,,RPXOMLRKKHLFFAD68CC
東區,房地(土地+建物),臺南市東區東興路39號,41.1,商,,,1050205,土地1建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土構造,0701103,161.23,4,2,2,有,無,無,23000,143,,0.0,0,,RPQNMLRKKHLFFCD08CC
東區,建物,臺南市東區前鋒路158號,0.0,住,,,1050216,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土構造,0800927,35.74,0,1,1,有,無,無,25000,699,,0.0,0,,RPPNMLSKKHLFFCD08CC
