編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLNJKHLFFAD27CA,22,70.43,集合住宅,鋼筋混凝土造,82年9月3日,六層,五層 陽台
RPRNMLNJKHLFFAD27CA,22,22.34,共有部分,鋼筋混凝土造,82年9月3日,六層,
RPRNMLNJKHLFFAD27CA,22,9.98,共有部分,鋼筋混凝土造,82年9月3日,六層,
RPRPMLLJKHLFFAD27CA,84,31.13,住家用,木造,21年1月1日,一層,
RPRPMLLJKHLFFAD27CA,84,31.13,住家用,木造,21年1月1日,一層,
RPSNMLMJKHLFFAD27CA,40,41.35,住家用,加強磚造,65年3月1日,二層,一層 二層
RPQNMLNJKHLFFAD17CA,42,156.59,商業用,見其他登記事項,63年4月19日,一層,一層
RPVNMLPJKHLFFAD87CA,,89.11,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二十三層 陽台 雨遮
RPVNMLPJKHLFFAD87CA,,69.93,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPTNMLPJKHLFFAD67CA,,89.45,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二十四層 陽台 雨遮
RPTNMLPJKHLFFAD67CA,,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPQNMLMJKHLFFAD07CA,44,141.00,住家用,加強磚造,61年3月21日,二層,一層 二層 陽台 屋頂突出物
RPQNMLMJKHLFFAD07CA,44,145.05,住家用,加強磚造,61年3月21日,二層,一層 二層 陽台 屋頂突出物
RPSOMLMJKHLFFAD37CA,22,93.36,住家用,鋼筋混凝土造,82年10月18日,七層,五層 陽台
RPSOMLMJKHLFFAD37CA,22,23.48,共有部分,鋼筋混凝土造,82年10月18日,七層,
RPSOMLMJKHLFFAD37CA,22,9.04,共有部分,鋼筋混凝土造,82年10月18日,七層,
RPRNMLOJKHLFFAD37CA,59,241.67,住商用,加強磚造,46年1月1日,三層,一層 二層 三層 騎樓
RPRNMLOJKHLFFAD37CA,48,407.21,,加強磚造,56年12月4日,四層,一層 二層 三層 四層
RPQOMLNJKHLFFAD27CA,21,36.54,住家用,鋼筋混凝土造,83年12月22日,二十一層,四層 陽台
RPQOMLNJKHLFFAD27CA,21,5.72,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPQOMLNJKHLFFAD27CA,21,26.78,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPOPMLPJKHLFFAD37CA,,58.73,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二十二層 陽台 雨遮
RPOPMLPJKHLFFAD37CA,,25.32,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPXOMLPJKHLFFAD18CA,,85.44,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二層 陽台 雨遮
RPXOMLPJKHLFFAD18CA,,69.33,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPOOMLPJKHLFFAD27CA,,89.17,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,六層 陽台 雨遮
RPOOMLPJKHLFFAD27CA,,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPPOMLPJKHLFFAD37CA,,58.01,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十七層 陽台 雨遮
RPPOMLPJKHLFFAD37CA,,24.11,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPUPMLQKKHLFFAD18CA,,89.17,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,九層 陽台 雨遮
RPUPMLQKKHLFFAD18CA,,65.71,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPVPMLQKKHLFFAD28CA,,89.17,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十九層 陽台 雨遮
RPVPMLQKKHLFFAD28CA,,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPQRMLQKKHLFFAD97CA,,87.67,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,八層 陽台 雨遮
RPSOMLQKKHLFFAD87CA,,59.82,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十二層 陽台 雨遮
RPSOMLQKKHLFFAD87CA,,25.32,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPTOMLQKKHLFFAD97CA,,55.09,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十九層 陽台
RPTOMLQKKHLFFAD97CA,,23.51,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPRRMLQKKHLFFAD08CA,,87.67,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十層 陽台 雨遮
RPRRMLQKKHLFFAD08CA,,65.11,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPSRMLQKKHLFFAD18CA,,87.67,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十九層 陽台 雨遮
RPSRMLQKKHLFFAD18CA,,65.11,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPVOMLQKKHLFFAD18CA,,58.47,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,五層 陽台 雨遮
RPVOMLQKKHLFFAD18CA,,57.27,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPWOMLQKKHLFFAD28CA,,58.01,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十七層 陽台 雨遮
RPWOMLQKKHLFFAD28CA,,24.11,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPUOMLQKKHLFFAD08CA,,55.09,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二十一層 陽台
RPUOMLQKKHLFFAD08CA,,23.51,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPPNMLRKKHLFFAD57CA,,60.80,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十一層 陽台 雨遮
RPPNMLRKKHLFFAD57CA,,25.92,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPQNMLRKKHLFFAD67CA,,86.42,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十七層 陽台 雨遮
RPQNMLRKKHLFFAD67CA,,68.12,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPRPMLQKKHLFFAD87CA,,165.73,集合住宅,鋼筋混凝土構造,104年8月25日,十九層,八層 陽台
RPRPMLQKKHLFFAD87CA,,102.00,本共有部分之項目有：門廊、樓梯間、管理維護空間、公共服務空間、蓄水池、機械室、停車空間、車道、梯廳、梯間、防空避難室。,鋼筋混凝土構造,104年8月25日,十九層,
RPRPMLQKKHLFFAD87CA,,25.93,本共有部分之項目有：樓梯間,鋼筋混凝土構造,104年8月25日,十九層,
RPQPMLQKKHLFFAD77CA,,89.40,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十三層 陽台 雨遮
RPQPMLQKKHLFFAD77CA,,37.98,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPSPMLQKKHLFFAD97CA,,67.31,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十層 陽台 雨遮
RPSPMLQKKHLFFAD97CA,,28.94,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPSNMLSKKHLFFAD97CA,,58.01,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,九層 陽台 雨遮
RPSNMLSKKHLFFAD97CA,,24.11,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPSNMLRKKHLFFAD87CA,,86.68,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,八層 陽台 雨遮
RPSNMLRKKHLFFAD87CA,,69.33,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPRNMLRKKHLFFAD77CA,,89.06,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十四層 陽台 雨遮
RPRNMLRKKHLFFAD77CA,,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPUNMLSKKHLFFAD18CA,,57.10,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二層 陽台
